label,Anatomy,,,Random_Trees,,,Spectral,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
5082,0.86182,-0.48055,2.83743,14.00502,-0.07339,-0.49572,2.530052228957491e+47,1.1368332615376842e+47,1.4237092587167083e+50,1.40277,-2.83506,-1.94321,3,2,1,1,3
3135,2.44519,0.03705,6.64484,14.07005,-0.0914,-0.07722,1.6785713978221983e+26,-6.443133584305742e+26,-1.3235290082544069e+29,8.98279,2.84095,4.47028,1,2,2,13,4
8314,-1.80609,-1.36197,-3.6345,13.8599,-0.15244,-0.22523,1.0375641480042456e+89,-1.310745060790343e+89,-2.2130664036273642e+92,-3.22685,-0.31583,-1.62141,3,2,2,1,3
2718,0.83865,-0.48815,2.78156,13.9289,-0.11453,-0.11748,5.172227410960413e+46,1.0548341956644075e+47,5.690445378281047e+49,7.05766,1.04193,3.36607,3,2,1,1,3
569,-0.53317,-0.90044,-1.19956,14.0706,-0.0942,-0.10143,-3.395579699968404e+61,2.9478087764196158e+63,8.762642999943075e+65,-6.26889,3.08656,-3.23982,3,2,1,1,3
6151,1.17795,-0.37692,3.59926,14.14056,-0.07877,-0.05902,-5.727508902453497e+42,-6.6812967448413e+42,-4.3126444549615146e+45,-15.22084,9.12538,-8.40247,2,2,2,2,3
4396,0.4004,-0.6321,1.72375,14.07334,0.0609,0.43335,-7.184187367791853e+52,-1.2456904128476752e+53,-8.795035045426588e+55,-3.6772,-12.6053,12.70694,3,2,1,1,3
6735,-3.05572,-1.77965,-6.69791,14.14056,-0.07877,-0.05902,-3.0551569571311177e+111,-5.193637348442058e+111,-4.069370186820161e+114,-0.82536,-1.93029,-4.23657,3,2,1,1,5
2353,2.90439,0.18653,7.74558,14.07206,-0.06086,-0.18134,-2.110533526376541e+18,-1.3646957868383999e+20,-8.411722415149459e+22,1.12202,-21.2075,6.60632,3,2,2,1,4
8308,-0.09907,-1.79434,1.54058,14.14056,-0.07877,-0.05902,-6.267705348364439e+44,-2.2819771399768548e+45,-2.7542958257327024e+48,-0.67409,-2.39575,-14.13001,3,2,1,2,3
4416,-2.18497,-1.48826,-4.56087,14.00205,-0.09237,-0.18636,-5.970583717143e+95,-2.823846127241743e+95,-9.387167520978555e+97,-14.94384,7.48276,9.08587,3,2,2,1,4
3204,3.71679,0.45037,9.69005,14.0698,-0.08513,-0.08063,2002202979876.323,1851594977814.46,1967675313580596.2,-5.12223,8.70045,-18.07731,3,2,2,1,6
7124,4.86055,0.82068,12.42271,14.14056,-0.07877,-0.05902,5.18868,-102.2155,-94678.5522,0.01172,-15.74831,15.85254,2,2,2,2,6
5977,0.63113,-0.55627,2.28089,14.14056,-0.07877,-0.05902,1.329758719466877e+49,6.505639975351434e+49,4.280957896882672e+52,-5.46218,-8.12476,-3.35737,2,2,2,2,3
4869,0.95062,-0.45142,3.0515,14.07047,-0.03952,-0.11331,1.2627499731796301e+45,1.4584422057498423e+45,1.2326678960750945e+48,8.92364,16.92136,-13.50476,3,2,1,1,6
7567,-0.84031,-1.04139,-1.28195,13.65024,-0.17377,-0.39143,-1.5769013273511332e+73,-3.552659085342766e+72,-2.678395909069351e+75,9.97448,7.69529,-13.99575,3,2,1,2,6
7297,-1.12653,-1.13621,-1.9779,14.00321,-0.04413,-0.18934,-4.052832540195348e+77,9.815432581015431e+77,3.675721149495082e+80,8.9549,-15.20846,11.17582,3,2,1,1,6
7684,2.67212,0.11095,7.18898,14.06938,-0.09557,-0.07042,5.585566708461782e+23,-1.507596395875435e+24,-2.515017196941015e+26,-3.1534,0.51939,8.42797,1,2,1,16,3
7941,2.05006,-0.09179,5.69652,14.07037,-0.09905,-0.09789,-2.1811656166250377e+31,-2.0141517660231566e+31,-1.6223167202507214e+34,-2.60514,1.95123,16.47082,3,2,2,1,3
7937,-4.58665,-2.29624,-10.48529,14.07,-0.07038,-0.09821,-0.0,-0.0,-0.0,12.74866,-16.02451,-9.09603,3,2,1,2,6
5353,-1.0176,-1.1001,-1.71289,14.07112,-0.0787,-0.16505,2.1587766839044982e+75,-1.543472400905256e+76,-5.502414509157103e+78,0.34233,-2.30876,-3.98605,2,2,2,2,3
4913,0.53424,-3.13434,7.67574,13.86412,-0.08791,0.00658,-3.1465746359843186e+20,-1.4569529002041839e+20,-1.672606033886567e+23,-5.40192,5.33968,7.97688,3,2,1,1,3
383,-4.74705,-2.3507,-10.88452,13.92947,-0.10378,-0.13608,-0.0,0.0,0.0,2.36738,2.63975,16.59065,3,2,1,1,6
2213,-3.4809,-1.76244,-10.95586,14.14056,-0.07877,-0.05902,5.799055178873773e+99,6.536237871945346e+99,3.7185932322890666e+102,9.3773,5.8004,-7.94232,3,2,1,1,4
7593,3.1654,0.27138,8.3707,14.06913,-0.09682,-0.07226,1.9754084016017123e+17,4.0160174138775834e+17,2.615908364075277e+20,-0.05249,-1.39936,-23.30155,3,2,1,1,6
5035,3.03364,0.22856,8.05518,13.9321,-0.07305,-0.24837,7.486201569667057e+17,-4.744567472766577e+18,-2.2594336989233354e+21,-12.94353,12.24424,-4.40548,3,2,2,1,5
2414,0.34599,-0.64999,1.59231,14.00226,0.3933,-0.26747,-3.399474295480819e+54,-5.22060270976793e+54,-1.8044992318554653e+57,-4.28091,-3.35147,5.56493,1,2,2,1,5
3482,4.28817,0.63552,11.05579,14.0005,-0.07081,-0.08156,-1486050.01804,-19325573.15416,-12529013090.59202,5.54153,14.26059,15.28245,3,2,1,1,6
4151,-0.16194,-0.8066,0.13699,13.99991,-0.08667,0.05358,-5.806383124860197e+58,-2.94778541323314e+59,-1.5717070574769315e+62,-1.84284,1.99463,11.42146,3,2,1,1,6
3130,-4.01264,-2.10188,-9.06047,13.92904,-0.11504,-0.02299,-3.001526996852493e+130,-2.2297452838932894e+130,-1.4297221099192273e+133,5.96808,-5.99868,-0.70933,3,2,1,1,3
1824,2.35844,0.00878,6.43673,14.07132,-0.07847,-0.047,3.461900510433785e+27,2.092380080436478e+27,2.977588614529305e+30,-1.82152,-10.08292,-5.19436,3,2,1,1,6
7469,6.64335,5.26049,6.72368,14.06993,-0.09241,-0.06698,1.5911289209121266e+19,2.7357681025335185e+19,2.0010508350457066e+22,0.54456,12.25028,12.08492,3,2,1,1,3
3775,-3.45572,-1.91409,-7.68362,13.86175,-0.0256,-0.09517,-4.9941214822251895e+118,-6.313999136092731e+118,-6.001476689111497e+121,-2.15716,6.85055,1.9906,3,2,1,1,3
3927,-3.76498,-2.01828,-8.44753,14.0704,-0.09339,-0.03265,-9.179711963829295e+123,-2.842970763926623e+123,-3.730179112768884e+126,18.91607,-11.0633,-3.54862,3,2,2,2,6
6772,-2.0836,-1.45444,-4.31281,14.0006,-0.09003,-0.13806,3.661515085353142e+94,1.0114953660453335e+94,1.1079481309333975e+97,-6.23443,-13.32261,-8.28913,3,2,1,1,6
41,1.33366,-0.32592,3.97418,13.99882,-0.10432,-0.07983,-4.882644137553476e+39,-3.258592439906275e+40,-1.4875972920950808e+43,1.93681,7.10476,0.18115,3,2,2,1,3
8282,-2.73522,-1.6722,-5.90996,13.8615,-0.07467,-0.19549,-6.039623466090289e+105,-4.4954809770179276e+105,-2.399963641084218e+108,21.56979,-4.76708,0.5623,3,2,1,1,3
5917,0.92665,-0.45928,2.99374,14.14056,-0.07877,-0.05902,-1.921687073005376e+45,5.144299845243046e+45,7.190275617939475e+47,5.22031,-2.57047,2.42284,2,2,2,2,2
7376,1.49938,-0.2717,4.37295,14.14056,-0.07877,-0.05902,5.048623772482074e+37,4.5445000082135094e+38,2.453332109919804e+41,10.58455,0.87853,0.04799,3,2,2,8,6
695,2.14482,-0.06087,5.92405,13.99945,-0.10528,-0.13945,1.6935848040135937e+29,4.941372363877244e+28,5.984857051668376e+31,-16.04938,-15.31112,5.0113,3,2,1,1,3
1647,-0.19417,5.09322,-6.192,14.14056,-0.07877,-0.05902,48038.89422,36597.53489,21672207.68656,-0.41462,9.89772,-8.35393,3,2,1,1,6
7425,2.0283,-0.09889,5.64427,14.14056,-0.07877,-0.05902,5.310686625218094e+30,-1.2327099909131611e+31,-2.552808972238523e+33,-2.0648,18.97842,-4.31294,3,2,2,1,5
3221,0.13543,-0.71928,1.08328,13.86088,-0.0689,-0.12618,2.8508589917805745e+57,-7.908727060636332e+57,-2.719393398383329e+60,11.62191,8.1337,12.98771,3,2,1,2,6
3002,3.3599,7.87112,-3.60624,14.14056,-0.07877,-0.05902,0.01065,1.34211,815.49496,14.03719,6.4515,-1.4569,1,2,2,2,3
4992,1.64185,-0.22511,4.71563,14.06999,-0.08876,-0.03557,-6.9233996669513e+35,-1.5595172236751187e+36,-2.3384353575133136e+39,1.86858,-5.00215,-2.13934,3,2,2,1,4
6306,-4.8206,-2.3757,-11.06775,14.00321,0.00549,0.05547,0.0,0.0,0.0,1.20887,-7.06349,-4.10583,3,2,2,1,4
3683,0.28951,-0.66857,1.45581,14.14056,-0.07877,-0.05902,8.39205672047688e+54,-1.1395379368773174e+55,-7.376678247843807e+57,3.69682,7.39654,-3.11713,2,2,2,2,3
5417,-3.14377,-1.80921,-6.91466,13.933,-0.00721,-0.0414,-2.62029975440519e+113,-2.1111788143609332e+113,-1.0581976011942981e+116,12.57722,-3.07856,12.58274,2,2,2,2,4
7176,0.63457,-0.55514,2.28921,14.14056,-0.07877,-0.05902,7.86394440820269e+50,1.2370973930104257e+50,8.881992861234097e+52,-18.37751,2.27134,5.21688,3,2,1,2,3
2810,1.36852,-0.09325,3.55128,14.14056,-0.07877,-0.05902,-1.2226819172243345e+36,-2.327460185949911e+36,-1.6309551720289446e+39,7.24851,10.91632,-1.75797,1,2,1,2,5
2630,0.93698,-1.74809,3.52619,13.93183,-0.04089,0.02758,1.9203241587611836e+41,8.369255244207018e+41,2.146191715151316e+44,2.57722,7.39357,4.1595,3,2,1,1,2
1370,3.45633,0.36586,9.06702,13.93007,-0.08721,-0.18025,1140754118887814.2,1423271406964496.5,3.922397543294764e+17,3.93191,1.80008,7.43222,3,2,2,1,3
2303,-1.84003,-1.37327,-3.7174,14.14056,-0.07877,-0.05902,-9.776488109273785e+88,4.252619528847227e+89,1.324015636670762e+92,-0.59032,2.13593,-3.04376,2,2,2,2,3
3250,2.04722,-0.09271,5.6897,13.99911,-0.08887,-0.04388,-5.644212062983203e+30,-4.588633543223797e+31,-3.3098944624097327e+34,-5.64379,-18.71735,-1.43891,3,2,1,2,4
4527,-7.73948,-3.37963,-18.42884,13.92884,-0.11579,-0.11777,-0.0,0.0,0.0,3.99987,-19.136,1.19169,3,2,2,2,4
8265,1.08592,-0.40707,3.37756,13.93164,-0.09741,0.04295,8.240259805231117e+43,1.0645190295511174e+44,4.263060055127387e+46,8.63209,-13.24602,9.2643,3,2,1,2,6
8002,-3.7822,-3.6023,-9.31563,14.07004,-0.0828,-0.04328,2.686566927795219e+80,-8.10460932262023e+80,-5.982772050435222e+83,-0.35993,-2.0581,-13.33567,3,2,2,1,4
4090,-4.69864,-2.33426,-10.76399,13.79182,-0.00708,0.39234,-0.0,-0.0,-0.0,-0.27799,-6.01018,-4.96626,3,2,2,1,6
3690,-4.96023,-2.42319,-11.41589,13.93471,-0.0434,0.05206,0.0,0.0,0.0,7.67766,3.11335,0.77955,2,2,2,2,5
426,-2.06534,-1.44835,-4.26813,14.0704,-0.0552,-0.02301,-1.8422794521509005e+92,-1.2457561509012086e+92,-9.592971290447484e+94,5.66951,-6.55779,-2.27297,3,2,2,2,4
6573,-5.06398,-2.4585,-11.67479,13.99996,-0.0621,-0.09561,-0.0,0.0,0.0,10.06824,12.6131,-12.05581,3,2,1,1,4
2952,-6.65198,-4.22111,-24.82284,13.8615,0.03487,0.31794,0.0,-0.0,-0.0,1.32229,14.28091,6.11263,3,2,2,1,4
5321,-11.26079,-4.62615,-27.58274,14.14056,-0.07877,-0.05902,0.0,0.0,0.0,5.89404,0.78748,0.06408,3,2,1,1,4
7996,-2.82818,-1.78505,-7.12911,13.99809,-0.10179,-0.09553,5.748496311499866e+102,2.9100427794336576e+102,3.6022639912598253e+105,11.50516,-4.76801,-4.84639,3,2,1,1,4
4862,0.19002,-0.70131,1.2153,14.07132,-0.07847,-0.047,4.367323026290852e+56,1.2638128129348408e+56,9.223464075037915e+58,1.68654,4.68147,-4.57666,3,2,2,1,5
1003,-7.43822,-15.17903,16.11876,14.00009,-0.0667,-0.05426,-5.835273508776149e+71,-8.596441218684971e+72,-3.997436555832661e+75,6.11488,0.8379,5.86068,3,2,1,2,4
5403,-10.90045,-4.49663,-26.63037,14.00049,-0.05197,0.1231,-0.0,-0.0,-0.0,-11.34167,-13.13433,-15.07078,3,2,2,1,4
4230,-3.7034,-1.99751,-8.29529,13.99925,-0.09458,-0.04216,-2.20535755773961e+123,-1.3808147401168064e+124,-4.643584843708135e+126,2.56351,-6.70536,5.98824,2,2,2,2,4
6699,3.00823,0.22029,7.99432,14.07112,-0.0787,-0.16505,1.1245889713468038e+20,-1.579270739062601e+20,-1.3069369913459359e+23,6.21421,6.18792,-1.95478,3,2,2,2,3
2542,-14.2176,-5.62951,-36.1638,14.00046,-0.12781,-0.25551,0.0,0.0,0.0,4.6563,-12.91675,0.87461,3,2,2,1,4
3520,-9.11435,-3.86137,-21.96384,13.99981,-0.09852,-0.19497,0.0,0.0,0.0,-4.30401,3.95997,-0.68918,3,2,1,1,4
8155,-9.03832,-4.72763,-26.89384,13.93116,-0.04523,-0.02667,-0.0,0.0,0.0,3.90222,11.36692,7.01592,2,2,2,2,4
1226,-7.77699,-3.3927,-18.52466,13.79345,-0.03413,0.39821,0.0,-0.0,-0.0,4.43449,-18.61345,-9.0164,3,2,1,1,4
4688,-9.43294,-3.97388,-22.78986,13.93255,0.00356,-0.00226,-0.0,0.0,0.0,-0.58832,0.98361,2.9865,3,2,1,1,5
2834,-19.63835,-12.62022,-32.41782,13.86252,-0.01217,-0.09883,0.0,-0.0,-0.0,2.63025,11.90752,6.09258,3,2,1,1,4
1649,-7.64069,-3.43189,-19.3414,14.00144,-0.09586,0.04648,0.0,0.0,0.0,6.41105,-9.64107,4.21175,3,2,2,1,4
473,-3.38814,-1.89135,-7.5169,14.07317,-0.08514,-0.16265,8.140840236982912e+117,4.000628400316849e+117,6.448315618159879e+120,5.65732,3.00504,-6.2933,3,2,1,2,4
8292,2.39964,0.02221,6.53556,14.0717,-0.06144,-0.16501,-4.226755682131643e+26,-2.1537345618824782e+27,-1.29005121972325e+30,7.51485,18.67967,11.3029,3,2,1,1,3
148,-3.48421,-1.56262,-9.18039,14.07343,0.05882,0.36466,1.1877514445244005e+112,9.10032080970687e+111,1.3197999738499125e+115,-6.3991,9.28644,-4.18085,3,2,1,2,4
721,3.92847,0.519,10.19619,14.14056,-0.07877,-0.05902,-34439630699.77994,48977207695.04066,18046868885630.5,-12.85736,-8.6647,-10.13817,3,2,2,1,4
7461,-6.80944,-3.04418,-17.62742,13.99904,-0.08265,-0.0679,-0.0,0.0,0.0,5.36263,-7.15215,-4.92758,3,2,2,1,4
3503,-4.32788,-2.20852,-9.84223,13.93443,0.08485,0.55612,9.814837128476334e+136,1.1478729125218306e+137,4.1114720108669643e+139,-6.76694,-3.52333,-3.30802,3,2,1,2,4
6497,-3.99764,-2.82546,-15.17556,14.07066,-0.09346,-0.11178,-2.0277465030651677e+130,9.190572765623727e+130,4.906952462501802e+133,12.2375,-8.99708,-7.38465,3,2,1,1,4
4751,-7.7898,-3.81842,-20.46962,13.86145,0.37591,-0.31795,-0.0,0.0,0.0,3.8131,11.36007,5.87081,3,2,2,1,4
6945,-6.29217,-2.87881,-14.7561,13.99894,-0.05449,-0.06907,0.0,-0.0,-0.0,-4.86808,4.55883,4.34353,3,2,1,2,4
5885,-2.8397,-1.7072,-6.16666,14.14056,-0.07877,-0.05902,1.1843652588850614e+108,-1.2807184045451896e+108,-2.9533903240306816e+110,7.02218,-7.03809,0.04825,2,2,2,2,2
5077,-5.9473,-2.76037,-13.88777,14.00285,0.0406,0.47246,-0.0,-0.0,-0.0,0.11576,-3.59094,-6.80142,3,2,2,1,4
2391,-2.58736,-1.62271,-5.547,14.06969,-0.09027,-0.01154,-1.1955296852960988e+103,1.882729577866661e+103,1.1688174838481978e+106,17.02568,-8.0697,6.88442,2,2,2,2,4
7286,1.56891,-0.24896,4.54022,13.8565,-0.13664,-0.07704,4.89219035523304e+37,-5.462742390938196e+37,-3.6394303218481735e+40,18.28457,9.34004,-8.4009,3,2,2,1,3
5477,3.51956,-0.77663,8.44263,14.14056,-0.07877,-0.05902,211543588.44934,157514865.52094,160037329672.13242,3.32495,7.13185,12.65389,3,2,2,2,4
5286,1.07999,-5.49854,-37.89794,13.99859,-0.0839,-0.09879,0.0,-0.0,-0.0,2.76249,-9.73319,8.89215,3,2,2,1,4
8044,2.61196,-0.08564,5.76989,14.07119,-0.06293,-0.04179,-1.5437926286615258e+17,-2.4264436454774304e+17,-1.6388311753655235e+20,3.85518,-0.5786,15.98952,3,2,1,1,4
8181,3.49455,0.22886,8.27179,14.07018,-0.09469,-0.09943,121210273.70925,154757017.51746,250539402613.24252,-13.99468,6.61041,-1.46147,3,2,1,1,3
7266,-15.61288,-6.537,-42.00092,13.72562,0.13045,0.43221,-0.0,-0.0,-0.0,-12.23847,7.05007,0.52551,3,2,1,1,4
3233,-0.62553,-0.97034,-0.76037,14.00393,-0.07008,-0.20475,2.604454480333013e+69,3.151407294352833e+69,1.7357146158583851e+72,-7.81464,-3.22065,-16.28175,2,2,2,2,5
1636,2.73158,0.13031,7.3315,14.07083,-0.06691,-0.02394,-1.2235896189900435e+22,-8.918924207286244e+21,-1.392879098806361e+25,-2.38393,-10.32018,-3.40089,3,2,2,1,4
4588,-0.00842,-0.76666,0.73525,13.93145,-0.07916,-0.05097,-2.1645662960310124e+59,5.479544701560887e+59,5.816597232630453e+62,-1.16296,2.36556,2.01647,3,2,2,2,3
7102,-6.20622,-2.84926,-14.53945,14.06966,-0.09262,-0.09428,-0.0,-0.0,-0.0,-6.17235,6.8319,-2.84982,3,2,1,2,3
3271,-0.92786,-1.07038,-1.49472,14.14056,-0.07877,-0.05902,1.7548370881690277e+74,-3.542461969425723e+74,-1.2830261190412647e+77,-4.56084,-17.04312,9.30014,3,2,1,1,6
997,1.04424,-0.42073,3.27715,14.00066,-0.09627,-0.12007,1.9672243155423736e+43,1.3009883372110005e+43,3.6613322885136643e+45,-11.48786,-14.99642,-5.17344,3,2,2,1,4
8236,2.3955,0.02086,6.52564,13.99914,-0.09224,-0.06387,6.289067633325819e+26,-1.4496290809751293e+27,-4.584632291651143e+29,-1.27831,4.55135,3.30714,1,2,2,2,4
6194,-0.20295,-0.83079,0.26425,14.07046,-0.07253,-0.06826,-2.7036700183984583e+62,8.531492847852419e+62,3.9502074503117193e+65,-12.36854,-18.00136,-1.5832,3,2,2,1,4
5091,-0.41725,-0.90152,-0.25508,14.14056,-0.07877,-0.05902,1.2573230581256495e+66,5.257567002334932e+65,5.788096746223302e+68,6.79777,1.53837,1.65883,3,2,1,1,3
1088,-3.61912,-1.96911,-8.08703,14.00384,-0.08159,-0.14462,2.388831215423808e+122,2.6217787473448242e+122,2.1970366635642654e+125,1.39098,10.73495,-16.30392,1,2,2,1,3
8170,0.52371,-0.57443,2.06041,14.14056,-0.07877,-0.05902,1.5593669478366738e+51,3.377418426642091e+51,2.60845283471635e+54,-6.33296,-2.7688,-9.3717,3,2,2,1,3
2818,2.46832,0.04459,6.7003,13.93254,-0.00375,0.18833,-5.593958576133649e+25,-7.272853936194193e+25,-6.087380301112126e+28,-6.94544,-6.92401,-1.34213,3,2,1,1,3
7076,0.93772,-0.45565,3.02042,14.07,-0.07766,-0.05074,1.1366376497986157e+44,1.9667024256585498e+45,7.301966072960867e+47,-0.63671,-3.34739,6.03205,3,2,2,2,5
6554,2.74509,0.1347,7.36389,14.06952,-0.10126,-0.09825,-7.065660099019083e+22,-5.505990913347515e+22,-2.854402189017426e+25,-13.7142,-0.32328,-15.9436,3,2,1,1,3
8169,0.65554,-0.54825,2.33982,14.06953,-0.08837,-0.10126,-6.724480019833092e+49,-9.526478592599006e+49,-8.834113201915549e+52,2.90996,-16.96169,14.30056,3,2,2,2,3
6830,-7.53036,-4.17564,-13.57769,14.00072,-0.0723,-0.16173,-0.0,-0.0,-0.0,-13.94921,6.30858,1.3203,3,2,2,1,3
3375,1.43759,-0.29191,4.22429,14.07015,-0.08783,-0.03592,-2.5374713251583927e+37,3.7326220970335094e+38,2.8263555337210215e+40,-3.88049,17.67836,-6.10271,3,2,1,1,3
2269,5.4021,0.94616,13.43529,14.14056,-0.07877,-0.05902,0.00014,-0.00018,-0.12593,-5.66582,9.30207,-10.58886,3,2,1,1,3
2613,0.70298,-0.53268,2.45428,14.00179,-0.09336,-0.0982,9.447624343129318e+47,5.2870026904456885e+48,6.962828843031192e+50,-1.21611,-15.5749,6.99787,3,2,1,1,3
7271,0.85463,-0.48291,2.82008,14.07043,-0.08971,-0.07314,1.9935219792789448e+47,1.1450426715269132e+47,8.749185609084348e+49,-2.23297,-2.89542,-3.49415,3,2,1,2,4
7993,1.38447,-0.3093,4.09646,13.85901,-0.07027,0.06717,7.975094579766514e+38,7.260404704785384e+39,1.919608603887241e+42,-5.0806,-4.32038,-9.05168,3,2,2,1,4
7475,0.42502,-0.624,1.78325,14.14056,-0.07877,-0.05902,-6.620981282769864e+52,-1.1086890733030393e+53,-5.533349400157766e+55,-17.44005,-14.72461,2.47495,3,2,2,1,3
5988,-1.82812,-1.36931,-3.68831,14.07265,-0.0442,-0.0833,1.0508531169144374e+89,-3.261136297756507e+89,-2.460451980346546e+92,-14.28529,-1.99878,-12.35874,3,2,2,1,3
7506,-5.29917,-2.53867,-12.26248,14.07067,-0.10384,-0.17735,-0.0,0.0,0.0,-5.90212,2.55875,-1.62686,1,2,2,1,3
1578,1.3101,-0.33364,3.91747,14.14056,-0.07877,-0.05902,1.0055078193746178e+39,5.41680008159014e+40,1.7311516649030242e+43,11.48942,-8.51804,-13.71477,3,2,1,1,5
5896,-6.40066,-2.91614,-15.0298,13.99963,-0.06832,-0.00392,-0.0,-0.0,-0.0,4.21258,-7.42351,-0.60716,3,2,1,1,4
6789,-7.16374,-3.17966,-16.96212,13.8584,-0.12432,-0.13191,0.0,0.0,0.0,20.42188,7.44399,-4.61564,3,2,2,1,4
6089,3.27105,0.3057,8.62362,14.07265,-0.0442,-0.0833,3.83620319700775e+16,6.619396435860486e+16,7.161683261666932e+19,2.79711,7.15229,-6.14223,3,2,1,14,6
4818,0.086,-0.73555,0.96372,14.00246,-0.00712,-0.02114,2.2016035645243312e+58,-3.8914451108061485e+58,-9.588836636754678e+60,3.00717,3.197,3.97365,1,2,2,11,4
1272,4.59208,0.73387,11.78169,14.14056,-0.07877,-0.05902,-41092.53302,-33531.51282,-9912011.19281,4.42628,4.2395,-0.57808,3,2,1,1,4
7746,5.54425,1.0415,14.05436,14.06939,-0.08935,-0.08035,0.00067,0.00104,0.29738,4.32674,-1.93252,-8.6495,3,2,1,1,6
2874,1.30265,-0.33608,3.89953,14.07291,-0.01588,-0.03681,-6.012417178765452e+40,-4.428587946997957e+40,-1.8958162421423022e+43,3.02106,4.34977,-4.22586,3,2,2,1,6
7641,1.47085,-0.36809,3.82926,14.07265,-0.0442,-0.0833,8.230861098397711e+32,-4.034699717611064e+33,-9.433600796219513e+35,-3.36389,14.40782,-3.2205,3,2,2,1,6
5270,2.18792,-0.04681,6.0275,14.00151,-0.10255,0.08886,-3.6831328881681176e+28,1.7945702330079233e+29,8.667114352101773e+31,-2.07414,-20.45834,7.41592,3,2,2,1,3
7008,3.09145,0.24735,8.19363,14.07343,0.05882,0.36466,-1.545478961451196e+18,-5.29200004263064e+18,-2.625594828828647e+21,17.3423,-1.62213,13.49123,3,2,1,1,4
976,-4.10863,-2.13433,-9.29834,13.86197,-0.08334,0.28771,1.5824274728677228e+132,-1.0004127138426852e+132,-1.5934028470051702e+135,-2.12383,7.11961,-4.58903,1,2,2,1,4
7819,5.89208,1.15371,14.88415,13.99969,-0.10774,-0.15222,0.00012,-2e-05,-0.00145,-5.61993,2.29606,2.86051,3,2,1,1,6
3790,4.06031,0.56172,10.5113,14.14056,-0.07877,-0.05902,2428244743.97507,-3362953887.00666,-1279985447667.3853,2.16931,-3.38379,5.18177,1,2,2,1,6
1590,-0.25977,-0.84954,0.12661,14.00149,-0.08528,0.08399,-5.508551050013365e+63,-5.747096195910069e+63,-3.909554073551694e+66,8.01894,0.54609,2.28224,2,2,2,2,5
7092,2.26428,-0.13905,5.3161,14.14056,-0.07877,-0.05902,-1.0955350210926346e+23,-8.713932666489287e+22,-4.114023927944379e+25,-1.79693,8.23793,12.87779,1,2,2,1,6
3184,-5.88392,-2.73864,-13.72846,13.85668,-0.13193,-0.10546,0.0,0.0,0.0,11.32078,9.57355,15.64782,3,2,2,1,6
6564,-2.28931,-1.52309,-4.81635,14.0021,-0.07578,-0.09647,-1.1010946565827814e+96,4.290474468331155e+97,2.2843013557708825e+100,-0.90176,18.55564,-12.4881,1,2,2,1,6
6196,0.1412,-0.71738,1.09723,14.07046,-0.06261,-0.05709,2.003662645092978e+57,1.4319389988657207e+57,1.5027138416950371e+60,-3.83316,0.71048,0.18847,3,2,1,1,3
6290,4.78237,0.79541,12.23608,14.00102,-0.1022,-0.00357,519.29457,-749.69973,-258782.34062,-6.53976,9.42584,16.16751,3,2,1,1,3
6938,2.27784,-0.01749,6.24333,14.14056,-0.07877,-0.05902,-3.3891375718672646e+28,-1.099932029901681e+28,-3.398913565256065e+31,-4.36128,-0.60667,8.11369,1,2,1,1,3
3973,1.3656,-0.31547,4.05104,13.93119,-0.04896,-0.07373,7.569182265486981e+37,8.388626138152252e+37,3.381681849278962e+40,2.98062,-2.08411,10.30983,3,2,1,1,5
1041,1.68321,-0.21159,4.81508,14.07184,-0.05776,0.00252,-9.448179199582491e+35,-6.105974356357362e+35,-5.246068460374105e+38,-6.06764,20.59564,-2.82752,3,2,2,1,6
3277,1.51409,-0.26689,4.40836,13.93198,-0.06171,0.07131,-5.931992327591297e+36,-5.411608684942091e+36,-2.3081101661918473e+39,-4.35024,3.38304,-3.01736,3,2,2,1,5
6769,-5.2837,-2.5334,-12.2238,13.85996,-0.08731,-0.04176,0.0,-0.0,-0.0,-1.7491,-4.92659,-1.99948,3,2,2,2,3
6301,912.94075,3.88305,9.76057,14.07413,0.03047,0.379,7.5323099380716885e+22,4.9426885353775885e+23,3.7460668975520415e+26,1.96468,-10.13437,0.45935,1,2,2,7,3
565,-8.42071,-2.95655,-21.09697,13.8574,-0.13888,-0.2174,-0.0,0.0,0.0,1.39987,11.97239,8.80261,1,2,2,1,3
4691,-1.88058,-1.38678,-3.81646,14.14056,-0.07877,-0.05902,-4.4981244845117425e+90,-2.7160765932106222e+90,-3.583936618322469e+93,-2.62987,-1.6587,6.6964,3,2,2,2,3
4154,2.20814,-0.04022,6.07603,13.92831,0.30688,-0.16323,-7.513389781232998e+29,-3.284987120463899e+29,-2.1099243006083212e+32,-3.39688,0.05142,17.27642,1,2,2,12,6
6763,-12.57703,-4.99659,-31.42628,13.99912,-0.1209,-0.19596,0.0,-0.0,-0.0,-9.52845,3.97666,-5.88064,3,2,2,1,3
4040,-5.32697,-2.54816,-12.33201,14.00076,-0.07584,0.00707,0.0,-0.0,-0.0,-4.8143,-0.96981,-1.16301,3,2,2,1,3
810,-3.82458,-2.03838,-8.59493,14.07182,-0.05689,-0.06277,4.249620619639964e+126,3.5092916857558354e+126,3.0878155446483066e+129,13.66235,-3.24794,10.27327,3,2,1,1,4
