label,Anatomy,,,Random_Trees,,,Spectral,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
2391,-2.587362366068244,-1.6227089349266925,-5.547003808515781,14.069690056679969,-0.0902674410281204,-0.011543073344896612,-1.1955296852960988e+103,1.882729577866661e+103,1.1688174838481978e+106,17.025682,-8.069695,6.8844175,2,2,2,2,4
7286,1.5689142960111666,-0.24895736243907496,4.540221539896664,13.856497565625565,-0.13663948000709608,-0.07704323929667303,4.89219035523304e+37,-5.462742390938196e+37,-3.6394303218481735e+40,18.284573,9.340041,-8.4009,3,2,2,1,3
5477,3.5195619737274457,-0.7766312593035959,8.442627550270025,14.14056231605087,-0.07876968735369544,-0.059015124206935915,211543588.44934466,157514865.5209423,160037329672.13242,3.3249485,7.1318536,12.653889,3,2,2,2,4
5286,1.079988680450097,-5.498535905478099,-37.89793643405966,13.99859441313317,-0.08390487840004396,-0.09878859843324292,3.039976987433884e-20,-1.4279735523749479e-19,-4.1515462623392123e-17,2.762492,-9.733194,8.892154,3,2,2,1,4
8044,2.611956738084288,-0.08564402933398846,5.769886151417863,14.071189699098381,-0.06293463643493641,-0.04178520029201796,-1.5437926286615258e+17,-2.4264436454774304e+17,-1.6388311753655235e+20,3.8551848,-0.5786006,15.989518,3,2,1,1,4
8181,3.494554802948209,0.22885953644537851,8.271788416023966,14.070180181322277,-0.09469117686877515,-0.09943143503701804,121210273.70925036,154757017.5174559,250539402613.24252,-13.994679,6.61041,-1.4614698,3,2,1,1,3
7266,-15.612877179593879,-6.537004640036359,-42.00092391987517,13.72562386211447,0.1304485146818152,0.4322149420819159,-2.224603351086323e-19,-5.529710411424936e-20,-5.396859157056979e-17,-12.238466,7.0500746,0.52550715,3,2,1,1,4
3233,-0.6255342901287597,-0.9703385130261533,-0.760374067348502,14.003932847533859,-0.07007738870774906,-0.20475043018258168,2.604454480333013e+69,3.1514072943528334e+69,1.735714615858385e+72,-7.8146443,-3.220653,-16.281746,2,2,2,2,5
1636,2.7315800394860426,0.13030682025041387,7.331498964397298,14.07082882696468,-0.06690899518800092,-0.023941425781914077,-1.2235896189900435e+22,-8.918924207286244e+21,-1.392879098806361e+25,-2.3839254,-10.320177,-3.4008896,3,2,2,1,4
4588,-0.008419797688859075,-0.7666601024249039,0.7352520217910716,13.931445373627179,-0.07915561963728251,-0.05096815684088865,-2.1645662960310124e+59,5.479544701560886e+59,5.816597232630453e+62,-1.1629646,2.3655605,2.0164678,3,2,2,2,3
7102,-6.206218630737847,-2.8492606368058033,-14.539453973512762,14.069658357817529,-0.09262017918729637,-0.09427942414293736,-3.141785186849348e-20,-1.3365873710328532e-19,-5.352559813201018e-17,-6.172354,6.831905,-2.8498242,3,2,1,2,3
3271,-0.9278632425252543,-1.0703757139852426,-1.4947194915952382,14.14056231605087,-0.07876968735369544,-0.059015124206935915,1.7548370881690277e+74,-3.542461969425723e+74,-1.2830261190412647e+77,-4.5608406,-17.043123,9.30014,3,2,1,1,6
997,1.0442399703007106,-0.42072873366517943,3.2771452444556455,14.000663118934382,-0.09627496081290976,-0.12006673944576965,1.9672243155423738e+43,1.3009883372110005e+43,3.6613322885136643e+45,-11.487864,-14.996425,-5.1734395,3,2,2,1,4
8236,2.3955017320202603,0.020860816525086208,6.52563753009946,13.9991396802305,-0.09224108741248,-0.06386885030445125,6.289067633325819e+26,-1.4496290809751293e+27,-4.584632291651143e+29,-1.2783128,4.551354,3.3071375,1,2,2,2,4
6194,-0.20295457691347782,-0.8307930297296235,0.26424589672061666,14.070460627784628,-0.07252722786036664,-0.06825549267893119,-2.7036700183984583e+62,8.531492847852419e+62,3.9502074503117193e+65,-12.368537,-18.001362,-1.5832044,3,2,2,1,4
5091,-0.4172454197399206,-0.9015164653231694,-0.25508322023603147,14.14056231605087,-0.07876968735369544,-0.059015124206935915,1.2573230581256493e+66,5.257567002334932e+65,5.788096746223302e+68,6.7977705,1.5383707,1.6588321,3,2,1,1,3
1088,-3.6191168193272643,-1.9691074203206664,-8.087029743553233,14.003840860561889,-0.08159209645934179,-0.14462108839858087,2.388831215423808e+122,2.621778747344824e+122,2.1970366635642654e+125,1.3909849,10.734946,-16.303915,1,2,2,1,3
8170,0.5237128634304558,-0.5744251358672497,2.06041403626944,14.14056231605087,-0.07876968735369544,-0.059015124206935915,1.5593669478366738e+51,3.377418426642091e+51,2.6084528347163505e+54,-6.332959,-2.7687962,-9.371699,3,2,2,1,3
2818,2.4683172877561605,0.04458579165953685,6.700300311531761,13.932536190816494,-0.003752811394359748,0.1883331229298792,-5.593958576133649e+25,-7.272853936194193e+25,-6.087380301112126e+28,-6.945444,-6.9240103,-1.342127,3,2,1,1,3
7076,0.9377202798409795,-0.45565274416306123,3.0204180407792958,14.07000174937082,-0.07766176957715915,-0.050744853682085506,1.1366376497986157e+44,1.9667024256585498e+45,7.3019660729608665e+47,-0.63670653,-3.3473883,6.032047,3,2,2,2,5
6554,2.7450935432595602,0.13470462712324227,7.363887036654453,14.069524323274658,-0.10126067704686659,-0.09825453721782665,-7.065660099019084e+22,-5.505990913347515e+22,-2.854402189017426e+25,-13.714204,-0.32328218,-15.9436035,3,2,1,1,3
8169,0.6555424835390251,-0.548254859734009,2.339818261102637,14.069526228091616,-0.08836774198550273,-0.10125964209426433,-6.724480019833092e+49,-9.526478592599006e+49,-8.834113201915549e+52,2.909958,-16.961693,14.300565,3,2,2,2,3
6830,-7.530360716952376,-4.175641940718283,-13.577689767806486,14.000723092298303,-0.07229915884188981,-0.16172857427733964,-1.7965443834233338e-19,-1.186812936871433e-19,-6.31983634304604e-17,-13.949213,6.308576,1.3203013,3,2,2,1,3
3375,1.4375865745005074,-0.2919139989786577,4.224290066592616,14.070149879213888,-0.08782869716438185,-0.03592032034382461,-2.5374713251583927e+37,3.7326220970335094e+38,2.8263555337210215e+40,-3.8804913,17.678358,-6.1027102,3,2,1,1,3
2269,5.4021027237332016,0.9461595923862864,13.435293994975291,14.14056231605087,-0.07876968735369544,-0.059015124206935915,0.0001411451174827307,-0.00017870266407525096,-0.1259286841576163,-5.6658196,9.302066,-10.588859,3,2,1,1,3
2613,0.7029755435910578,-0.5326799274620939,2.454277674740378,14.001792842977261,-0.09335647547866793,-0.09820426365934079,9.447624343129318e+47,5.2870026904456885e+48,6.962828843031191e+50,-1.2161062,-15.574903,6.997867,3,2,1,1,3
7271,0.8546265690345695,-0.4829084791516859,2.8200779952179933,14.070427073624616,-0.08970714987034384,-0.07313961037605551,1.9935219792789448e+47,1.1450426715269132e+47,8.749185609084348e+49,-2.2329724,-2.8954246,-3.4941535,3,2,1,2,4
7993,1.384465378060287,-0.3092968387662808,4.0964569452925765,13.859006892035937,-0.07026599814390999,0.06717486983113038,7.975094579766514e+38,7.260404704785384e+39,1.9196086038872415e+42,-5.0805984,-4.320375,-9.051682,3,2,2,1,4
7475,0.42502394083292394,-0.6239989683803344,1.783245670943025,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-6.620981282769864e+52,-1.1086890733030393e+53,-5.533349400157766e+55,-17.440048,-14.7246065,2.4749475,3,2,2,1,3
5988,-1.828122201823333,-1.3693085148371695,-3.688306865732024,14.07265170742293,-0.044204953955434785,-0.08329858824218098,1.0508531169144374e+89,-3.261136297756507e+89,-2.460451980346546e+92,-14.285289,-1.9987823,-12.358735,3,2,2,1,3
7506,-5.299166902773442,-2.538671243346967,-12.262476234314342,14.07066600850577,-0.10383829318108438,-0.1773500358727034,-1.4259033631331427e-20,3.1743322865240426e-20,1.7860123979069986e-17,-5.9021244,2.5587516,-1.6268575,1,2,2,1,3
1578,1.3101044682856393,-0.3336369523146399,3.9174713834638637,14.14056231605087,-0.07876968735369544,-0.059015124206935915,1.0055078193746178e+39,5.41680008159014e+40,1.7311516649030242e+43,11.489424,-8.5180435,-13.7147665,3,2,1,1,5
5896,-6.400662094988936,-2.916139917625914,-15.029801614070545,13.999626996558446,-0.06832310273600989,-0.003916341666103204,-7.062964290358518e-20,-1.7540234540153147e-19,-9.508762720684316e-17,4.212578,-7.4235106,-0.6071629,3,2,1,1,4
6789,-7.16373607655365,-3.1796585446608234,-16.96212360550768,13.85840491588875,-0.12431981482914561,-0.1319071261649636,1.952204642184729e-20,4.7292110772061173e-20,3.367866866130255e-17,20.421879,7.4439855,-4.615644,3,2,2,1,4
6089,3.271050020168836,0.3057012496273863,8.623617886352639,14.07265170742293,-0.044204953955434785,-0.08329858824218098,3.83620319700775e+16,6.619396435860486e+16,7.161683261666932e+19,2.7971122,7.152292,-6.1422343,3,2,1,14,6
4818,0.08600442105000003,-0.7355546641393301,0.9637225600930668,14.00246149055289,-0.007120601282107578,-0.02114366431893608,2.201603564524331e+58,-3.891445110806149e+58,-9.588836636754678e+60,3.0071652,3.1969965,3.9736469,1,2,2,11,4
1272,4.5920779316037175,0.7338689048720982,11.781689286667833,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-41092.53301814742,-33531.51282045181,-9912011.192813966,4.426284,4.239498,-0.5780765,3,2,1,1,4
7746,5.544251541426452,1.0414998405684754,14.054362766442381,14.06939388053536,-0.08935121965204179,-0.08034914645644711,0.000667760758034945,0.0010354126341431083,0.2973757779711844,4.3267384,-1.9325202,-8.649502,3,2,1,1,6
2874,1.302653367677242,-0.3360763297239835,3.8995340856873346,14.072907374781138,-0.015883584594652583,-0.036806005070685405,-6.012417178765452e+40,-4.428587946997957e+40,-1.8958162421423022e+43,3.0210648,4.3497744,-4.2258644,3,2,2,1,6
7641,1.4708452060458115,-0.3680936787281917,3.8292573772126284,14.07265170742293,-0.044204953955434785,-0.08329858824218098,8.230861098397711e+32,-4.034699717611064e+33,-9.433600796219515e+35,-3.363889,14.407816,-3.2205012,3,2,2,1,6
5270,2.187915117719239,-0.046813468979754434,6.027499509708424,14.001505392626393,-0.10255058247140647,0.08886124845558405,-3.6831328881681176e+28,1.7945702330079233e+29,8.667114352101773e+31,-2.0741367,-20.45834,7.4159245,3,2,2,1,3
7008,3.091448478459335,0.24734648787335634,8.193627685091482,14.07343488232746,0.058820817080800954,0.36465552273130564,-1.545478961451196e+18,-5.29200004263064e+18,-2.625594828828647e+21,17.342295,-1.6221315,13.491227,3,2,1,1,4
976,-4.1086337505742625,-2.1343309023394847,-9.298341611841446,13.861965272859214,-0.08333959603015645,0.2877124974762379,1.5824274728677228e+132,-1.0004127138426852e+132,-1.5934028470051702e+135,-2.123828,7.1196103,-4.5890317,1,2,2,1,4
7819,5.892084928474277,1.1537092544517165,14.884151572269486,13.99969017435954,-0.10773890575427533,-0.1522199603825525,0.00011506116378691026,-1.6590769900492983e-05,-0.0014490405503273973,-5.619934,2.2960644,2.8605082,3,2,1,1,6
3790,4.060305804567458,0.5617224842486023,10.511297150314618,14.14056231605087,-0.07876968735369544,-0.059015124206935915,2428244743.975067,-3362953887.0066557,-1279985447667.3853,2.1693137,-3.3837867,5.1817656,1,2,2,1,6
1590,-0.2597687264070526,-0.8495356972901258,0.12660871320428643,14.001490721683586,-0.0852840899377923,0.08398708134928975,-5.508551050013365e+63,-5.747096195910069e+63,-3.909554073551694e+66,8.01894,0.54609185,2.2822425,2,2,2,2,5
7092,2.2642809693371158,-0.13905368661963605,5.31609957059735,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-1.0955350210926347e+23,-8.713932666489287e+22,-4.114023927944379e+25,-1.7969322,8.237931,12.8777895,1,2,2,1,6
3184,-5.883924225690963,-2.738641733249422,-13.728456636853553,13.856681823050954,-0.131928360496035,-0.10546397049917502,2.525218790397176e-20,6.189061544584523e-20,1.4184970582562508e-17,11.320778,9.573553,15.647818,3,2,2,1,6
6564,-2.2893133381850883,-1.5230868104266746,-4.816345675511333,14.00209894537428,-0.0757844930500074,-0.09646586007133509,-1.1010946565827814e+96,4.290474468331155e+97,2.2843013557708825e+100,-0.9017551,18.55564,-12.488103,1,2,2,1,6
6196,0.14120011016181538,-0.7173790655729252,1.097230848068397,14.070456482926014,-0.06260546991892074,-0.057088390701538066,2.003662645092978e+57,1.4319389988657207e+57,1.5027138416950371e+60,-3.8331635,0.71048105,0.1884748,3,2,1,1,3
6290,4.782374412615199,0.7954096975213206,12.236075534666046,14.001022391462014,-0.10220435369790554,-0.003571706701710295,519.2945670791257,-749.6997260175252,-258782.3406180633,-6.539765,9.425844,16.167507,3,2,1,1,3
6938,2.2778415069470475,-0.017490076108814496,6.243329447898371,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-3.3891375718672646e+28,-1.099932029901681e+28,-3.398913565256065e+31,-4.3612833,-0.60666937,8.113691,1,2,1,1,3
3973,1.3655957891076242,-0.3154725327135751,4.0510426069520395,13.93118645267243,-0.048959764948202124,-0.07373304190074434,7.569182265486981e+37,8.388626138152252e+37,3.3816818492789615e+40,2.9806194,-2.0841126,10.309829,3,2,1,1,5
1041,1.683214655472932,-0.2115905607911613,4.8150758464679635,14.071844988217263,-0.05776192805414599,0.0025178149500704877,-9.44817919958249e+35,-6.1059743563573624e+35,-5.246068460374105e+38,-6.0676374,20.595642,-2.8275177,3,2,2,1,6
3277,1.5140922587558292,-0.2668863248931921,4.408355044658957,13.931975994314003,-0.06170694465241223,0.07130591138313822,-5.931992327591297e+36,-5.411608684942091e+36,-2.3081101661918473e+39,-4.3502364,3.3830383,-3.0173624,3,2,2,1,5
6769,-5.283702234363845,-2.533395324173765,-12.223799627994355,13.85996409578883,-0.0873056834560465,-0.04176059257377704,2.2961218376426542e-20,-4.83010126438344e-20,-5.759690698018982e-18,-1.7490985,-4.9265914,-1.9994769,3,2,2,2,3
6301,912.9407464351319,3.8830513534806896,9.760567237871753,14.074128644376609,0.030468422674093117,0.37899700255839486,7.5323099380716885e+22,4.9426885353775885e+23,3.7460668975520415e+26,1.9646764,-10.134371,0.45934716,1,2,2,7,3
565,-8.420712183465445,-2.9565526599124254,-21.096970230166974,13.857398857338657,-0.13888078388868766,-0.21740314714770317,-2.1580039445982993e-22,6.426120502965809e-22,4.916191443502585e-19,1.3998742,11.972391,8.802612,1,2,2,1,3
4691,-1.880579360359489,-1.3867772567535088,-3.816460806446045,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-4.4981244845117425e+90,-2.7160765932106222e+90,-3.5839366183224696e+93,-2.6298738,-1.6587042,6.696402,3,2,2,2,3
4154,2.2081352269088574,-0.04021911976257628,6.07603424137681,13.92830865541867,0.30688401822189776,-0.16322749394878597,-7.513389781232998e+29,-3.284987120463899e+29,-2.1099243006083212e+32,-3.3968847,0.05142408,17.276415,1,2,2,12,6
6763,-12.577034657662155,-4.996586920847094,-31.426276535196614,13.999122250560136,-0.12090028138463631,-0.19596146763934433,1.906340333907249e-22,-9.940919804239274e-21,-3.1484666127812693e-18,-9.528451,3.9766598,-5.8806434,3,2,2,1,3
4040,-5.326965020200229,-2.548156444457096,-12.33201025735116,14.000757552533221,-0.07584059686487171,0.007067464583387209,1.5819542009066842e-20,-1.360324425676181e-19,-3.3851302825664607e-17,-4.814299,-0.9698095,-1.1630087,3,2,2,1,3
810,-3.8245757649336727,-2.0383839980050165,-8.594933158703373,14.071815121060839,-0.05689033478140854,-0.0627740018690656,4.249620619639964e+126,3.5092916857558354e+126,3.0878155446483066e+129,13.662348,-3.2479362,10.273274,3,2,1,1,4
4110,-3.9060505118031,-2.065883786876832,-8.796543493605338,14.002433341896603,-0.09209643517171401,-0.4048930489544177,-3.2552313209232225e+126,-3.999167163355531e+126,-2.365881043448637e+129,3.5764682,3.3089547,-8.271989,3,2,2,1,3
7080,2.3263089135318498,9.46424428534481,1.9617610405331103,14.14056231605087,-0.07876968735369544,-0.059015124206935915,1.479661382687979e-07,-3.298904878822736e-09,-2.3924204492030192e-05,-8.406566,-5.5903544,-8.005119,3,2,2,1,3
6880,-2.801194832320418,3.2094211429289357,-26.3012283122551,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-2.0019705608078543e+41,2.1026663967996824e+41,1.6287314500667366e+44,12.07218,3.4033883,-6.1997695,2,2,2,2,3
2105,-4.297914611307437,-2.198374963128012,-9.767848224611082,14.06981697928345,-0.0841231285544542,-0.03464323110468012,1.424176232715649e+136,2.4157902943064657e+136,4.2610944341364736e+138,-11.499591,-4.9660172,-10.523669,3,2,2,1,4
6587,-0.12503526892822567,-0.8050971588388558,0.45295358039558226,14.07081363650322,-0.08532480513643886,-0.08141690384984365,8.6332324550369e+61,1.0991306792017643e+61,4.796032604007794e+64,5.30187,11.533957,-14.934068,3,2,1,2,3
7489,-8.411226059098318,-19.931486614527675,8.846360547534683,14.14056231605087,-0.07876968735369544,-0.059015124206935915,1.4292806114014816e+21,6.567350701342362e+21,4.881042637999748e+24,-1.0691688,-2.4754984,-12.257969,1,2,1,1,4
1832,4.397206080680392,3.7830674073132395,-1.7173679966068487,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-344766369.7399612,1972457065.0297425,830280012602.7698,7.0414906,6.813501,9.174213,3,2,1,15,3
4340,3.9148659053547097,0.5145930290116733,10.163657450455021,14.07057553536801,-0.06118663385100238,-0.028881946042806333,94612970379.59703,22322963391.948574,16160512051360.117,-1.2564927,-6.3641205,1.3351533,3,2,1,2,4
7894,0.688093522254899,-0.5375661403285371,2.418368620917504,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-5.073791664792839e+49,-6.591390124769674e+49,-1.9653797509307307e+52,7.958179,15.147012,-7.2747927,3,2,1,1,3
1185,-4.1633257307084905,-2.152827058551658,-9.433937875643478,14.14056231605087,-0.07876968735369544,-0.059015124206935915,7.206865238675287e+132,-4.1435908964973956e+133,-2.0679991998018644e+136,-5.115089,5.9796796,5.075606,2,2,2,2,4
6313,-8.550392706500196,-3.663035324315652,-20.508106523094806,13.931568718934054,-0.035405711128106934,-0.17198710611253445,2.2636845539114554e-20,4.5915557052130734e-20,2.804353121041619e-17,0.5736786,20.956224,3.7558742,3,2,1,1,4
6869,3.2313416578917207,0.29280268741120413,8.528565854342446,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-4.0306009973887475e+17,-1.4173776349937149e+17,-1.4168595801895425e+20,1.8656133,0.97978264,-2.1573188,3,2,2,1,4
7640,-6.580357152793575,-2.978042649881248,-15.483682136053416,14.069563548193274,-0.09304195124804837,-0.09239369186278837,1.7187533871199826e-19,7.942244314094345e-20,6.814065670406776e-17,4.1646714,9.535844,4.0487466,3,2,1,1,4
2973,-1.535529675571117,-1.271975696156615,-2.9741929692576563,14.070441373893198,-0.09399395374471797,-0.10648943945065195,-3.363089662818772e+83,-2.8339023300788563e+84,-1.2081145020988034e+87,-16.133501,2.2634568,-9.307008,1,2,2,6,4
3284,-2.075454599688925,-1.4517227080453354,-4.2928846231377795,13.929291946140419,-0.06871075167247326,0.02616618732499372,-1.53426074029229e+94,-9.949113146656128e+93,-7.976378252397053e+96,-2.719619,-3.0210032,-2.1598186,1,2,1,2,5
2179,-1.6438870540975141,-1.3080011975065964,-3.238518392745451,14.069206254187469,-0.09595683556137813,-0.06910137667444163,4.49675302017031e+86,2.7353228032401514e+86,-6.745290506930458e+87,7.7448897,-2.3656008,0.4296074,2,2,2,2,4
5939,2.3195662510579265,-0.0038879940650859094,6.343452642528387,14.070211087970828,-0.08780420119881943,0.0018804609245374887,1.1322784705690589e+27,-8.866736884112809e+27,-2.90013353436946e+30,-0.52400357,9.917178,-1.8274484,3,2,2,1,3
945,-7.409755378909185,-3.264986183873948,-17.58791616867418,13.866701297187655,0.16560824585214234,0.8713779212752167,-1.916551404292173e-20,-4.9481244167924154e-20,-2.7264171795153372e-17,-3.1716764,-0.7795584,7.7578187,3,2,2,1,4
7185,-3.8497973521292015,-2.0468952032403718,-8.657332004327236,13.721346863965179,0.059970228779153055,0.7329535970083382,1.0975319072097823e+127,1.5714944736407571e+127,8.754846756887534e+129,-12.124162,7.2075577,10.123846,3,2,1,2,4
7689,0.274382427567274,-0.6735442747183761,1.4192422815653585,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-3.1804198852835004e+54,-6.988492677230561e+54,-4.9337105126939035e+57,-0.9626725,-10.281515,-17.445648,1,2,1,1,4
3377,-11.971694227911735,-4.657956786668093,-33.685745141937296,13.999924786180836,0.26072376225347627,-0.14340192489712875,1.0299829145072736e-20,5.037346985682827e-20,3.710549280445437e-17,10.812617,1.4634738,-7.4041142,3,2,2,1,4
1087,-11.87295639252944,-4.847296600661708,-29.209517888754508,13.931684864618388,-0.11305375619234043,-0.178648980252216,-2.014776198865721e-20,-1.5804325155177801e-19,-5.942086210603108e-17,12.403612,10.812363,-15.681189,3,2,2,1,4
4720,-0.823138533871678,-1.0357041098681652,-1.2402213035067726,13.999208357271511,-0.1038812222125961,-0.08371828781501375,5.097088964119119e+71,7.265610967450821e+71,5.426464573643933e+74,7.3478026,-3.8369827,-6.00666,1,2,1,1,5
2467,1.6794501945409022,-0.21282093205593108,4.806025246221486,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-2.9229205970348854e+35,-1.7166557032300904e+36,-9.818429120172947e+38,4.849855,-8.575502,-5.481149,2,2,2,2,4
8096,-5.862838123830368,-2.7730652237731404,-13.715891782021279,13.72370749148738,0.014441500934028434,0.09677967478874674,-1.5485688445974264e-20,-3.063187173636111e-20,-1.3089525160498238e-17,-3.884265,-8.130078,-9.971164,3,2,1,2,4
1107,-8.600011626109653,-3.7178890381713723,-20.66369777054711,13.865739279417602,0.13393230977649387,0.6460511353782487,-8.666450511630611e-21,9.051231097702042e-21,4.2313731717884634e-18,-0.2600477,7.8328047,-13.227604,3,2,2,2,4
4162,1.4061355956897812,-0.302205195548714,4.148607962660802,14.14056231605087,-0.07876968735369544,-0.059015124206935915,5.432571747214152e+35,-9.159253120427719e+36,-2.3815766593579447e+39,-1.3494704,2.9836924,2.2449033,3,2,1,1,4
5196,-3.4164006218867717,-1.9008541258449323,-7.586607405512304,14.00378426699667,-0.045165449551659916,0.3126621728832156,-1.8856709247765531e+118,-4.320339729843908e+118,1.0785458817388747e+120,3.2802713,0.5541436,-7.6612763,3,2,1,2,4
5952,-5.1757527140853865,-2.4965850720525298,-11.953952649849343,14.070174160930735,-0.06838629067950658,-0.035540773888671356,3.476249496863418e-20,8.980770682595342e-20,3.871636558638976e-17,-6.8320456,-4.069645,5.9556527,3,2,1,1,4
3593,0.9085102172237832,-0.46523276337560887,2.949999512323833,13.928300985093934,-0.08924090481325792,-0.15930091113990472,4.6158534828456975e+45,9.257536382847374e+45,8.013564303170729e+48,0.037238743,7.2638097,0.34915963,3,2,2,2,4
1991,-1.0163684811190261,-1.0996937054708718,-1.7099076337525485,14.070841625778835,-0.0793282050993272,-0.09601368337174712,-1.11720782141138e+75,-8.167409534387452e+75,-1.3739653382010975e+78,0.6572454,-4.4990063,-3.343619,3,2,1,1,4
742,-1.0696998504981001,-1.1173673362494205,-1.8396227956380518,14.001092680711066,-0.1005159855974086,-0.0015792166296312166,2.6801206575740493e+76,8.69729063945094e+76,1.2973243068756744e+79,-9.080217,2.3072531,4.1128125,3,2,1,2,5
6319,-1.630963979437865,-1.3037034257933606,-3.2069856821710414,13.929908984056508,-0.052680068918887275,-0.1589741354893036,5.337687577367573e+85,-2.167337945943099e+86,-7.450663638459487e+88,2.493202,2.220656,-6.9368916,3,2,1,2,3
95,0.5730262652858237,-0.5753582050307636,2.140648434785072,13.999717420793528,-0.0993658359708759,-0.14195407932392154,-1.308806221324675e+51,-1.3655662546816186e+51,-7.81549089612774e+53,-10.18853,18.632227,6.6037984,3,2,1,2,4
4831,-8.641294985408102,-3.6949347522742895,-20.74220380673229,13.866088742250918,2.2539990905256126,-0.521977398386717,2.124125237322562e-21,-1.2927797564175932e-20,-6.223779187417376e-18,22.20485,2.3208237,0.84809995,3,2,2,16,4
982,-7.893401940579641,-3.420644788099291,-18.985428881598498,14.001403191465014,-0.07403585110700545,0.04172162122715441,8.007106006138474e-20,1.4348896947508601e-19,4.966327435780069e-17,-2.0040412,-11.76269,-2.2080066,3,2,1,2,4
7849,0.5929144766254155,-0.5688246982269708,2.18865881720904,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-1.522311864711829e+48,-1.989897272015253e+48,-3.4982349167222197e+50,-15.760123,-7.021733,0.5282952,3,2,2,1,4
1156,0.3684039981896914,-0.6426165767652177,1.6464589980567164,13.93034072376889,-0.12546343307606073,-0.20202137063608552,-5.308690308263685e+53,3.1500540652802555e+54,1.593090778896127e+57,2.3133116,5.527738,-2.3917024,3,2,1,2,6
5439,-4.107161579757018,-2.1338331343365518,-9.294692436338739,14.070474900716027,-0.07180201649738915,-0.07453284383192113,-6.766230096654688e+131,-3.903007305311647e+132,-9.596010147118517e+134,12.549522,11.885367,7.4962363,1,2,2,6,4
2410,0.6123963963147905,-0.5624252849255664,2.235684639176483,13.861781208292854,-0.018614100847212905,0.08086162127405291,1.4794213677144235e+50,-3.4590976397015084e+50,-3.755213464572303e+53,-12.347369,-11.658051,12.013952,3,2,1,2,5
1819,-0.5008848367754806,-0.9291427885938812,-0.457924263342288,14.004761245682635,0.039402704071927426,0.4035078578750264,-1.3118248313045734e+66,9.605228791941052e+66,1.1363015526954284e+70,-12.064741,17.53852,-5.278151,3,2,1,1,4
8135,1.0242932333026353,-0.4272672222049079,3.2290787314988787,13.86328835598585,-0.04807443812544427,0.08724925185650242,-1.8940593769975164e+43,-2.0079455586608213e+43,-2.0948244333757984e+45,-2.9697468,-17.538204,-13.591689,3,2,1,2,4
6711,-1.3528824428917094,-1.8306164379504124,-6.401865688327044,14.07272101594989,-0.058084051729278725,-0.20448548438901684,8.12355934002904e+49,1.9913973305577044e+50,1.1699775506633714e+53,-11.214156,-7.2625012,-10.206318,3,2,2,1,6
6239,-2.2292917095229474,-1.5030479267505985,-4.6693638639342145,14.00455808506898,0.03674513664406424,0.1429530234206772,-1.744081802475791e+96,-3.6843966293626243e+96,-1.0802951374661585e+99,8.888762,4.508993,3.0593712,3,2,1,1,4
6252,-11.423455757117903,-4.684781976596912,-28.01391923507923,13.653466310497729,-0.014491103150768847,-0.022476363636674018,-1.1191341269596521e-21,-1.808184702572705e-20,-2.357077753244025e-18,-0.24573947,2.6042492,3.9297225,3,2,1,1,4
4910,-0.8761421663517724,-1.053249632509589,-1.3690119377431462,14.069375226570232,-0.07769001268879222,-0.06968433763371104,1.450773564228236e+73,5.1601415786760664e+73,2.3098907735741213e+76,-0.22440866,3.5617807,-9.445286,3,2,1,1,4
3132,20.276034141488736,-3.8607756796970643,-14.5451453822427,14.002142697485446,0.3179251911372975,-0.017455016736306367,-2.189871026034245e-20,-3.837237529043477e-20,-1.0468050642979548e-17,-1.7193346,-14.662967,0.28074065,3,2,2,1,4
5507,0.2765317886758548,-3.946457069045668,-5.094738444296296,13.999384568945777,-0.09729204045685191,-0.08481795087919916,-1.3880022657220518e+16,-4933053960537032.0,-5.033430202302488e+18,14.807367,8.774204,-4.395285,3,2,1,1,5
6771,1.6097831325582856,-0.23559446864909395,4.638509622097017,13.999518211783622,-0.10242727933145701,-0.056958630701333696,-4.790887484916064e+35,5.051550328298598e+36,-2.9124260694930042e+38,-1.3635641,-6.9627523,21.541298,2,2,2,2,5
2395,-4.447725327027508,-2.249127546281867,-10.139908749652378,14.000391794650794,-0.10683537443929036,0.002539400650553983,-2.0870692803490163e+137,-2.8135401286642127e+137,-4.055507757194631e+139,-7.1351337,2.3612914,2.9985163,3,2,1,1,3
990,0.4467505174220928,-0.6168563056395888,1.835725733025323,14.000781945159863,-0.0895412210575946,-0.06635189093465624,2.097164135671258e+52,1.180961067165835e+53,9.991860360566943e+55,9.291023,-17.677107,2.7473626,1,2,1,1,2
