label,Anatomy,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
6853,10.306644346972616,2.57355394002611,25.427657237661386,1.5481695,-4.826455,-5.002112,3,2,1,2,1
2759,10.30664434697269,2.57355394002621,25.427657237661386,5.6859045,-3.8500562,-2.0707152,3,2,1,1,1
4807,10.306644346972597,2.5735539400260237,25.427657237661432,-1.3024399,2.4617352,-0.6061351,3,2,1,1,1
4810,10.306644346972599,2.573553940025837,25.427657237661432,-1.2013367,2.0561662,-0.56680286,3,2,1,1,1
716,10.306644346972604,2.5735539400255645,25.42765723766152,-0.47328603,0.50978285,0.1730732,3,2,2,1,1
2767,10.306644346972503,2.5735539400257155,25.427657237661474,5.801083,-3.20237,-2.238398,3,2,2,1,1
724,10.306644346972705,2.5735539400259926,25.427657237661432,-0.28422275,0.5369492,0.23947088,3,2,1,2,1
2772,10.30664434697257,2.573553940026247,25.42765723766056,5.975951,-2.597699,-2.439807,3,2,1,1,1
727,10.306644346972684,2.573553940026082,25.427657237661432,-0.24878357,0.5021689,0.30746037,3,2,1,1,1
728,10.306644346972517,2.57355394002556,25.427657237661567,-0.28397256,0.50078833,0.38072407,3,2,1,1,1
2776,10.30664434697264,2.5735539400256884,25.42765723766152,6.1751537,-2.8598566,-1.4134873,3,2,2,1,1
4827,10.306644346972702,2.5735539400262146,25.427657237661386,-0.056447737,0.2914476,-0.4096479,1,2,2,12,1
734,10.306644346972643,2.573553940026048,25.427657237661432,-0.3475792,0.40259555,0.64226514,1,2,2,1,1
6878,10.306644346972734,2.5735539400260885,25.427657237661386,0.5068963,-4.4791393,-3.80053,2,2,2,2,1
2785,10.306644346972583,2.5735539400256022,25.427657237661567,5.550084,-2.9309642,-0.90209246,1,2,1,1,1
4833,10.306644346972762,2.573553940026188,25.427657237661386,-0.07995914,0.23431942,-0.3932829,3,2,1,1,1
4837,10.30664434697262,2.573553940025788,25.427657237661567,-0.0834673,0.22873348,-0.37066287,3,2,1,1,1
748,10.306644346972632,2.5735539400258194,25.427657237661474,-0.41064838,0.3102509,0.5598929,3,2,1,2,1
2797,10.306644346972732,2.5735539400261116,25.427657237661386,5.7867675,-2.1406667,-0.8439255,3,2,1,1,1
750,10.306644346972613,2.57355394002575,25.427657237661567,-0.39129347,0.26944876,0.6569938,3,2,1,1,1
6895,10.306644346972567,2.5735539400258673,25.427657237661474,0.3377541,-4.1101923,-4.5850377,2,2,2,2,1
4851,10.306644346972485,2.5735539400256178,25.427657237661567,-1.8478607,1.6045053,-0.75595045,3,2,2,1,1
2812,10.306644346972696,2.5735539400259753,25.42765723766152,5.052072,-1.6678131,-1.6339508,3,2,2,1,1
4861,10.306644346972597,2.5735539400257332,25.42765723766152,-1.306929,1.47093,-0.45091963,2,2,2,2,1
6909,10.306644346972748,2.5735539400261476,25.427657237661386,-0.0050222804,-4.2825546,-5.417472,3,2,1,1,1
768,10.306644346972684,2.573553940026207,25.42765723766134,-0.47552896,0.103583425,0.41438666,3,2,1,1,1
2817,10.306644346972632,2.5735539400258736,25.427657237661474,4.915942,-1.7645433,-0.71960837,2,2,2,2,1
4870,10.30664434697258,2.573553940025915,25.427657237661474,-0.04177842,-0.08431234,-0.30218017,3,2,1,1,1
2827,10.30664434697272,2.573553940026049,25.427657237661432,4.185846,-1.3451929,-1.1159909,3,2,2,2,1
4875,10.306644346972558,2.5735539400256964,25.42765723766152,-0.048547477,-0.14160632,-0.2737831,3,2,1,2,1
783,10.306644346972709,2.5735539400260925,25.427657237661432,-0.33339655,-0.10141026,0.4960572,2,2,2,2,1
784,10.306644346972487,2.5735539400256044,25.427657237661567,-0.3456334,-0.0930837,0.45470777,1,2,1,1,1
2841,10.306644346972654,2.5735539400260805,25.427657237661432,3.306897,-1.2274444,-0.5314481,3,2,1,2,1
801,10.306644346972693,2.5735539400259486,25.427657237661432,-1.5501474,0.60987085,1.9844992,3,2,1,1,1
6949,10.306644346972652,2.5735539400258953,25.427657237661432,-1.2217063,-3.5382602,-5.425765,3,2,2,2,1
4902,10.306644346972725,2.5735539400260157,25.427657237661386,0.21908626,-0.7075801,-0.04348751,1,2,1,1,1
2855,10.306644346972655,2.5735539400259864,25.427657237661386,2.3638196,-1.4762251,-0.77108157,3,2,2,1,1
4906,10.306644346972602,2.5735539400258713,25.42765723766152,0.23804355,-0.718426,-0.05216044,3,2,1,1,1
2863,10.306644346972641,2.5735539400259833,25.427657237661432,2.4680388,-0.49553528,-0.49320364,3,2,2,2,1
4915,10.306644346972636,2.5735539400259233,25.427657237661432,0.82619786,0.66737956,-1.8904316,3,2,1,2,1
6963,10.306644346972606,2.5735539400260414,25.427657237661432,-1.2322387,-3.4152582,-5.3587875,2,2,2,2,1
4926,10.306644346972519,2.5735539400256426,25.42765723766152,0.38784918,0.7709616,-1.7397548,2,2,2,2,1
2880,10.306644346972773,2.5735539400261755,25.42765723766134,2.2562575,-0.76430386,-0.945144,3,2,1,1,1
2881,10.3066443469726,2.5735539400258283,25.427657237661474,2.1567972,-0.9919264,-1.4828929,3,2,1,1,1
2883,10.306644346972574,2.573553940025592,25.427657237661613,1.7666606,-1.5553108,-1.4072472,1,2,1,1,1
836,10.306644346972588,2.573553940025924,25.427657237661432,-0.24652293,-0.42919782,0.9651537,3,2,1,1,1
838,10.306644346972755,2.573553940026155,25.427657237661432,-0.23375021,-0.44890013,0.94168246,3,2,1,2,1
839,10.306644346972535,2.5735539400258123,25.427657237661567,-0.24440795,-0.43802053,0.98992735,1,2,2,3,1
2890,10.30664434697254,2.573553940025867,25.427657237661474,1.4481773,-1.4458386,-1.4491503,3,2,1,2,1
844,10.306644346972647,2.5735539400259677,25.427657237661432,-0.14378017,-0.60711443,0.88994735,3,2,1,1,1
2892,10.30664434697263,2.5735539400259295,25.427657237661474,-0.92110765,-1.8473982,-2.1039255,3,2,2,1,1
4940,10.306644346972679,2.5735539400261778,25.427657237661386,-0.39532268,1.0845028,-2.4953113,3,2,1,1,1
4947,10.30664434697263,2.5735539400257332,25.42765723766152,0.7530708,0.7231682,-3.515772,3,2,2,1,1
6995,10.3066443469725,2.5735539400256005,25.42765723766152,-2.5254433,-4.1577725,-4.5855846,3,2,1,2,1
853,10.306644346972686,2.5735539400263163,25.42765723766134,-0.0321524,-0.7855916,0.65890014,2,2,2,2,1
4950,10.306644346972508,2.5735539400257665,25.42765723766152,1.0628731,0.52863276,-2.785715,3,2,1,1,1
4951,10.306644346972595,2.5735539400258904,25.427657237661432,0.4542645,0.8816617,-3.100496,3,2,2,8,1
856,10.306644346972655,2.573553940026255,25.42765723766134,-0.025568668,-0.7885034,0.6637889,3,2,1,1,1
4952,10.306644346972611,2.5735539400259633,25.427657237661474,0.103006735,0.72956795,-2.023123,3,2,1,1,1
6996,10.306644346972595,2.57355394002565,25.427657237661474,-2.6732078,-4.3321958,-3.184816,3,2,2,1,1
6998,10.30664434697263,2.5735539400261387,25.42765723766134,-2.966506,-4.2220173,-3.690334,5,2,2,1,1
7007,10.30664434697251,2.5735539400255676,25.427657237661567,-3.0910692,-3.4347763,-3.5501647,3,2,2,1,1
4961,10.306644346972568,2.5735539400259206,25.427657237661474,0.023760607,0.44890013,-2.8815877,3,2,1,1,1
7011,10.306644346972586,2.5735539400258025,25.427657237661567,-2.678753,-3.4416184,-3.194521,3,2,1,1,1
4972,10.306644346972579,2.573553940025827,25.427657237661474,0.16272298,0.15363124,-2.306883,2,2,2,2,1
877,10.306644346972508,2.5735539400255645,25.427657237661567,0.027512124,-0.83418375,0.5547703,1,2,2,16,1
878,10.30664434697264,2.5735539400261565,25.42765723766134,0.034888018,-0.8397876,0.5645273,3,2,2,2,1
2925,10.306644346972664,2.5735539400261205,25.42765723766134,1.6551807,0.72205454,1.3981663,3,2,1,1,1
880,10.306644346972721,2.573553940026228,25.427657237661386,0.030649621,-0.8352575,0.59587157,3,2,1,2,1
4979,10.306644346972682,2.5735539400259366,25.427657237661474,0.49731842,-0.2593445,-3.1045754,2,2,2,2,1
4980,10.306644346972721,2.573553940026151,25.427657237661386,0.6402109,-0.50816983,-2.4234598,3,2,1,2,1
7038,10.306644346972623,2.5735539400260907,25.427657237661432,-2.2552054,-3.262063,-4.4404883,3,2,2,1,1
897,10.30664434697262,2.5735539400258456,25.427657237661474,-1.4644054,-2.3417332,2.8554757,3,2,2,1,1
4993,10.30664434697251,2.573553940025698,25.427657237661474,-0.04861778,-0.4973973,-2.5008473,3,2,1,2,1
901,10.306644346972655,2.5735539400258896,25.427657237661474,-1.2004317,-2.5199394,3.4381428,3,2,1,1,1
2951,10.306644346972574,2.5735539400255822,25.42765723766152,1.5548005,0.99401325,2.2077453,3,2,2,1,1
5002,10.306644346972597,2.5735539400259206,25.427657237661474,-0.5656825,-0.48588493,-2.4001024,3,2,1,1,1
7050,10.306644346972591,2.5735539400256626,25.427657237661474,-0.7116879,-3.2601628,-3.4543884,3,2,2,1,1
5005,10.306644346972552,2.5735539400257674,25.42765723766152,-0.48632205,-0.4334748,-2.4424758,3,2,1,2,1
914,10.306644346972552,2.5735539400258345,25.427657237661474,-2.179312,-2.637593,3.537744,2,2,2,2,1
2964,10.306644346972622,2.5735539400257084,25.427657237661474,1.3241819,1.4295099,1.6834878,7,2,2,1,1
2965,10.30664434697263,2.573553940025772,25.427657237661567,1.2489213,1.3624208,2.3390524,2,2,2,2,1
5019,10.306644346972597,2.573553940025763,25.427657237661567,-1.1171787,0.50507903,-2.6565013,3,2,1,1,1
5024,10.30664434697254,2.5735539400257643,25.42765723766152,-1.4708304,0.2748993,-2.3117805,1,2,1,1,1
7073,10.306644346972693,2.5735539400262724,25.42765723766134,-2.2217064,-4.3703165,-2.9510512,1,2,1,1,1
7074,10.306644346972647,2.573553940026296,25.427657237661386,-0.03678748,-1.1064909,-0.5778565,3,2,1,1,1
5038,10.306644346972718,2.5735539400261307,25.42765723766134,-2.7164865,0.87437326,-1.9379933,3,2,1,1,1
5039,10.306644346972734,2.5735539400261533,25.427657237661474,-2.5550218,0.43447855,-1.8718499,3,2,1,1,1
5041,10.306644346972593,2.5735539400255476,25.42765723766152,-1.8359662,0.896625,-1.899468,3,2,1,2,1
3004,10.306644346972572,2.573553940025828,25.427657237661474,-0.35215637,1.7039666,1.6671704,3,2,1,1,1
5052,10.306644346972494,2.5735539400257053,25.427657237661474,-1.1433554,0.8094531,-1.8466722,3,2,1,1,1
7100,10.306644346972663,2.573553940025954,25.427657237661432,-0.08968642,-1.0550387,-0.78753257,3,2,1,1,1
7106,10.306644346972705,2.573553940025924,25.427657237661474,-0.1723588,-1.0264754,-0.9107369,2,2,2,2,1
3013,10.306644346972616,2.573553940025605,25.42765723766152,-0.5489887,1.8316195,1.8002903,3,2,2,1,1
974,10.306644346972615,2.5735539400258594,25.427657237661432,-2.6511025,-1.4519594,3.7876704,3,2,1,1,1
5070,10.306644346972623,2.573553940025742,25.42765723766152,-0.77810276,0.9593199,-1.7714025,3,2,1,1,1
7121,10.306644346972693,2.5735539400262413,25.427657237661386,-0.124534816,-1.0100563,-0.8683275,1,2,1,9,1
7136,10.30664434697264,2.5735539400261227,25.42765723766134,-0.30175012,-0.7697376,-1.029936,2,2,2,2,1
1000,10.306644346972655,2.5735539400260774,25.427657237661432,-3.4255922,-1.8372003,2.5818,3,2,1,1,1
5096,10.306644346972705,2.573553940026048,25.427657237661386,0.8939879,0.78393507,-1.3013852,3,2,1,1,1
5099,10.306644346972591,2.5735539400258345,25.427657237661432,1.109058,-0.080709025,-1.7443029,3,2,1,2,1
1004,10.306644346972616,2.5735539400259824,25.427657237661432,-3.0876517,-1.3295221,2.6411347,3,2,1,1,1
5100,10.306644346972558,2.5735539400257275,25.427657237661474,1.1791514,0.06915453,-1.6372107,3,2,1,1,1
1009,10.30664434697268,2.573553940026102,25.427657237661386,-4.0429454,-2.3086965,2.4053571,3,2,1,1,1
5113,10.306644346972574,2.573553940025657,25.427657237661474,1.356668,-0.41707337,-1.5732964,3,2,2,1,1
3066,10.306644346972632,2.573553940025807,25.427657237661474,-0.8861428,2.479698,3.1907098,3,2,1,1,1
7168,10.30664434697255,2.5735539400257075,25.427657237661474,-0.44375286,-0.27776483,-0.8567231,3,2,2,1,1
1025,10.30664434697262,2.573553940026112,25.427657237661386,-4.316883,-2.8415868,2.5146422,1,2,2,1,1
5122,10.306644346972774,2.57355394002618,25.427657237661386,1.8260176,-0.7293171,-0.10608733,1,2,1,1,1
5131,10.306644346972586,2.5735539400257768,25.427657237661567,1.6304266,-1.7355814,0.03691444,3,2,2,1,1
5135,10.306644346972677,2.573553940026084,25.427657237661432,1.875772,-0.539318,0.61400986,3,2,1,1,1
3089,10.306644346972604,2.57355394002596,25.427657237661474,0.42041218,3.8947499,3.3229265,1,2,1,1,1
3093,10.306644346972707,2.5735539400261866,25.42765723766134,0.8933421,3.3683205,3.145431,3,2,1,1,1
3095,10.306644346972615,2.5735539400260423,25.427657237661432,1.161478,3.0000157,3.5931983,3,2,1,2,1
7194,10.306644346972483,2.5735539400257172,25.42765723766152,-0.45318785,-0.2369125,-0.9072951,1,2,1,9,1
5147,10.306644346972591,2.573553940025674,25.42765723766152,1.784005,-0.5138811,0.83900714,3,2,1,1,1
7199,10.30664434697261,2.5735539400260405,25.427657237661386,-0.4989547,-0.124075755,-0.87388813,1,2,2,1,1
3104,10.306644346972542,2.57355394002558,25.42765723766152,0.45994943,3.3648553,3.976657,3,2,1,1,1
7210,10.306644346972595,2.5735539400256573,25.427657237661474,-2.1525574,-0.69059306,-3.2883928,3,2,1,1,1
3120,10.306644346972751,2.5735539400262266,25.42765723766134,0.29981872,0.073818274,0.7012844,3,2,1,14,1
3128,10.30664434697264,2.573553940025704,25.427657237661474,0.30751318,0.089878,0.7379547,2,2,2,2,1
3129,10.306644346972698,2.5735539400259992,25.427657237661432,0.2884054,0.06397675,0.76498955,1,2,1,9,1
3131,10.306644346972673,2.5735539400262573,25.42765723766134,0.2977903,0.06687478,0.76524967,1,2,2,1,1
7231,10.306644346972686,2.5735539400262226,25.427657237661386,-2.8280559,0.4175539,-3.409922,3,2,1,1,1
1090,10.306644346972732,2.5735539400262,25.427657237661386,-1.0370908,-3.678384,3.939765,3,2,1,2,1
5189,10.306644346972513,2.573553940025629,25.427657237661613,-0.18090425,-1.3046949,1.9851742,3,2,1,1,1
7237,10.30664434697264,2.57355394002583,25.427657237661474,-2.6265228,1.3517009,-3.5963678,3,2,1,1,1
1098,10.30664434697272,2.5735539400261924,25.427657237661386,-1.1506242,-3.9052489,4.7956,3,2,1,2,1
7246,10.306644346972552,2.5735539400257723,25.427657237661567,-2.4595666,2.171642,-3.3525066,3,2,2,2,1
5199,10.306644346972664,2.573553940026246,25.427657237661386,-0.52279574,0.21186408,1.9193848,3,2,1,1,1
3153,10.306644346972732,2.57355394002616,25.427657237661386,0.44252977,2.1429522,4.0881248,2,2,2,2,1
7251,10.306644346972622,2.5735539400259277,25.427657237661474,-1.2944845,2.1384542,-4.483502,3,2,2,2,1
7252,10.306644346972668,2.573553940026114,25.427657237661386,-1.5911535,2.226164,-3.9913025,3,2,2,1,1
7254,10.306644346972643,2.5735539400257776,25.42765723766152,-1.2743866,2.075983,-3.336081,1,2,2,1,1
1111,10.306644346972574,2.573553940025959,25.427657237661474,-0.81193614,-3.9944546,4.847305,3,2,2,2,1
5208,10.306644346972664,2.5735539400260214,25.427657237661432,1.2492611,-0.54889774,1.475757,3,2,1,2,1
1113,10.306644346972542,2.573553940025802,25.42765723766152,-0.04498832,-3.7365766,4.604574,3,2,2,1,1
3161,10.306644346972538,2.5735539400256204,25.427657237661613,-0.2684194,1.7079185,4.3705134,3,2,2,2,1
1117,10.30664434697273,2.5735539400261476,25.427657237661432,0.20254189,-4.434707,4.0365067,1,2,1,1,1
1119,10.306644346972677,2.5735539400258736,25.427657237661432,0.70243114,-3.8091476,3.912603,3,2,1,2,1
5218,10.306644346972758,2.573553940026287,25.427657237661386,-0.11785195,-2.4563384,-1.1636238,3,2,1,2,1
5219,10.30664434697274,2.5735539400261747,25.427657237661432,0.050110634,-1.4868152,-1.9846054,3,2,1,1,1
3175,10.306644346972618,2.5735539400261462,25.42765723766134,0.4381876,2.1598065,5.804877,3,2,1,1,1
7273,10.30664434697259,2.5735539400256897,25.42765723766152,-1.3673401,2.6468437,-2.767756,3,2,2,1,1
1131,10.306644346972703,2.573553940025964,25.427657237661432,3.3674657,-1.0031446,1.9019176,3,2,1,1,1
1135,10.306644346972549,2.573553940025724,25.42765723766152,4.1783743,-1.2797462,2.1950262,2,2,2,2,1
5231,10.306644346972517,2.573553940025563,25.427657237661567,0.6273802,-2.0221758,0.8190472,1,2,1,1,1
1140,10.306644346972554,2.5735539400256227,25.427657237661567,3.9425728,-0.71440005,2.571773,1,2,1,1,1
5236,10.306644346972599,2.5735539400260214,25.427657237661432,1.3991531,-1.2497848,0.87182724,3,2,1,1,1
5237,10.30664434697263,2.5735539400261387,25.42765723766134,0.8407426,-2.0209694,0.20716597,3,2,1,1,1
1152,10.306644346972506,2.5735539400256986,25.42765723766152,3.517498,0.09468118,2.3456182,3,2,1,1,1
1155,10.306644346972615,2.5735539400256,25.427657237661613,4.2386956,0.1526373,2.3278036,3,2,1,1,1
5251,10.30664434697265,2.57355394002606,25.427657237661432,1.0386404,-2.410249,-1.0790011,3,2,1,1,1
3206,10.306644346972707,2.573553940026127,25.42765723766134,0.046792246,1.3246326,5.9847136,3,2,2,2,1
5258,10.306644346972659,2.573553940025933,25.427657237661474,1.3799126,-1.566238,-0.31768528,3,2,2,1,1
1166,10.306644346972616,2.573553940026158,25.42765723766134,4.9725113,-0.15369906,2.99144,3,2,1,1,1
7310,10.306644346972583,2.5735539400257954,25.427657237661567,-0.862411,3.148855,-3.0852442,3,2,1,1,1
3217,10.3066443469727,2.5735539400261174,25.42765723766134,-0.0018369206,0.8509367,5.588075,3,2,1,1,1
1172,10.306644346972686,2.573553940026133,25.427657237661386,4.3294625,0.5056102,2.906727,3,2,1,1,1
5271,10.306644346972508,2.5735539400257195,25.427657237661474,1.2277306,-1.7872039,0.65928215,3,2,1,1,1
5275,10.306644346972663,2.573553940025978,25.427657237661432,1.0258654,-3.5406258,0.17910035,3,2,1,1,1
3228,10.306644346972664,2.573553940026218,25.42765723766134,1.0113676,1.1742331,5.8048635,3,2,1,2,1
5276,10.306644346972657,2.5735539400260627,25.427657237661432,1.3256893,-3.1453323,-0.44178423,3,2,1,1,1
7323,10.306644346972515,2.573553940025622,25.427657237661613,-0.92507833,4.7328353,-3.2323482,3,2,1,1,1
3237,10.306644346972659,2.5735539400262897,25.427657237661386,0.6477624,0.6847031,4.9435625,3,2,1,2,1
5289,10.3066443469727,2.573553940025874,25.42765723766152,0.51191825,-2.4058745,0.1969851,3,2,1,1,1
7338,10.306644346972554,2.573553940025743,25.427657237661474,0.08605496,3.4198751,-4.066822,3,2,1,1,1
5291,10.306644346972654,2.573553940026239,25.427657237661386,0.5379135,-3.4370065,-0.40279183,3,2,1,1,1
1199,10.306644346972734,2.5735539400262897,25.42765723766134,5.6601157,0.69061226,3.001261,3,2,1,2,1
5297,10.306644346972682,2.5735539400258816,25.42765723766152,0.9072029,-2.0383084,-0.54098856,3,2,1,1,1
1202,10.306644346972691,2.5735539400258585,25.427657237661474,4.875979,1.2587318,2.7788,3,2,1,1,1
5299,10.306644346972677,2.5735539400259233,25.427657237661432,0.41841784,-2.4019752,-0.80979383,3,2,1,5,1
5304,10.306644346972599,2.5735539400259397,25.427657237661474,1.0699749,-1.5379112,-1.0330745,2,2,2,2,1
1210,10.306644346972725,2.573553940026171,25.427657237661432,5.3170853,1.535971,3.3406749,3,2,1,1,1
7355,10.306644346972542,2.573553940025837,25.427657237661432,0.12694821,3.052917,-3.105235,3,2,1,2,1
3262,10.306644346972634,2.57355394002575,25.427657237661567,1.4035544,0.63165987,4.4091253,3,2,1,2,1
3264,10.30664434697257,2.5735539400257554,25.42765723766152,0.3962713,-0.30536684,0.7099867,3,2,1,1,1
3266,10.306644346972702,2.5735539400260232,25.427657237661386,2.0827847,0.24049248,4.451182,3,2,2,1,1
7369,10.306644346972602,2.5735539400259366,25.427657237661474,0.22850756,4.7465057,-3.0725803,2,2,2,2,1
1228,10.306644346972481,2.573553940025609,25.42765723766152,6.269843,1.1077154,2.7728343,2,2,2,2,1
7373,10.30664434697254,2.573553940025735,25.42765723766152,0.305215,5.4608727,-2.8547604,3,2,1,1,1
5327,10.306644346972506,2.57355394002561,25.427657237661567,-0.14150113,1.7235484,0.4273589,3,2,2,1,1
5331,10.30664434697272,2.5735539400262057,25.427657237661386,0.62926316,-0.044678524,1.9133761,1,2,2,13,1
1237,10.306644346972554,2.57355394002575,25.427657237661567,6.100289,0.7209676,1.5698912,3,2,1,1,1
1239,10.306644346972611,2.5735539400255623,25.42765723766152,5.729955,0.99697244,1.4951458,3,2,2,1,1
3288,10.306644346972654,2.5735539400257457,25.42765723766152,2.0186172,-0.10917753,3.956942,3,2,1,2,1
5336,10.306644346972549,2.5735539400255876,25.42765723766152,-1.0077428,1.3808452,0.92156905,1,2,1,1,1
1244,10.306644346972648,2.5735539400257577,25.42765723766152,6.0069294,1.3601167,1.6845759,3,2,2,1,1
5341,10.306644346972666,2.5735539400258807,25.427657237661474,1.3949299,1.145286,0.49523744,3,2,2,1,1
1247,10.306644346972666,2.573553940026246,25.427657237661386,6.535817,1.7397784,3.0094788,2,2,2,2,1
7394,10.306644346972597,2.5735539400258762,25.427657237661474,1.2739751,4.514537,-3.0376437,3,2,2,1,1
5347,10.306644346972579,2.573553940025571,25.427657237661567,-0.09535945,-2.8227143,-0.69480795,3,2,1,2,1
1253,10.30664434697276,2.57355394002614,25.427657237661386,6.954269,1.1123354,2.142935,3,2,1,1,1
7397,10.306644346972487,2.5735539400256373,25.42765723766152,1.1661385,4.3497577,-1.4909966,3,2,1,2,1
5351,10.306644346972647,2.5735539400262986,25.427657237661386,1.5818661,0.19880453,1.0876675,3,2,1,2,1
7400,10.306644346972703,2.573553940026152,25.427657237661432,1.2222415,4.9522786,-1.1712266,3,2,1,1,1
1267,10.30664434697254,2.5735539400257568,25.427657237661567,6.9961567,1.943679,2.1624334,3,2,1,1,1
5363,10.30664434697266,2.5735539400257776,25.427657237661567,1.9316002,0.18163137,0.37719065,1,2,2,1,1
5368,10.30664434697268,2.5735539400262892,25.427657237661386,0.466341,-1.4458342,-1.8399508,1,2,2,1,1
5370,10.306644346972705,2.5735539400261107,25.427657237661386,0.2877474,-2.1730695,-1.4247234,1,2,2,4,1
1277,10.306644346972702,2.573553940026029,25.427657237661432,6.19554,2.311116,1.810494,2,2,2,2,1
5374,10.306644346972634,2.5735539400261622,25.42765723766134,-0.53584933,-3.2446637,-0.3789123,3,2,1,2,1
1291,10.306644346972496,2.573553940025658,25.42765723766152,6.6342607,2.1163666,0.8558873,3,2,2,1,1
3340,10.306644346972712,2.5735539400259686,25.427657237661474,0.9460095,-0.72000045,3.1281984,3,2,2,1,1
3341,10.306644346972742,2.573553940026286,25.427657237661386,0.55908614,-0.35019562,2.856798,3,2,6,1,1
5388,10.306644346972655,2.5735539400261196,25.427657237661386,-0.8178139,1.5822465,0.63024133,3,2,2,1,1
7438,10.306644346972675,2.5735539400261764,25.427657237661386,2.6122684,4.3115535,-1.4996616,1,2,1,2,1
5392,10.306644346972472,2.573553940025572,25.427657237661567,1.7142959,0.7312988,0.20006329,3,2,2,1,1
1298,10.306644346972718,2.57355394002602,25.427657237661386,6.9968333,2.9571774,1.8344432,1,2,2,1,1
5397,10.306644346972673,2.5735539400261227,25.42765723766134,0.53433746,1.5206323,0.35313293,2,2,2,2,1
3351,10.306644346972734,2.573553940026312,25.427657237661386,0.032337934,-0.6611854,2.873417,3,2,1,1,1
1312,10.306644346972742,2.5735539400262377,25.427657237661432,7.1800976,2.5961418,0.9060229,1,2,2,17,1
1313,10.3066443469725,2.5735539400256426,25.427657237661474,6.967666,3.3843844,1.340661,3,2,1,1,1
7457,10.306644346972636,2.573553940026046,25.427657237661386,3.3521352,3.5380354,-2.5236907,3,2,1,1,1
1317,10.306644346972709,2.5735539400259473,25.427657237661432,6.4747643,3.3783998,0.77525145,3,2,2,1,1
5414,10.306644346972552,2.57355394002574,25.427657237661474,0.074235,-2.91524,0.24583392,3,2,1,1,1
3368,10.306644346972666,2.5735539400262146,25.42765723766134,0.7932792,-1.2087746,4.1715326,3,2,1,2,1
3369,10.306644346972714,2.5735539400260077,25.427657237661386,1.3122008,-0.67011005,5.2346206,3,2,1,2,1
7471,10.306644346972732,2.573553940026306,25.427657237661432,3.7591805,3.9093673,-3.3062096,3,2,1,1,1
1328,10.306644346972602,2.5735539400256675,25.427657237661474,6.4704947,3.0786808,0.08244149,3,2,1,1,1
5424,10.306644346972682,2.5735539400259095,25.427657237661474,-1.2752954,-3.6703124,0.52651906,3,2,1,2,1
7472,10.306644346972634,2.573553940025872,25.42765723766152,4.043086,3.8642983,-2.7606838,3,2,1,2,1
3380,10.30664434697265,2.5735539400260268,25.427657237661386,1.8286533,-1.0217181,6.213799,3,2,1,2,1
3381,10.306644346972686,2.57355394002625,25.427657237661386,2.0501344,-1.0775006,5.7538347,3,2,1,1,1
7476,10.30664434697256,2.573553940025876,25.427657237661474,3.6857805,4.189609,-2.0770109,3,2,1,1,1
1335,10.30664434697252,2.5735539400256893,25.427657237661474,6.698259,3.9071732,0.50104666,3,2,1,2,1
5431,10.306644346972625,2.57355394002601,25.427657237661432,-0.48378628,-3.6632845,0.3557573,3,2,1,2,1
5432,10.306644346972494,2.5735539400255765,25.42765723766152,0.77338064,-2.732102,0.41706923,3,2,1,1,1
3386,10.306644346972671,2.5735539400259766,25.427657237661386,1.6109887,-1.833323,5.103634,3,2,2,1,1
7479,10.306644346972641,2.573553940026144,25.42765723766134,4.118598,4.9514914,-2.9131935,3,2,1,2,1
3388,10.306644346972549,2.5735539400256235,25.42765723766152,1.3125856,-1.7863824,4.7474318,3,2,1,1,1
3389,10.306644346972588,2.5735539400255947,25.427657237661613,1.6953042,-2.1902857,5.8117414,2,2,2,2,1
7486,10.306644346972575,2.57355394002565,25.427657237661567,4.6476793,4.323956,-2.4175966,3,2,2,1,1
3394,10.306644346972728,2.57355394002616,25.427657237661386,1.5907567,-1.937093,6.4662237,3,2,1,2,1
7501,10.306644346972726,2.5735539400262715,25.427657237661386,5.411236,4.706957,-2.449923,1,2,1,1,1
1360,10.306644346972629,2.5735539400257377,25.42765723766152,6.175594,4.097713,-0.30551785,3,2,1,2,1
5458,10.306644346972542,2.5735539400257856,25.427657237661567,1.5927216,-2.4238636,-0.20975557,3,2,1,1,1
5460,10.306644346972593,2.573553940025914,25.427657237661432,1.6057168,-1.4361786,0.5678976,3,2,1,1,1
3419,10.306644346972607,2.5735539400259175,25.427657237661474,0.07871408,-1.3724567,6.2307377,3,2,1,1,1
5471,10.30664434697256,2.5735539400259175,25.427657237661474,-1.1504185,1.0951138,-1.2663466,3,2,1,1,1
3424,10.306644346972629,2.573553940026114,25.42765723766134,-0.29931432,-1.8089186,5.258273,3,2,1,1,1
1377,10.306644346972668,2.5735539400258607,25.427657237661432,5.3389344,4.476635,-0.22554402,3,2,1,1,1
5472,10.30664434697264,2.573553940025788,25.42765723766152,-1.7247701,0.9407799,-1.1113521,3,2,1,2,1
5475,10.306644346972625,2.573553940025696,25.427657237661567,-1.6261353,-0.016339509,-1.889471,1,2,2,1,1
7523,10.30664434697274,2.5735539400260814,25.427657237661432,4.717161,5.0906076,-0.43708292,3,2,2,2,1
3444,10.3066443469728,2.5735539400262826,25.427657237661386,-0.31449074,-2.2142096,5.585024,3,2,2,1,1
