label,Iso-map,,,RandomTrees,,,t_SNE,,,IsomapClustering,Random_TreesClustering,t-SNEClustering,LouvainClustering
7360,-981.67363,-831.19975,-1804.94165,13.11351,-0.07506,-0.67327,-19.9166,-7.68084,1.21029,1,1,2,6
7361,2456.68315,-2058.17136,734.9756,13.65275,-0.20229,-0.55349,-7.68879,-10.35344,7.24553,1,2,2,5
7362,-1899.55025,116.43786,-506.90527,13.15306,-0.68739,-0.24275,3.92448,19.5036,-4.1703,1,1,2,2
7363,-1344.62011,63.46704,-414.13999,12.71197,0.81176,1.49405,13.2023,-9.24824,-14.37669,1,1,9,3
7364,-2257.60427,169.50813,-689.27901,13.04304,-0.72952,0.09897,6.84872,11.83396,5.45268,1,1,2,4
7365,-955.60269,123.2379,-106.7113,13.32651,0.76342,0.3985,14.4648,-4.13228,3.3898,1,1,2,2
7366,-772.66172,194.00042,-131.32797,13.24194,0.7044,0.07554,14.37769,-4.22,3.31665,1,1,2,2
7367,-62.28329,-62.10029,489.42934,13.4686,0.10055,-0.30836,14.63041,0.88173,-7.01534,1,1,2,3
7368,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7369,-2802.76614,-2363.14627,-4983.66813,12.74218,0.58401,-0.72133,-13.8412,-7.08646,-9.6653,1,1,2,6
7370,-6686.29706,-962.43413,11559.5118,12.35016,-0.44305,3.63199,10.57021,5.43866,-16.18778,1,1,2,3
7371,-1223.19843,-18.04171,654.3584,13.00074,-0.27305,0.15538,-0.95688,2.87455,-20.80872,1,1,2,3
7372,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7373,-1026.3701,14.26108,53.55202,13.47508,-0.9928,-0.09414,0.16922,3.4284,-21.79846,1,2,2,3
7374,-279.00487,-4.02469,-110.66783,13.50483,-0.90295,-0.03205,-2.63381,-13.67319,-9.85992,1,2,2,3
7375,35.59761,-32.8909,-3.65452,13.28328,-0.74442,-0.19464,-7.37514,9.87466,13.96053,1,2,2,4
7376,60.7393,-35.58785,7.55259,13.61701,-0.68299,-0.54687,-2.34047,-0.832,-5.54965,1,2,2,2
7377,-847.64426,31.24916,-181.6274,13.57007,-0.67338,-0.03509,-2.41505,-4.41818,-16.78484,1,2,2,3
7378,397.30334,-66.95534,126.15687,13.89978,-0.85537,-0.54467,10.59971,12.23455,-19.43832,1,2,1,3
7379,-169.35261,-14.1418,-73.54582,13.62533,-0.71888,-0.29875,5.13166,-5.19068,5.2461,1,2,2,2
7380,-749.88822,39.97071,-278.38817,13.01113,0.21864,-0.36379,-0.89998,-12.23624,0.21125,1,1,2,6
7381,-5177.91599,-25.50395,4901.95928,12.53587,0.2902,1.71237,17.44924,2.68623,-6.78645,1,1,2,3
7382,406.7806,-67.83859,129.49636,13.74515,-0.70945,-0.8689,9.14504,-21.66926,-8.10924,1,2,1,3
7383,-392.60738,6.69211,-152.47808,13.66374,-0.25917,-0.44578,17.86551,11.04555,7.01904,1,2,1,2
7384,-1001.36763,750.64034,-386.37119,13.21354,0.33489,-0.70025,9.88909,-15.93,1.95221,1,1,2,2
7385,-402.78856,12.38579,-158.1957,13.02124,-0.03218,0.42932,6.59949,-3.97748,9.61509,1,1,2,5
7386,44.5041,-34.07468,1.83077,13.65834,-0.29151,-0.39608,23.77866,5.02997,-10.85913,1,2,1,6
7387,-2998.11526,-107.37507,-240.55603,11.8964,-0.22443,3.37767,-5.233,12.25467,-8.6187,1,1,2,3
7388,-1009.38157,-58.74237,1048.38682,13.38267,-0.77891,0.30009,14.59546,1.22082,-7.05936,1,5,2,3
7389,-183.20521,-12.85059,-75.42964,13.39186,-0.63369,0.15836,-3.35331,10.3899,5.08748,1,1,2,4
7390,270.83218,238.04551,-133.41878,13.77118,-0.45947,-0.7043,4.21624,1.64518,7.90868,1,2,2,2
7391,61.67266,-51.69664,29.3038,13.52095,-0.55839,-0.61348,-8.80225,6.82654,-5.7362,1,2,2,3
7392,-272.79187,-7.40918,-79.24843,13.78699,-0.51827,-0.41231,-10.37222,13.7873,-9.17724,1,2,1,3
7393,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7394,-328.89206,3.59971,-149.60486,13.6874,-0.97783,-0.46232,6.23508,14.26055,6.49266,1,2,2,4
7395,-251.46137,-57.4066,-152.89456,13.55834,0.52819,-0.58179,-11.07308,-6.73328,3.72132,1,1,2,6
7396,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7397,137.52912,-42.9759,37.66875,13.48626,-0.89514,-0.10186,3.2524,13.7015,18.53183,1,2,1,3
7398,-687.00739,-33.86737,413.7918,13.55051,-1.07779,-0.04606,1.56522,3.63467,-21.8227,1,2,2,3
7399,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7400,-232.77789,-9.36286,-98.68873,13.51042,-0.56662,-0.51911,-12.30314,14.43734,-11.72652,1,2,1,2
7401,123.88195,-41.47287,29.80556,13.52966,-0.44447,-0.1997,-4.99509,-4.42394,-0.4134,1,2,2,2
7402,-840.79232,93.50033,-296.76275,13.38976,-0.2137,-0.44922,11.3188,-9.99095,-1.43127,1,2,2,2
7403,-2855.21734,-2282.80897,-4690.30637,12.26742,0.38281,-0.24,-17.30696,5.96623,-6.74779,1,1,2,6
7404,15179.55797,10299.61044,6311.22555,11.07285,4.315,-1.02542,2.22667,-17.67868,12.66593,1,1,2,5
7405,-92.49509,-47.61521,-79.6719,13.83505,-0.61296,-0.73046,-6.269,-3.54724,-11.75859,1,2,2,6
7406,-3431.56111,-2117.7539,-5193.34209,12.69923,0.81549,-0.78478,-11.39684,-2.31877,-7.15934,1,1,2,6
7407,-4186.24711,261.2037,-1082.8189,13.17967,0.04513,-0.64983,5.91389,20.28556,-2.55105,1,1,2,2
7408,6546.18718,-571.9573,-736.25478,12.49779,2.01279,0.64794,-5.62868,-6.99449,14.05344,1,1,2,5
7409,-1405.77343,-12.064,182.38788,13.04282,-0.09741,1.0694,-8.4042,10.79773,-13.36614,1,1,5,4
7410,-109.36234,-192.88425,-262.749,13.69511,-0.60381,-0.78093,-16.12033,-10.39996,3.29748,1,2,2,6
7411,-251.54147,-6.48079,-102.51792,13.66159,-0.26965,-0.55538,-8.48086,-23.17458,-3.33229,1,2,1,2
7412,-240.38564,-7.52067,-98.58529,13.40143,0.3337,-0.73683,18.49482,-13.08672,10.08133,1,1,1,4
7413,-367.01388,4.28316,-143.22653,13.11013,-0.25983,-0.30378,0.97292,2.93271,7.39558,1,1,2,4
7414,-1209.72149,35.15087,-149.34729,12.71108,0.77209,1.81541,-5.78639,19.43497,2.48057,1,1,2,4
7415,-211.48784,-10.21431,-88.39849,13.63316,-0.96788,-0.19856,6.21468,5.86989,-2.10771,1,2,2,3
7416,-384.15707,6.37916,-153.9926,13.29825,-0.42989,-0.66094,-8.36105,8.98434,8.16019,1,1,2,4
7417,-2253.68352,-51.3159,1959.95426,13.0076,-0.12939,1.54228,17.9934,0.63443,-3.98738,1,1,2,3
7418,13714.77863,-16203.17032,-1170.10811,12.4426,1.6779,-0.88042,-13.27684,-16.22584,8.87283,1,1,2,5
7419,-997.45399,201.19161,-355.55311,13.11717,1.10474,-0.45333,11.59279,8.40663,12.53566,1,1,6,2
7420,-348.28891,2.91114,-139.98508,13.43521,-0.4903,-0.58623,4.98482,11.904,20.82649,1,2,1,4
7421,-694.11308,2263.10203,-1723.51913,13.41857,0.36778,-0.67731,-2.5579,2.39423,18.84513,1,1,2,2
7422,-799.98893,47.14975,-294.63013,13.07221,-0.31235,0.42381,-12.91374,-0.88383,2.06688,1,1,2,3
7423,14.03391,-30.466,-2.70899,13.68163,-0.85977,-0.7385,2.3983,13.03292,21.53174,1,2,1,2
7424,-83.17865,-23.37956,-38.46876,13.41793,-0.71853,-0.3987,-15.94756,16.0718,-2.83037,1,2,1,6
7425,150.2603,-44.06043,41.31953,13.89839,-0.7651,-0.57979,0.97903,10.44968,1.96323,1,2,2,3
7426,-1169.80745,55.20795,-198.58924,13.63882,-0.51268,-0.82461,3.58663,17.10968,-4.34651,1,2,2,2
7427,-1007.08217,10200.372,-5564.58602,12.49379,1.5631,-0.82625,-0.98393,0.33636,20.26477,1,1,2,2
7428,-1603.2007,-192.83341,1683.64719,13.32184,-0.89031,0.69233,-0.64808,0.76758,-16.27092,1,1,2,3
7429,-92.99131,-27.99413,-1.96375,13.84523,-0.85489,-0.11531,-2.87882,-1.35662,-10.36518,1,2,2,3
7430,-322.52654,-62.36055,-356.15589,13.64667,-0.18474,-0.91307,-21.8336,-1.2778,12.09218,1,1,1,2
7431,-8224.21755,-883.99502,9645.39432,12.26312,0.56372,3.87145,12.20516,8.9446,-7.57868,1,1,2,3
7432,-1237.53692,-246.88102,3105.32011,13.74607,-1.11198,-0.04059,8.58008,0.17309,-13.41495,1,1,2,3
7433,-193.78563,-25.44331,8.52953,13.64782,-0.60962,-0.13014,-2.44952,-4.21111,-21.22996,1,2,1,3
7434,-3938.9054,-839.78183,89.27578,12.57765,0.58148,0.41514,4.02356,16.2661,-8.82797,1,1,2,2
7435,-58.60256,-24.46464,-34.50896,13.63493,-0.33664,-0.74911,-25.45504,6.01558,2.70342,1,2,1,2
7436,-3814.9251,224.60831,-1078.36716,12.96759,-0.38241,-0.26868,3.55937,19.38598,-6.7524,1,1,2,2
7437,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7438,828.59157,-113.75978,268.62725,13.96959,-0.7048,-0.73415,-5.96189,-10.0279,-2.98506,1,2,2,5
7439,-583.39831,24.42624,-222.59843,13.28123,-1.01459,-0.13349,7.14572,13.02921,6.81378,1,1,2,4
7440,239.71892,-52.26886,70.6271,14.02344,-0.95559,-0.6665,-3.25295,-21.65954,-12.43898,9,2,1,3
7441,-316.34487,-0.44011,-125.36312,13.30133,-0.732,-0.63634,-15.86506,16.7281,5.33921,1,1,1,4
7442,-628.40144,-1.93594,-118.75902,13.56193,-0.69954,-0.52685,-9.36075,10.38344,-13.96335,1,2,5,4
7443,-101.81519,-20.4099,-50.01609,13.64156,-0.34147,-0.94165,-4.62021,13.47075,16.15347,1,1,1,2
7444,-88.11417,-148.89832,-194.62493,13.79351,-0.4857,-0.32029,2.56604,-3.91612,-4.96247,1,2,2,6
7445,-528.29189,-409.93094,-697.0807,13.6573,-0.19705,-0.78243,-16.38494,-7.56618,3.41726,1,2,2,6
7446,-593.26745,13.56452,-226.81638,13.33753,-0.98497,-0.23415,-3.19161,10.08357,-4.50622,1,1,2,3
7447,-79.17188,-77.85833,-57.6902,13.90236,-0.70375,-0.49344,-4.76898,7.12441,-11.57831,1,2,2,6
7448,10.19738,-31.48562,-7.51907,13.7719,-0.65475,-0.64683,-6.39772,10.85185,1.0198,1,2,2,4
7449,-1041.13727,-524.27444,-1505.58923,13.46681,-0.19293,-0.57666,-15.03126,4.07921,-9.54895,1,2,2,6
7450,-448.18988,-62.71172,-203.48242,13.59644,-0.84827,-0.84428,-7.77626,-2.82255,-18.8115,1,2,2,6
7451,-1994.2015,4835.11464,-2173.58448,11.02073,1.52032,2.87031,2.13852,-3.19197,11.92603,1,1,2,2
7452,-491.28992,15.86127,-187.05964,13.44446,-0.68907,-0.33599,-11.32287,0.56361,2.79425,1,2,2,4
7453,105.95904,-39.80243,23.4892,13.62959,-0.87206,-0.34869,-0.9821,16.34367,20.51148,1,2,1,4
7454,-51.49948,-35.0878,79.47672,13.80209,-0.94546,-0.68003,-1.58149,1.38309,-22.86746,1,2,2,3
7455,-1110.02037,19.6042,90.01116,13.39788,-0.94532,-0.04041,1.85702,6.25835,-10.93623,1,2,2,3
7456,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7457,-3965.49217,-283.50766,5269.50829,12.54622,-0.83875,2.47829,3.79954,1.55451,-14.63123,1,1,2,3
7458,-5502.66672,170.69916,-1473.74427,12.28907,-0.26044,-0.09145,1.36065,18.38703,-11.04512,1,1,2,2
7459,-717.0217,180.79968,529.19144,13.24783,-0.79207,0.23754,13.7803,7.43281,-12.06386,1,1,2,3
7460,-2848.95911,367.16212,-1385.67434,13.42463,-0.51105,-0.79741,10.25557,-19.90648,-0.13463,1,2,2,2
7461,-338.89459,0.30006,-133.51992,13.56056,-0.96415,0.18272,-4.31709,-0.43406,-4.4806,1,2,2,4
7462,-6325.26703,-771.76765,9592.87961,11.76919,-0.53714,3.01768,6.98694,2.70249,-13.90466,1,1,2,3
7463,-1019.71162,-986.73905,-1556.67232,13.60992,-0.38314,0.05886,-19.79622,0.41103,-6.92937,1,1,2,6
7464,-5212.13306,-33.90281,1687.33127,11.41885,-0.32013,3.66542,-3.44408,17.98691,0.84288,1,1,2,4
7465,-49.19387,-431.55135,-623.39139,13.44475,-0.15396,-1.05227,-22.08019,-5.05138,6.74119,1,1,2,6
7466,-4719.40784,-353.90522,1870.10466,11.91891,-0.20137,2.56892,-3.23966,-10.00903,-16.33684,1,1,1,3
7467,-4319.2721,-155.19494,4568.2179,12.19055,-0.39404,2.9673,20.0565,1.08634,-5.55302,1,1,2,3
7468,-75.49802,-93.4046,396.06871,13.89238,-0.99311,-0.14075,6.77959,2.91307,-6.49815,1,2,2,3
7469,272.45899,-55.32018,82.16441,13.83074,-0.84159,-0.52213,-13.82466,20.15773,7.03238,1,2,1,3
7470,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7471,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7472,168.15936,-48.66611,85.95141,13.82792,-0.87789,-0.49105,10.70233,-6.70888,-3.1415,1,2,2,3
7473,-3070.63385,312.58472,3299.05201,12.10511,-0.18441,2.08863,7.20294,-1.50861,-14.41602,1,1,2,3
7474,-213.08389,-16.81414,-23.81181,13.51245,-0.8529,0.43999,-6.06064,6.8659,-6.61248,1,1,2,3
7475,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7476,93.45204,-39.51267,25.63064,13.71147,-0.74636,-0.23148,10.80999,16.1469,12.39396,1,2,1,3
7477,-838.1078,11.66011,69.3657,13.10963,0.1027,0.97175,12.29735,21.25731,0.84889,1,1,1,3
7478,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7479,-31.11914,-28.83629,1.39154,13.60914,-0.42584,-0.0732,-9.37892,5.60735,-17.53792,1,2,2,3
7480,-1081.26403,70.88128,-395.15595,13.1823,0.74717,0.18057,-5.34191,4.29996,8.787,1,1,2,2
7481,-317.04358,-3.99285,-111.28852,13.39506,-0.24902,-0.35887,6.03889,0.69902,-5.23337,1,2,2,6
7482,-201.4967,-15.51023,-86.22177,13.52579,-0.98464,-0.71075,6.60488,-4.96231,6.64746,1,2,2,4
7483,-252.97063,-6.36157,-103.05006,13.69799,-0.65384,-0.48445,-2.7735,-0.8712,10.38794,1,2,2,4
7484,24.06168,-118.47531,608.28177,13.76171,-0.95499,-0.19295,4.83433,6.06482,-9.8525,1,2,2,3
7485,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7486,-2674.56264,-2578.35547,-4063.15327,12.64538,0.94466,-0.46657,-16.24556,-7.34605,4.87235,1,1,2,6
7487,-57.90287,-61.54729,301.51557,13.89871,-0.90379,-0.51124,4.85703,2.06596,-23.33008,1,2,2,3
7488,119.81999,-51.73362,14.31895,14.01256,-0.9947,-0.72562,7.93972,-7.5841,6.9184,1,2,2,4
7489,14109.79999,-16558.84954,-1259.60478,12.67503,1.87104,-0.4491,-13.48793,-16.41823,9.23729,1,1,2,5
7490,-241.27903,-987.61309,-1551.26462,13.5438,-0.46323,-0.10988,-13.36661,1.81024,-8.35555,1,2,2,6
7491,179.0624,-47.12435,50.21508,13.50415,-0.56959,-0.41507,-10.14367,15.39824,-15.11866,1,2,1,3
7492,666.96978,-92.08715,221.17539,13.95681,-0.85473,-0.65171,-4.35691,18.84328,-16.94543,1,2,1,2
7493,-333.50145,-40.67034,-194.14675,13.76202,-0.77736,-0.61007,-5.88616,-11.76843,-8.66503,1,2,2,3
7494,-302.97868,-16.69513,-52.26898,13.65441,-0.9189,0.33061,16.7627,-8.91046,-13.19011,1,2,1,3
7495,-3721.85298,-319.48755,5228.22186,12.1999,-0.50257,3.38516,11.21722,-5.47796,-8.60981,1,1,2,3
7496,344.38034,-62.02308,107.50823,13.62798,-1.04725,-0.11194,-9.01223,-20.78792,11.84894,1,2,1,3
7497,-1108.79535,-126.42099,-126.75377,13.19542,0.10869,-0.40359,-6.23159,3.29355,-18.03342,1,1,2,6
7498,-381.5522,-167.70091,208.61174,13.44416,-0.47515,-0.14536,0.57647,8.6763,-17.48684,1,2,2,3
7499,-84.87592,-28.21827,25.24324,13.82052,-0.85802,-0.5877,9.07684,10.15758,4.03719,1,2,2,3
7500,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7501,179.12807,-46.91171,51.83207,13.6286,-1.07246,0.10403,4.83426,-3.06368,-2.73626,1,2,2,3
7502,493.80796,-75.9492,160.1616,13.94698,-0.92428,-0.76366,-2.3597,-1.13884,-8.05671,1,2,2,3
7503,36152.32128,-10187.08994,7527.4587,10.38736,5.5137,-0.37486,-9.95747,-11.5459,16.65624,1,1,2,5
7504,184.14163,-47.0891,51.04171,13.90679,-0.69587,-0.36048,-8.98873,23.16114,-7.04218,5,2,1,2
7505,-822.48402,38.86261,-232.62664,13.66358,-0.64738,-0.01116,-1.49509,-10.56294,-9.58008,1,2,2,3
7506,526.49499,-78.99549,171.6791,13.94631,-0.99602,-0.7156,-19.24,5.68582,13.2366,1,2,1,3
7507,-269.40441,-5.68402,-97.33565,13.57098,-0.5735,-0.48597,10.44096,3.2711,-19.86787,1,2,2,3
7508,-268.00108,-7.12574,-77.08323,13.96581,-0.96704,-0.19138,15.16501,-5.74028,-4.76788,1,2,4,3
7509,532.49959,-79.5551,173.79485,14.01632,-0.94816,-0.75157,-4.8979,-22.03819,4.52714,1,2,1,3
7510,-474.55373,8.36072,-107.03874,13.56902,-0.66624,-0.3533,-1.16936,4.8869,-10.04832,1,2,2,3
7511,506.44131,-77.12658,164.61306,14.02181,-0.84894,-0.68231,3.60514,-2.53786,5.40074,1,2,2,4
7512,28.00522,-32.53993,-4.0134,13.60823,-1.05041,-0.5837,-0.85071,7.03285,10.73328,1,2,2,4
7513,-384.94189,4.96477,-140.94132,13.76879,-0.64031,-0.54827,-13.28085,5.91962,-5.53163,1,2,1,6
7514,484.8011,-75.1098,156.98795,14.01549,-0.88307,-0.74007,4.35835,-2.31557,0.33541,1,2,2,2
7515,-1370.19115,-708.85711,-1776.9827,12.73725,0.65464,-0.78059,-17.88761,-2.80243,2.56867,1,1,2,6
7516,-796.86551,-116.55179,1644.88664,13.09752,-0.90564,0.6383,5.40613,-3.17025,-13.54803,1,1,2,3
7517,-722.16124,23.2263,-166.1572,13.32002,-0.74074,0.07842,8.9842,10.00067,4.14238,1,1,2,3
7518,-1020.00379,69.89257,-409.61304,13.15437,0.13909,-0.04237,6.14079,15.4935,5.9249,1,1,2,4
7519,-873.75442,-137.08031,2064.83117,13.50295,-1.10301,0.51005,8.1768,-1.96,-13.35245,1,1,2,3
7520,-4532.30782,-550.15265,7678.62956,12.68843,-0.67814,2.06082,8.3596,1.27282,-14.14506,1,1,2,3
7521,-921.47751,2860.54692,-2152.72479,13.27048,0.42077,-0.87492,6.10865,0.57787,14.70679,1,1,2,2
7522,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7523,-1373.24018,89.54356,-484.75162,12.85539,-0.94478,0.63133,-1.17947,11.66399,8.02499,1,1,2,4
7524,-120.32475,-25.58175,43.6463,13.35868,-0.39415,-0.72545,6.62326,-10.66804,-14.57854,1,2,2,3
7525,-488.5584,0.23507,-71.01378,13.61493,-0.9754,-0.43004,0.72204,-10.59176,-7.67584,1,2,2,3
7526,324.42332,-21.15617,246.20742,14.01929,-0.87867,-0.77689,19.53166,-0.65199,2.441,1,2,2,2
7527,760.12094,-434.95981,253.21328,13.87068,-0.96045,-0.79511,-1.72471,-2.91263,6.7726,1,2,2,5
7528,5868.33762,11804.63594,-4873.51791,9.17494,3.54772,1.57221,2.37899,-7.37308,14.51238,1,1,2,4
7529,653.70856,1489.6915,516.83699,13.21581,1.20553,-1.02042,3.38184,-11.86226,10.05039,1,1,2,5
7530,-3245.89809,-97.18143,3209.76039,13.05536,-1.09317,1.29651,3.78018,-1.58476,-13.51938,1,1,2,3
7531,-1427.17358,110.43999,-447.74438,12.34,0.79103,1.17837,10.44392,12.50444,11.78698,1,1,8,3
7532,-549.36865,11.45045,-323.80094,13.43542,-0.34,-0.67851,-5.91466,-10.90914,-8.67953,1,2,2,2
7533,154.97014,-44.39742,41.09075,13.95727,-0.93343,-0.48088,18.77898,5.92266,16.20958,1,2,1,3
7534,-128.07944,-20.22042,-39.44109,13.37307,0.17797,0.14865,-5.06969,3.14004,6.01758,1,1,2,6
7535,-2940.49673,-2050.53846,-4510.75125,13.2458,-0.03779,-0.80631,-22.07946,-4.33427,0.56163,1,1,2,6
7536,-7079.18091,-688.17902,10888.33081,12.30336,-0.13953,3.5279,14.06592,3.22999,-6.77863,1,1,2,3
7537,-890.49621,-21.5215,-380.47822,12.99168,0.36178,0.96429,-7.65322,-12.54993,-3.20712,1,1,2,3
7538,-898.71162,-31.21463,-493.60755,13.14986,-0.23916,0.09906,-4.79396,-10.71841,-12.41393,1,1,2,6
7539,-1324.35894,62.77449,-241.63939,12.99362,-0.70953,1.1315,12.63323,7.41643,-3.87292,1,1,2,3
7540,47.16967,-49.84434,222.57507,13.68462,-0.89827,-0.44355,15.926,-1.79144,-3.65185,1,2,2,3
7541,2303.67633,-4729.18032,-1138.8835,13.25796,0.39801,-1.06686,-9.03744,-15.85334,7.02796,1,1,2,5
7542,-773.83036,42.58294,-291.90844,13.42849,-0.43167,-0.47791,-3.52703,18.61558,10.83853,1,2,7,4
7543,-130.79062,-17.73615,-59.95319,13.56334,-0.77274,-0.10055,-2.86398,-13.76487,-21.21756,1,2,1,4
7544,-335.56101,16.2976,-85.95678,13.82252,-0.881,-0.50065,18.34256,7.10656,4.49748,1,2,2,2
7545,-834.64009,-47.72801,-449.76077,13.17513,0.57938,-0.09745,-3.00255,-6.01108,-14.30758,1,1,2,6
7546,-1068.46378,-28.38934,976.14847,12.81225,-0.6925,1.40619,2.42632,-7.12049,-19.33735,1,1,1,3
7547,-280.10642,-2.89434,-116.50299,13.50074,-0.9019,0.21173,3.64752,11.68033,4.36696,1,2,2,4
7548,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7549,-920.47554,68.66823,-260.56038,13.30248,-0.56869,-0.24328,9.67923,-6.65505,1.01263,1,2,2,2
7550,-1850.70046,-273.80198,1900.66466,13.38128,-0.60032,0.15994,3.40994,9.08452,-15.84414,1,1,2,3
7551,15766.88037,-7237.74753,1139.58715,9.21133,3.42417,1.10684,-0.71057,-20.34841,4.31361,1,1,2,4
7552,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7553,-856.73436,-59.20497,-456.55819,13.34884,-0.45989,-0.48499,9.21372,-6.00587,4.50562,1,2,2,4
7554,-2881.67986,105.1624,4640.388,13.18629,-1.10094,1.19627,6.62896,-0.56851,-14.42466,1,1,2,3
7555,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7556,-359.39626,3.57306,-140.54088,13.3807,0.36883,-0.01244,20.6242,2.4886,15.59909,1,1,1,2
7557,-243.44923,-11.65344,-96.96144,13.43637,-0.72889,-0.23343,-8.13605,-7.92966,-9.34672,1,2,2,6
7558,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7559,-2767.82509,-237.28981,3769.30454,13.45111,-0.8622,0.6802,5.04425,-1.43475,-15.40397,1,1,2,3
7560,-1345.69641,-1282.99162,-2660.30168,13.3453,-0.67147,-0.60903,-13.92603,-6.70543,-6.75116,1,1,2,6
7561,-30.36788,-27.06863,-24.70655,13.39969,-0.51192,-0.43028,0.27738,-8.76766,4.63869,1,2,2,2
7562,-43.3909,-25.88246,-29.14747,13.51268,-0.84236,-0.23951,-1.05416,-26.07228,-1.05579,1,2,1,3
7563,17421.67437,10547.36467,2830.61326,11.12684,5.0696,-1.13824,1.29825,-12.71758,15.04108,1,1,2,5
7564,-1003.11654,63.24441,-366.76368,13.00505,-0.37681,0.19812,-6.98737,14.37749,-2.8438,1,1,2,2
7565,-2278.21848,153.19876,-515.27696,12.79955,-0.65513,1.38687,8.67486,13.2245,4.55328,1,1,2,3
7566,-509.10888,18.04875,-198.70699,13.37822,-0.8654,0.15358,-9.0164,9.29063,7.54682,1,1,2,4
7567,-391.14328,-220.73938,-250.24948,13.09241,0.00065,0.04797,-2.43582,-13.53063,-5.2808,1,1,2,4
7568,575.602,-83.62379,189.4221,14.01315,-0.99991,-0.64672,10.31479,-9.28196,-18.28367,1,2,1,3
7569,165.33167,-45.63532,43.79139,13.68143,-0.64046,-0.81811,-1.6055,8.26397,-5.34532,1,2,2,6
7570,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7571,97.54317,-47.38114,95.64071,13.68546,-0.95032,-0.46556,3.67134,-6.72573,-6.51943,1,2,2,3
7572,-246.73837,-35.71538,56.92946,13.65704,-0.83215,0.27169,18.50332,-5.59613,-13.06515,1,2,1,3
7573,9608.37879,4999.76311,4781.00907,12.45291,2.83287,-1.34126,-1.83055,-13.30236,11.96882,1,1,2,5
7574,660.06453,-91.44361,218.74236,14.08365,-0.95134,-0.73609,1.58822,-6.48186,-2.18758,1,2,2,3
7575,-596.6954,25.69539,-224.2135,13.53369,-0.17859,-0.15915,-1.10669,6.22009,-6.33815,1,1,2,2
7576,-433.48928,5.06941,-120.35796,13.96116,-0.90262,-0.30266,-2.03314,-5.55902,-16.35958,1,2,2,3
7577,2821.71615,-1956.4195,667.8781,13.66596,-0.62425,0.14026,-5.94529,-7.66817,8.94618,1,1,2,5
7578,16.16869,-31.43819,-8.17477,13.42924,-0.88501,0.0172,-9.75053,19.00206,-6.09036,1,2,1,3
7579,-391.12632,-204.22951,-436.24277,13.50274,-0.84628,-0.09935,-20.04072,2.08722,-7.00614,1,2,2,6
7580,-1393.16392,-151.32874,1143.8829,13.15606,-0.57736,1.59637,1.65947,3.46538,-15.88931,1,1,2,3
7581,2289.04183,3494.66145,-907.88085,13.56559,0.60197,-0.5663,1.02404,-3.9571,16.8968,1,1,2,5
7582,-312.09559,-0.83838,-123.69056,13.63531,-0.91187,-0.22393,5.88688,17.09117,15.11485,1,2,1,3
7583,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7584,302.92609,-257.73192,-240.3314,13.77903,-0.64537,-0.74646,-9.21037,6.54759,-4.58678,1,2,2,6
7585,-489.18529,-14.51816,115.79409,13.56546,-0.96392,0.08473,17.01688,-9.32264,0.35081,1,2,2,3
