label;Anatomy;region_name;hemisphere
46299;area_11;ex;left
46300;area_11;ex;left
46301;area_11;ex;left
46302;area_11;ex;left
46303;area_11;ex;left
46304;area_11;ex;left
46305;area_11;ex;left
46306;area_11;ex;left
46307;area_11;ex;left
46308;area_11;ex;left
46309;area_11;ex;left
46310;area_11;ex;left
46311;area_11;ex;left
46312;area_11;ex;left
46313;area_11;ex;left
46314;area_11;ex;left
46315;area_11;ex;left
46316;area_11;ex;left
46317;area_11;ex;left
46318;area_11;ex;left
46319;area_11;ex;left
46320;area_11;ex;left
46321;area_11;ex;left
46322;area_11;ex;left
46323;area_11;ex;left
46324;area_11;ex;left
46325;area_11;ex;left
46326;area_11;ex;left
46327;area_11;ex;left
46328;area_11;ex;left
46329;area_11;ex;left
46330;area_11;ex;left
46331;area_19;ex;left
46332;area_19;ex;left
46333;area_19;ex;left
46334;area_19;ex;left
46335;area_19;ex;left
46336;area_19;ex;left
46337;area_19;ex;left
46338;area_19;ex;left
46339;area_19;ex;left
46340;area_19;ex;left
46341;area_19;ex;left
46342;area_19;ex;left
46343;area_19;ex;left
46344;area_19;ex;left
46345;area_19;ex;left
46346;area_19;ex;left
46347;area_19;ex;left
46348;area_19;ex;left
46349;area_19;ex;left
46350;area_19;ex;left
46351;area_19;ex;left
46352;area_19;ex;left
46353;area_19;ex;left
46354;area_19;ex;left
46355;area_19;ex;left
46356;area_19;ex;left
46357;area_19;ex;left
46358;area_19;ex;left
46359;area_19;ex;left
46360;area_19;ex;left
46361;area_19;ex;left
46362;area_19;ex;left
46363;area_19;ex;left
46364;area_19;ex;left
46365;area_19;ex;left
46366;area_19;ex;left
46367;area_19;ex;left
46368;area_19;ex;left
46369;area_19;ex;left
46370;area_19;ex;left
46371;area_40;ex;left
46372;area_40;ex;left
46373;area_40;ex;left
46374;area_40;ex;left
46375;area_40;ex;left
46376;area_40;ex;left
46377;area_40;ex;left
46378;area_40;ex;left
46379;area_40;ex;left
46380;area_40;ex;left
46381;area_40;ex;left
46382;area_40;ex;left
46383;area_40;ex;left
46384;area_40;ex;left
46385;area_40;ex;left
46386;area_40;ex;left
46387;area_40;ex;left
46388;area_40;ex;left
46389;area_40;ex;left
46390;area_40;ex;left
46391;area_40;ex;left
46392;area_40;ex;left
46393;area_40;ex;left
46394;area_40;ex;left
46395;area_40;ex;left
46396;area_40;ex;left
46397;area_40;ex;left
46398;area_40;ex;left
46399;area_40;ex;left
46400;area_40;ex;left
46401;area_40;ex;left
46402;area_40;ex;left
46403;area_40;ex;left
46404;area_40;ex;left
46405;area_40;ex;left
46406;area_40;ex;left
46407;area_40;ex;left
46408;area_40;ex;left
46409;area_40;ex;left
46410;area_40;ex;left
46411;area_40;ex;left
46412;area_40;ex;left
46413;area_40;ex;left
46414;area_40;ex;left
46415;area_40;ex;left
46416;area_40;ex;left
46417;area_40;ex;left
46418;area_40;ex;left
46419;area_40;ex;left
46420;area_40;ex;left
46421;area_40;ex;left
46422;area_40;ex;left
46423;area_40;ex;left
46424;area_40;ex;left
46425;area_40;ex;left
46426;area_40;ex;left
46427;area_40;ex;left
46428;area_40;ex;left
46429;area_40;ex;left
46430;area_40;ex;left
46431;area_10;ex;left
46432;area_10;ex;left
46433;area_10;ex;left
46434;area_10;ex;left
46435;area_10;ex;left
46436;area_10;ex;left
46437;area_10;ex;left
46438;area_10;ex;left
46439;area_10;ex;left
46440;area_10;ex;left
46441;area_10;ex;left
46442;area_10;ex;left
46443;area_10;ex;left
46444;area_10;ex;left
46445;area_10;ex;left
46446;area_10;ex;left
46447;area_10;ex;left
46448;area_10;ex;left
46449;area_10;ex;left
46450;area_10;ex;left
46451;area_10;ex;left
46452;area_10;ex;left
46453;area_10;ex;left
46454;area_10;ex;left
46455;area_10;ex;left
46456;area_10;ex;left
46457;area_10;ex;left
46458;area_10;ex;left
46459;area_10;ex;left
46460;area_10;ex;left
46461;area_10;ex;left
46462;area_10;ex;left
46463;area_10;ex;left
46464;area_10;ex;left
46465;area_10;ex;left
46466;area_10;ex;left
46467;area_10;ex;left
46468;area_10;ex;left
46469;area_10;ex;left
46470;area_10;ex;left
46471;area_7;ex;left
46472;area_7;ex;left
46473;area_7;ex;left
46474;area_7;ex;left
46475;area_7;ex;left
46476;area_7;ex;left
46477;area_7;ex;left
46478;area_7;ex;left
46479;area_7;ex;left
46480;area_7;ex;left
46481;area_7;ex;left
46482;area_7;ex;left
46483;area_7;ex;left
46484;area_7;ex;left
46485;area_7;ex;left
46486;area_7;ex;left
46487;area_7;ex;left
46488;area_7;ex;left
46489;area_7;ex;left
46490;area_7;ex;left
46491;area_7;ex;left
46492;area_7;ex;left
46493;area_7;ex;left
46494;area_7;ex;left
46495;area_7;ex;left
46496;area_7;ex;left
46497;area_7;ex;left
46498;area_7;ex;left
46499;area_7;ex;left
46500;area_7;ex;left
46501;area_7;ex;left
46502;area_7;ex;left
46503;area_7;ex;left
46504;area_7;ex;left
46505;area_7;ex;left
46506;area_7;ex;left
46507;area_7;ex;left
46508;area_7;ex;left
46509;area_7;ex;left
46510;area_7;ex;left
46511;area_7;ex;left
46512;area_7;ex;left
46513;area_7;ex;left
46514;area_7;ex;left
46515;area_7;ex;left
46516;area_7;ex;left
46517;area_7;ex;left
46518;area_7;ex;left
46519;area_7;ex;left
46520;area_7;ex;left
46521;area_7;ex;left
46522;area_7;ex;left
46523;area_7;ex;left
46524;area_7;ex;left
46525;area_7;ex;left
46526;area_7;ex;left
46527;area_7;ex;left
46528;area_7;ex;left
46529;area_7;ex;left
46530;area_7;ex;left
46531;area_7;ex;left
46532;area_7;ex;left
46533;area_7;ex;left
46534;area_7;ex;left
46535;area_7;ex;left
46536;area_7;ex;left
46537;area_7;ex;left
46538;area_7;ex;left
46539;area_7;ex;left
46540;area_7;ex;left
46541;area_7;ex;left
46542;area_7;ex;left
46543;area_7;ex;left
46544;area_7;ex;left
46545;area_7;ex;left
46546;area_7;ex;left
46547;area_7;ex;left
46548;area_7;ex;left
46549;area_7;ex;left
46550;area_7;ex;left
46551;area_7;ex;left
46552;area_7;ex;left
46553;area_7;ex;left
46554;area_7;ex;left
46555;area_7;ex;left
46556;area_7;ex;left
46557;area_7;ex;left
46558;area_7;ex;left
46559;area_7;ex;left
46560;area_7;ex;left
46561;area_17;ex;left
46562;area_17;ex;left
46563;area_17;ex;left
46564;area_17;ex;left
46565;area_17;ex;left
46566;area_17;ex;left
46567;area_17;ex;left
46568;area_17;ex;left
46569;area_17;ex;left
46570;area_17;ex;left
46571;area_17;ex;left
46572;area_17;ex;left
46573;area_17;ex;left
46574;area_17;ex;left
46575;area_17;ex;left
46576;area_17;ex;left
46577;area_17;ex;left
46578;area_17;ex;left
46579;area_17;ex;left
46580;area_17;ex;left
46581;area_17;ex;left
46582;area_17;ex;left
46583;area_17;ex;left
46584;area_17;ex;left
46585;area_17;ex;left
46586;area_17;ex;left
46587;area_17;ex;left
46588;area_17;ex;left
46589;area_17;ex;left
46590;area_17;ex;left
46591;area_17;ex;left
46592;area_17;ex;left
46593;area_17;ex;left
46594;area_17;ex;left
46595;area_17;ex;left
46596;area_17;ex;left
46597;area_17;ex;left
46598;area_17;ex;left
46599;area_17;ex;left
46600;area_17;ex;left
46601;area_17;ex;left
46602;area_17;ex;left
46603;area_17;ex;left
46604;area_17;ex;left
46605;area_17;ex;left
46606;area_17;ex;left
46607;area_17;ex;left
46608;area_17;ex;left
46609;area_17;ex;left
46610;area_17;ex;left
46611;area_17;ex;left
46612;area_17;ex;left
46613;area_17;ex;left
46614;area_17;ex;left
46615;area_17;ex;left
46616;area_17;ex;left
46617;area_17;ex;left
46618;area_17;ex;left
46619;area_17;ex;left
46620;area_17;ex;left
46621;area_17;ex;left
46622;area_17;ex;left
46623;area_17;ex;left
46624;area_17;ex;left
46625;area_17;ex;left
46626;area_17;ex;left
46627;area_17;ex;left
46628;area_17;ex;left
46629;area_17;ex;left
46630;area_17;ex;left
46631;area_17;ex;left
46632;area_17;ex;left
46633;area_17;ex;left
46634;area_17;ex;left
46635;area_17;ex;left
46636;area_17;ex;left
46637;area_17;ex;left
46638;area_17;ex;left
46639;area_17;ex;left
46640;area_17;ex;left
46641;area_17;ex;left
46642;area_17;ex;left
46643;area_17;ex;left
46644;area_17;ex;left
46645;area_17;ex;left
46646;area_17;ex;left
46647;area_17;ex;left
46648;area_17;ex;left
46649;area_17;ex;left
46650;area_17;ex;left
46651;area_17;ex;left
46652;area_17;ex;left
46653;area_17;ex;left
46654;area_17;ex;left
46655;area_17;ex;left
46656;area_17;ex;left
46657;area_17;ex;left
46658;area_17;ex;left
46659;area_17;ex;left
46660;area_17;ex;left
46661;area_37;ex;left
46662;area_37;ex;left
46663;area_37;ex;left
46664;area_37;ex;left
46665;area_37;ex;left
46666;area_37;ex;left
46667;area_37;ex;left
46668;area_37;ex;left
46669;area_37;ex;left
46670;area_37;ex;left
46671;area_37;ex;left
46672;area_37;ex;left
46673;area_37;ex;left
46674;area_37;ex;left
46675;area_37;ex;left
46676;area_37;ex;left
46677;area_37;ex;left
46678;area_37;ex;left
46679;area_37;ex;left
46680;area_37;ex;left
46681;area_37;ex;left
46682;area_37;ex;left
46683;area_37;ex;left
46684;area_37;ex;left
46685;area_37;ex;left
46686;area_37;ex;left
46687;area_37;ex;left
46688;area_37;ex;left
46689;area_37;ex;left
46690;area_37;ex;left
46691;area_37;ex;left
46692;area_37;ex;left
46693;area_37;ex;left
46694;area_37;ex;left
46695;area_37;ex;left
46696;area_37;ex;left
46697;area_37;ex;left
46698;area_37;ex;left
46699;area_37;ex;left
46700;area_37;ex;left
46701;area_37;ex;left
46702;area_37;ex;left
46703;area_37;ex;left
46704;area_37;ex;left
46705;area_37;ex;left
46706;area_37;ex;left
46707;area_37;ex;left
46708;area_37;ex;left
46709;area_37;ex;left
46710;area_37;ex;left
46711;area_37;ex;left
46712;area_37;ex;left
46713;area_37;ex;left
46714;area_37;ex;left
46715;area_37;ex;left
46716;area_37;ex;left
46717;area_37;ex;left
46718;area_37;ex;left
46719;area_37;ex;left
46720;area_37;ex;left
46721;area_37;ex;left
46722;area_37;ex;left
46723;area_37;ex;left
46724;area_37;ex;left
46725;area_37;ex;left
46726;area_37;ex;left
46727;area_37;ex;left
46728;area_37;ex;left
46729;area_37;ex;left
46730;area_37;ex;left
46731;area_37;ex;left
46732;area_37;ex;left
46733;area_37;ex;left
46734;area_37;ex;left
46735;area_37;ex;left
46736;area_37;ex;left
46737;area_37;ex;left
46738;area_37;ex;left
46739;area_37;ex;left
46740;area_37;ex;left
46741;area_37;ex;left
46742;area_37;ex;left
46743;area_37;ex;left
46744;area_37;ex;left
46745;area_37;ex;left
46746;area_37;ex;left
46747;area_37;ex;left
46748;area_37;ex;left
46749;area_37;ex;left
46750;area_37;ex;left
46751;area_37;ex;left
46752;area_37;ex;left
46753;area_37;ex;left
46754;area_37;ex;left
46755;area_37;ex;left
46756;area_37;ex;left
46757;area_37;ex;left
46758;area_37;ex;left
46759;area_37;ex;left
46760;area_37;ex;left
46761;area_37;ex;left
46762;area_37;ex;left
46763;area_37;ex;left
46764;area_37;ex;left
46765;area_37;ex;left
46766;area_37;ex;left
46767;area_37;ex;left
46768;area_37;ex;left
46769;area_37;ex;left
46770;area_37;ex;left
46771;area_37;ex;left
46772;area_37;ex;left
46773;area_37;ex;left
46774;area_37;ex;left
46775;area_37;ex;left
46776;area_37;ex;left
46777;area_37;ex;left
46778;area_37;ex;left
46779;area_37;ex;left
46780;area_37;ex;left
46781;area_37;ex;left
46782;area_37;ex;left
46783;area_37;ex;left
46784;area_37;ex;left
46785;area_37;ex;left
46786;area_37;ex;left
46787;area_37;ex;left
46788;area_37;ex;left
46789;area_37;ex;left
46790;area_37;ex;left
46791;area_37;ex;left
46792;area_37;ex;left
46793;area_37;ex;left
46794;area_37;ex;left
46795;area_37;ex;left
46796;area_37;ex;left
46797;area_37;ex;left
46798;area_37;ex;left
46799;area_37;ex;left
46800;area_37;ex;left
46801;area_37;ex;left
46802;area_37;ex;left
46803;area_37;ex;left
46804;area_37;ex;left
46805;area_37;ex;left
46806;area_37;ex;left
46807;area_37;ex;left
46808;area_37;ex;left
46809;area_37;ex;left
46810;area_37;ex;left
46811;area_37;ex;left
46812;area_37;ex;left
46813;area_37;ex;left
46814;area_37;ex;left
46815;area_37;ex;left
46816;area_37;ex;left
46817;area_37;ex;left
46818;area_37;ex;left
46819;area_37;ex;left
46820;area_37;ex;left
46821;area_37;ex;left
46822;area_37;ex;left
46823;area_37;ex;left
46824;area_37;ex;left
46825;area_37;ex;left
46826;area_37;ex;left
46827;area_37;ex;left
46828;area_37;ex;left
46829;area_37;ex;left
46830;area_37;ex;left
46831;area_37;ex;left
46832;area_37;ex;left
46833;area_37;ex;left
46834;area_37;ex;left
46835;area_37;ex;left
46836;area_37;ex;left
46837;area_37;ex;left
46838;area_37;ex;left
46839;area_37;ex;left
46840;area_37;ex;left
46841;area_3;ex;left
46842;area_3;ex;left
46843;area_3;ex;left
46844;area_3;ex;left
46845;area_3;ex;left
46846;area_3;ex;left
46847;area_3;ex;left
46848;area_3;ex;left
46849;area_3;ex;left
46850;area_3;ex;left
46851;area_11;ex;left
46852;area_11;ex;left
46853;area_11;ex;left
46854;area_11;ex;left
46855;area_11;ex;left
46856;area_11;ex;left
46857;area_11;ex;left
46858;area_11;ex;left
46859;area_11;ex;left
46860;area_11;ex;left
46861;area_11;ex;left
46862;area_11;ex;left
46863;area_11;ex;left
46864;area_11;ex;left
46865;area_11;ex;left
46866;area_11;ex;left
46867;area_11;ex;left
46868;area_11;ex;left
46869;area_11;ex;left
46870;area_11;ex;left
46871;area_11;ex;left
46872;area_11;ex;left
46873;area_11;ex;left
46874;area_11;ex;left
46875;area_11;ex;left
46876;area_11;ex;left
46877;area_11;ex;left
46878;area_11;ex;left
46879;area_11;ex;left
46880;area_11;ex;left
46881;area_11;ex;left
46882;area_11;ex;left
46883;area_11;ex;left
46884;area_11;ex;left
46885;area_11;ex;left
46886;area_11;ex;left
46887;area_11;ex;left
46888;area_11;ex;left
46889;area_11;ex;left
46890;area_11;ex;left
46891;area_11;ex;left
46892;area_11;ex;left
46893;area_11;ex;left
46894;area_11;ex;left
46895;area_11;ex;left
46896;area_11;ex;left
46897;area_11;ex;left
46898;area_11;ex;left
46899;area_11;ex;left
46900;area_11;ex;left
46901;area_11;ex;left
46902;area_11;ex;left
46903;area_11;ex;left
46904;area_11;ex;left
46905;area_11;ex;left
46906;area_11;ex;left
46907;area_11;ex;left
46908;area_11;ex;left
46909;area_11;ex;left
46910;area_11;ex;left
46911;area_11;ex;left
46912;area_11;ex;left
46913;area_11;ex;left
46914;area_11;ex;left
46915;area_11;ex;left
46916;area_11;ex;left
46917;area_11;ex;left
46918;area_11;ex;left
46919;area_11;ex;left
46920;area_11;ex;left
46921;area_11;ex;left
46922;area_11;ex;left
46923;area_11;ex;left
46924;area_11;ex;left
46925;area_11;ex;left
46926;area_11;ex;left
46927;area_11;ex;left
46928;area_11;ex;left
46929;area_11;ex;left
46930;area_11;ex;left
46931;area_11;ex;left
46932;area_11;ex;left
46933;area_11;ex;left
46934;area_11;ex;left
46935;area_11;ex;left
46936;area_11;ex;left
46937;area_11;ex;left
46938;area_11;ex;left
46939;area_11;ex;left
46940;area_11;ex;left
46941;area_11;ex;left
46942;area_11;ex;left
46943;area_11;ex;left
46944;area_11;ex;left
46945;area_11;ex;left
46946;area_11;ex;left
46947;area_11;ex;left
46948;area_11;ex;left
46949;area_11;ex;left
46950;area_11;ex;left
46951;area_19;ex;left
46952;area_19;ex;left
46953;area_19;ex;left
46954;area_19;ex;left
46955;area_19;ex;left
46956;area_19;ex;left
46957;area_19;ex;left
46958;area_19;ex;left
46959;area_19;ex;left
46960;area_19;ex;left
46961;area_19;ex;left
46962;area_19;ex;left
46963;area_19;ex;left
46964;area_19;ex;left
46965;area_19;ex;left
46966;area_19;ex;left
46967;area_19;ex;left
46968;area_19;ex;left
46969;area_19;ex;left
46970;area_19;ex;left
46971;area_19;ex;left
46972;area_19;ex;left
46973;area_19;ex;left
46974;area_19;ex;left
46975;area_19;ex;left
46976;area_19;ex;left
46977;area_19;ex;left
46978;area_19;ex;left
46979;area_19;ex;left
46980;area_19;ex;left
46981;area_19;ex;left
46982;area_19;ex;left
46983;area_19;ex;left
46984;area_19;ex;left
46985;area_19;ex;left
46986;area_19;ex;left
46987;area_19;ex;left
46988;area_19;ex;left
46989;area_19;ex;left
46990;area_19;ex;left
46991;area_40;ex;left
46992;area_40;ex;left
46993;area_40;ex;left
46994;area_40;ex;left
46995;area_40;ex;left
46996;area_40;ex;left
46997;area_40;ex;left
46998;area_40;ex;left
46999;area_40;ex;left
47000;area_40;ex;left
47001;area_40;ex;left
47002;area_40;ex;left
47003;area_40;ex;left
47004;area_40;ex;left
47005;area_40;ex;left
47006;area_40;ex;left
47007;area_40;ex;left
47008;area_40;ex;left
47009;area_40;ex;left
47010;area_40;ex;left
47011;area_40;ex;left
47012;area_40;ex;left
47013;area_40;ex;left
47014;area_40;ex;left
47015;area_40;ex;left
47016;area_40;ex;left
47017;area_40;ex;left
47018;area_40;ex;left
47019;area_40;ex;left
47020;area_40;ex;left
47021;area_40;ex;left
47022;area_40;ex;left
47023;area_40;ex;left
47024;area_40;ex;left
47025;area_40;ex;left
47026;area_40;ex;left
47027;area_40;ex;left
47028;area_40;ex;left
47029;area_40;ex;left
47030;area_40;ex;left
47031;area_40;ex;left
47032;area_40;ex;left
47033;area_40;ex;left
47034;area_40;ex;left
47035;area_40;ex;left
47036;area_40;ex;left
47037;area_40;ex;left
47038;area_40;ex;left
47039;area_40;ex;left
47040;area_40;ex;left
47041;area_10;ex;left
47042;area_10;ex;left
47043;area_10;ex;left
47044;area_10;ex;left
47045;area_10;ex;left
47046;area_10;ex;left
47047;area_10;ex;left
47048;area_10;ex;left
47049;area_10;ex;left
47050;area_10;ex;left
47051;area_10;ex;left
47052;area_10;ex;left
47053;area_10;ex;left
47054;area_10;ex;left
47055;area_10;ex;left
47056;area_10;ex;left
47057;area_10;ex;left
47058;area_10;ex;left
47059;area_10;ex;left
47060;area_10;ex;left
47061;area_10;ex;left
47062;area_10;ex;left
47063;area_10;ex;left
47064;area_10;ex;left
47065;area_10;ex;left
47066;area_10;ex;left
47067;area_10;ex;left
47068;area_10;ex;left
47069;area_10;ex;left
47070;area_10;ex;left
47071;area_10;ex;left
47072;area_10;ex;left
47073;area_10;ex;left
47074;area_10;ex;left
47075;area_10;ex;left
47076;area_10;ex;left
47077;area_10;ex;left
47078;area_10;ex;left
47079;area_10;ex;left
47080;area_10;ex;left
47081;area_7;ex;left
47082;area_7;ex;left
47083;area_7;ex;left
47084;area_7;ex;left
47085;area_7;ex;left
47086;area_7;ex;left
47087;area_7;ex;left
47088;area_7;ex;left
47089;area_7;ex;left
47090;area_7;ex;left
47091;area_7;ex;left
47092;area_7;ex;left
47093;area_7;ex;left
47094;area_7;ex;left
47095;area_7;ex;left
47096;area_7;ex;left
47097;area_7;ex;left
47098;area_7;ex;left
47099;area_7;ex;left
47100;area_7;ex;left
47101;area_7;ex;left
47102;area_7;ex;left
47103;area_7;ex;left
47104;area_7;ex;left
47105;area_7;ex;left
47106;area_7;ex;left
47107;area_7;ex;left
47108;area_7;ex;left
47109;area_7;ex;left
47110;area_7;ex;left
47111;area_7;ex;left
47112;area_7;ex;left
47113;area_7;ex;left
47114;area_7;ex;left
47115;area_7;ex;left
47116;area_7;ex;left
47117;area_7;ex;left
47118;area_7;ex;left
47119;area_7;ex;left
47120;area_7;ex;left
47121;area_7;ex;left
47122;area_7;ex;left
47123;area_7;ex;left
47124;area_7;ex;left
47125;area_7;ex;left
47126;area_7;ex;left
47127;area_7;ex;left
47128;area_7;ex;left
47129;area_7;ex;left
47130;area_7;ex;left
47131;area_7;ex;left
47132;area_7;ex;left
47133;area_7;ex;left
47134;area_7;ex;left
47135;area_7;ex;left
47136;area_7;ex;left
47137;area_7;ex;left
47138;area_7;ex;left
47139;area_7;ex;left
47140;area_7;ex;left
47141;area_7;ex;left
47142;area_7;ex;left
47143;area_7;ex;left
47144;area_7;ex;left
47145;area_7;ex;left
47146;area_7;ex;left
47147;area_7;ex;left
47148;area_7;ex;left
47149;area_7;ex;left
47150;area_7;ex;left
47151;area_17;ex;left
47152;area_17;ex;left
47153;area_17;ex;left
47154;area_17;ex;left
47155;area_17;ex;left
47156;area_17;ex;left
47157;area_17;ex;left
47158;area_17;ex;left
47159;area_17;ex;left
47160;area_17;ex;left
47161;area_17;ex;left
47162;area_17;ex;left
47163;area_17;ex;left
47164;area_17;ex;left
47165;area_17;ex;left
47166;area_17;ex;left
47167;area_17;ex;left
47168;area_17;ex;left
47169;area_17;ex;left
47170;area_17;ex;left
47171;area_17;ex;left
47172;area_17;ex;left
47173;area_17;ex;left
47174;area_17;ex;left
47175;area_17;ex;left
47176;area_17;ex;left
47177;area_17;ex;left
47178;area_17;ex;left
47179;area_17;ex;left
47180;area_17;ex;left
47181;area_17;ex;left
47182;area_17;ex;left
47183;area_17;ex;left
47184;area_17;ex;left
47185;area_17;ex;left
47186;area_17;ex;left
47187;area_17;ex;left
47188;area_17;ex;left
47189;area_17;ex;left
47190;area_17;ex;left
47191;area_17;ex;left
47192;area_17;ex;left
47193;area_17;ex;left
47194;area_17;ex;left
47195;area_17;ex;left
47196;area_17;ex;left
47197;area_17;ex;left
47198;area_17;ex;left
47199;area_17;ex;left
47200;area_17;ex;left
47201;area_17;ex;left
47202;area_17;ex;left
47203;area_17;ex;left
47204;area_17;ex;left
47205;area_17;ex;left
47206;area_17;ex;left
47207;area_17;ex;left
47208;area_17;ex;left
47209;area_17;ex;left
47210;area_17;ex;left
47211;area_17;ex;left
47212;area_17;ex;left
47213;area_17;ex;left
47214;area_17;ex;left
47215;area_17;ex;left
47216;area_17;ex;left
47217;area_17;ex;left
47218;area_17;ex;left
47219;area_17;ex;left
47220;area_17;ex;left
47221;area_17;ex;left
47222;area_17;ex;left
47223;area_17;ex;left
47224;area_17;ex;left
47225;area_17;ex;left
47226;area_17;ex;left
47227;area_17;ex;left
47228;area_17;ex;left
47229;area_17;ex;left
47230;area_17;ex;left
47231;area_17;ex;left
47232;area_17;ex;left
47233;area_17;ex;left
47234;area_17;ex;left
47235;area_17;ex;left
47236;area_17;ex;left
47237;area_17;ex;left
47238;area_17;ex;left
47239;area_17;ex;left
47240;area_17;ex;left
47241;area_17;ex;left
47242;area_17;ex;left
47243;area_17;ex;left
47244;area_17;ex;left
47245;area_17;ex;left
47246;area_17;ex;left
47247;area_17;ex;left
47248;area_17;ex;left
47249;area_17;ex;left
47250;area_17;ex;left
47251;area_37;ex;left
47252;area_37;ex;left
47253;area_37;ex;left
47254;area_37;ex;left
47255;area_37;ex;left
47256;area_37;ex;left
47257;area_37;ex;left
47258;area_37;ex;left
47259;area_37;ex;left
47260;area_37;ex;left
47261;area_37;ex;left
47262;area_37;ex;left
47263;area_37;ex;left
47264;area_37;ex;left
47265;area_37;ex;left
47266;area_37;ex;left
47267;area_37;ex;left
47268;area_37;ex;left
47269;area_37;ex;left
47270;area_37;ex;left
47271;area_37;ex;left
47272;area_37;ex;left
47273;area_37;ex;left
47274;area_37;ex;left
47275;area_37;ex;left
47276;area_37;ex;left
47277;area_37;ex;left
47278;area_37;ex;left
47279;area_37;ex;left
47280;area_37;ex;left
47281;area_37;ex;left
47282;area_37;ex;left
47283;area_37;ex;left
47284;area_37;ex;left
47285;area_37;ex;left
47286;area_37;ex;left
47287;area_37;ex;left
47288;area_37;ex;left
47289;area_37;ex;left
47290;area_37;ex;left
47291;area_37;ex;left
47292;area_37;ex;left
47293;area_37;ex;left
47294;area_37;ex;left
47295;area_37;ex;left
47296;area_37;ex;left
47297;area_37;ex;left
47298;area_37;ex;left
47299;area_37;ex;left
47300;area_37;ex;left
47301;area_37;ex;left
47302;area_37;ex;left
47303;area_37;ex;left
47304;area_37;ex;left
47305;area_37;ex;left
47306;area_37;ex;left
47307;area_37;ex;left
47308;area_37;ex;left
47309;area_37;ex;left
47310;area_37;ex;left
47311;area_37;ex;left
47312;area_37;ex;left
47313;area_37;ex;left
47314;area_37;ex;left
47315;area_37;ex;left
47316;area_37;ex;left
47317;area_37;ex;left
47318;area_37;ex;left
47319;area_37;ex;left
47320;area_37;ex;left
47321;area_37;ex;left
47322;area_37;ex;left
47323;area_37;ex;left
47324;area_37;ex;left
47325;area_37;ex;left
47326;area_37;ex;left
47327;area_37;ex;left
47328;area_37;ex;left
47329;area_37;ex;left
47330;area_37;ex;left
47331;area_37;ex;left
47332;area_37;ex;left
47333;area_37;ex;left
47334;area_37;ex;left
47335;area_37;ex;left
47336;area_37;ex;left
47337;area_37;ex;left
47338;area_37;ex;left
47339;area_37;ex;left
47340;area_37;ex;left
47341;area_37;ex;left
47342;area_37;ex;left
47343;area_37;ex;left
47344;area_37;ex;left
47345;area_37;ex;left
47346;area_37;ex;left
47347;area_37;ex;left
47348;area_37;ex;left
47349;area_37;ex;left
47350;area_37;ex;left
47351;area_37;ex;left
47352;area_37;ex;left
47353;area_37;ex;left
47354;area_37;ex;left
47355;area_37;ex;left
47356;area_37;ex;left
47357;area_37;ex;left
47358;area_37;ex;left
47359;area_37;ex;left
47360;area_37;ex;left
47361;area_37;ex;left
47362;area_37;ex;left
47363;area_37;ex;left
47364;area_37;ex;left
47365;area_37;ex;left
47366;area_37;ex;left
47367;area_37;ex;left
47368;area_37;ex;left
47369;area_37;ex;left
47370;area_37;ex;left
47371;area_37;ex;left
47372;area_37;ex;left
47373;area_37;ex;left
47374;area_37;ex;left
47375;area_37;ex;left
47376;area_37;ex;left
47377;area_37;ex;left
47378;area_37;ex;left
47379;area_37;ex;left
47380;area_37;ex;left
47381;area_37;ex;left
47382;area_37;ex;left
47383;area_37;ex;left
47384;area_37;ex;left
47385;area_37;ex;left
47386;area_37;ex;left
47387;area_37;ex;left
47388;area_37;ex;left
47389;area_37;ex;left
47390;area_37;ex;left
47391;area_37;ex;left
47392;area_37;ex;left
47393;area_37;ex;left
47394;area_37;ex;left
47395;area_37;ex;left
47396;area_37;ex;left
47397;area_37;ex;left
47398;area_37;ex;left
47399;area_37;ex;left
47400;area_37;ex;left
47401;area_37;ex;left
47402;area_37;ex;left
47403;area_37;ex;left
47404;area_37;ex;left
47405;area_37;ex;left
47406;area_37;ex;left
47407;area_37;ex;left
47408;area_37;ex;left
47409;area_37;ex;left
47410;area_37;ex;left
47411;area_3;ex;left
47412;area_3;ex;left
47413;area_3;ex;left
47414;area_3;ex;left
47415;area_3;ex;left
47416;area_3;ex;left
47417;area_3;ex;left
47418;area_3;ex;left
47419;area_3;ex;left
47420;area_3;ex;left
47421;area_11;ex;left
47422;area_11;ex;left
47423;area_11;ex;left
47424;area_11;ex;left
47425;area_11;ex;left
47426;area_11;ex;left
47427;area_11;ex;left
47428;area_11;ex;left
47429;area_11;ex;left
47430;area_11;ex;left
47431;area_11;ex;left
47432;area_11;ex;left
47433;area_11;ex;left
47434;area_11;ex;left
47435;area_11;ex;left
47436;area_11;ex;left
47437;area_11;ex;left
47438;area_11;ex;left
47439;area_11;ex;left
47440;area_11;ex;left
47441;area_11;ex;left
47442;area_11;ex;left
47443;area_11;ex;left
47444;area_11;ex;left
47445;area_11;ex;left
47446;area_11;ex;left
47447;area_11;ex;left
47448;area_11;ex;left
47449;area_11;ex;left
47450;area_11;ex;left
47451;area_11;ex;left
47452;area_11;ex;left
47453;area_11;ex;left
47454;area_11;ex;left
47455;area_11;ex;left
47456;area_11;ex;left
47457;area_11;ex;left
47458;area_11;ex;left
47459;area_11;ex;left
47460;area_11;ex;left
47461;area_11;ex;left
47462;area_11;ex;left
47463;area_11;ex;left
