label,anatomy,,,FiredHeatmap,FiredFractionHeatmap,ElectricActivityHeatmap,InhibitionHeatmap,CalciumHeatmap,BackgroundActivityHeatmap,GrownAxonsHeatmap,GrownDendritesHeatmap,umap,,,UMAPClustering
33706,142.06703,43.178901,135.92719,2,6,5,4,6,7,4,8,102.1634,110.7251,114.059715,25
33707,141.97296,43.110692,135.92335,2,5,3,3,5,3,2,6,103.69068,121.731255,117.21742,25
33708,142.00015,43.254389,135.88555,2,5,5,3,5,4,3,4,74.853516,100.795654,80.50427,22
33709,141.97831,43.249302,135.93463,3,5,3,5,5,3,3,5,66.47475,125.26326,91.42549,19
33710,142.00994,43.277939,135.85075,7,5,4,6,5,4,2,6,107.30789,98.00366,121.340706,2
33711,138.78334,43.183085,137.53741,4,5,6,4,7,6,5,7,85.12231,120.02672,90.30034,36
33712,138.78043,43.273579,137.48946,2,6,3,3,6,4,4,7,62.607082,92.91968,114.40452,28
33713,138.75853,43.279175,137.55237,1,6,2,3,6,6,4,6,63.69799,91.57523,87.606064,27
33714,138.8595,43.163901,137.60635,2,7,4,6,8,5,6,7,110.10991,93.07596,107.25723,37
33715,138.80298,43.12046,137.54922,4,5,5,3,6,4,4,7,71.08216,101.939354,115.37645,21
33716,138.71383,43.164882,137.44185,3,5,3,5,4,7,2,3,75.74264,93.301834,81.496216,22
33717,138.75843,43.102736,137.63485,3,4,4,5,4,7,2,3,104.43785,103.488884,106.596634,56
33718,138.74197,43.132199,137.57364,2,6,4,4,6,5,4,7,60.385056,96.454025,94.35446,17
33719,138.79842,43.274909,137.61461,5,6,3,6,6,5,4,6,86.37033,97.65662,98.54134,20
33720,138.71759,43.212815,137.6338,3,4,3,4,5,6,3,6,79.25846,111.07626,86.841934,10
33721,134.46273,44.162943,140.06174,3,6,2,6,6,5,4,6,85.33426,85.75428,101.400925,9
33722,134.4645,44.17573,140.02081,2,5,7,3,5,5,2,5,82.95963,125.781265,95.50362,36
33723,134.45965,44.126067,140.03586,6,7,5,4,8,4,6,7,99.86739,88.52093,89.72197,15
33724,134.51249,44.222735,140.02305,2,4,4,3,5,4,2,6,79.196686,101.990036,87.54749,22
33725,134.53081,44.215385,140.00937,3,6,3,5,7,4,6,6,82.73691,70.74834,90.770645,9
33726,134.45616,44.212614,140.07123,2,8,3,4,6,5,5,4,84.22494,100.76171,111.661514,21
33727,134.38854,44.160832,140.06518,2,5,4,3,5,5,2,7,88.46678,77.56796,100.29335,9
33728,134.44128,44.06834,140.07212,2,2,1,4,5,3,1,8,88.79108,118.86499,85.98929,10
33729,134.54774,44.201899,140.08906,3,7,3,3,6,5,4,4,101.712204,105.69464,123.91617,2
33730,134.44219,44.129688,140.02517,2,7,2,4,6,4,5,5,74.71177,107.07414,120.97233,21
33731,130.37214,44.186378,140.578,2,6,6,3,6,6,4,6,57.40925,117.24454,104.20425,19
33732,130.3822,44.185878,140.4908,2,5,4,5,5,4,3,5,95.084465,90.73299,108.140724,56
33733,130.32659,44.251563,140.67211,3,5,4,6,5,5,3,6,99.44306,113.69977,87.8837,49
33734,130.46142,44.149199,140.51451,1,6,3,2,7,5,5,7,104.936966,113.81407,116.80901,25
33735,130.35521,44.185601,140.65646,3,5,5,4,5,4,2,7,86.64372,109.16594,122.368195,21
33736,130.33728,44.200464,140.4936,3,5,3,5,6,6,3,8,106.31145,98.53801,96.65444,56
33737,130.34176,44.237375,140.60387,3,4,3,4,4,4,1,6,78.023636,123.747025,88.52359,10
33738,130.38831,44.187301,140.55928,4,4,3,4,5,5,3,5,78.99682,125.49373,85.94446,10
33739,130.43032,44.256563,140.6379,3,4,4,4,4,6,2,6,111.77489,92.53181,105.68172,37
33740,130.38929,44.113487,140.59637,1,3,5,4,4,5,2,7,69.86005,104.56008,122.29203,28
33741,127.03575,44.155266,143.19859,2,8,5,5,6,5,4,5,85.46173,115.22441,74.7705,10
33742,126.95618,44.213699,143.21048,1,5,4,3,6,4,3,5,72.53242,91.72162,88.27446,22
33743,126.98735,44.128279,143.16296,4,6,5,5,6,5,4,7,103.94103,121.9131,95.83645,7
33744,127.00649,44.214605,143.25136,3,5,3,5,7,4,4,8,96.22797,90.364136,116.889496,2
33745,126.94398,44.204132,143.14998,1,5,7,3,5,3,2,6,84.62242,108.16464,126.01538,21
33746,127.00623,44.162733,143.21567,5,6,3,6,6,3,4,6,78.10818,96.746864,111.89701,21
33747,127.01464,44.126251,143.15973,2,4,5,4,4,6,2,5,65.02624,119.5694,81.62082,6
33748,127.1136,44.117245,143.10528,4,5,3,4,4,4,2,5,70.21413,110.6998,117.57072,39
33749,126.97941,44.202708,143.14151,1,4,2,3,4,4,2,5,96.36145,82.941246,113.51391,44
33750,126.98299,44.141947,143.2591,1,5,6,3,6,6,4,6,106.70267,116.14171,110.18016,25
33751,122.95377,45.178402,143.73768,3,4,5,4,4,5,2,6,111.04497,120.76645,105.69127,33
33752,122.90523,45.21368,143.67849,4,6,3,5,5,6,3,4,102.57249,88.774574,81.83322,15
33753,122.97692,45.232524,143.64661,3,6,4,5,5,5,3,4,93.64795,82.945114,117.94033,44
33754,122.97374,45.250005,143.73426,1,6,2,5,5,4,3,5,74.36181,87.94032,82.26871,26
33755,122.85946,45.273,143.70173,3,4,3,7,4,4,2,5,77.87164,103.548805,93.33374,20
33756,122.96592,45.247455,143.78889,7,4,3,5,4,5,2,5,90.38844,125.338104,78.3403,49
33757,123.00565,45.225366,143.6745,3,6,3,6,5,6,3,2,89.03133,99.90192,102.466125,20
33758,123.03719,45.138024,143.63966,2,5,3,4,5,4,3,5,110.52957,101.5734,91.3242,37
33759,122.98615,45.204786,143.78551,1,5,2,4,5,6,3,7,60.976902,117.07504,117.27348,5
33760,122.9798,45.231023,143.7894,1,5,4,1,5,4,3,6,66.99925,100.069084,87.92199,27
33761,117.99829,46.234446,143.16506,5,6,5,5,6,4,4,6,79.53764,90.62134,107.806854,20
33762,118.08073,46.298545,143.11702,5,5,3,5,6,6,4,5,97.63876,111.266716,90.2489,7
33763,118.0441,46.247636,143.18639,1,6,4,3,6,7,4,5,59.79109,85.664055,83.13205,23
33764,118.08216,46.301151,143.13594,1,5,3,4,5,4,3,6,90.561516,102.43987,74.609955,41
33765,118.03871,46.184053,143.22917,5,4,3,3,4,5,2,3,68.53147,126.32191,93.4945,19
33766,117.96286,46.188288,143.07718,3,6,4,4,6,6,4,6,112.0117,95.1671,97.32444,37
33767,118.02727,46.20321,143.19228,3,4,4,5,6,4,3,7,81.55658,87.82573,113.25777,8
33768,118.04891,46.283757,143.2116,2,5,5,3,3,5,1,3,102.02384,88.53843,80.8406,15
33769,118.04048,46.263057,143.06551,5,4,4,6,4,6,2,5,90.128944,114.642426,87.29104,49
33770,118.01693,46.219448,143.11309,3,3,5,4,4,5,2,4,67.385765,104.40075,113.84571,28
33771,115.6461,45.192364,145.88192,2,6,3,5,6,4,4,6,70.57975,128.86285,103.47742,36
33772,115.67768,45.156973,145.83154,3,4,4,4,3,7,1,3,53.01761,100.61028,96.373505,17
33773,115.68906,45.126613,145.79064,3,5,3,6,4,6,2,4,81.328354,89.89029,90.45116,9
33774,115.69046,45.09392,145.89482,1,5,5,3,5,6,3,4,77.109,86.74613,91.79195,9
33775,115.72014,45.161516,145.80143,1,4,4,4,3,6,1,4,109.1327,106.08586,86.388695,41
33776,115.62167,45.254487,145.92457,1,4,3,4,4,4,2,6,63.821445,101.14457,88.04008,27
33777,115.58322,45.237523,145.91165,2,6,6,5,5,5,3,6,56.56514,102.828384,106.25746,17
33778,115.72578,45.163393,145.95659,3,7,3,5,7,4,6,7,99.47167,113.1224,124.37741,25
33779,115.70886,45.112827,145.94219,2,6,6,5,6,5,4,6,93.9457,115.25134,93.36455,7
33780,115.66322,45.208686,145.92484,3,5,5,5,5,7,3,6,77.26333,91.06644,102.552216,20
33781,112.42902,45.182891,147.50989,5,4,3,5,3,4,2,5,80.94639,111.959915,100.36971,36
33782,112.49687,45.248462,147.57543,1,5,4,4,5,6,3,5,68.284424,108.09369,89.785675,27
33783,112.41462,45.234452,147.43651,1,3,5,3,4,6,2,3,88.57567,90.55481,121.11153,21
33784,112.46465,45.253149,147.47947,1,6,4,5,6,7,3,7,89.61894,81.43422,97.66667,9
33785,112.35377,45.191357,147.4822,5,5,3,4,4,5,2,4,73.99404,115.32698,97.42873,36
33786,112.41411,45.114189,147.58728,2,5,4,4,5,6,3,5,108.20855,81.66556,94.32797,3
33787,112.36673,45.13565,147.5349,3,5,4,4,4,6,2,4,68.54376,125.83658,110.146805,5
33788,112.48977,45.226926,147.41208,1,8,5,2,6,5,4,5,104.27373,120.92468,113.174446,25
33789,112.47853,45.165328,147.43162,3,6,3,5,6,7,4,5,100.80507,82.66748,105.87961,3
33790,112.35195,45.210498,147.50737,2,4,3,6,5,5,2,6,90.99976,76.017654,88.94121,15
33791,108.33843,45.206325,148.02615,1,6,7,4,4,5,2,4,110.378494,91.04372,104.62755,37
33792,108.31813,45.120498,147.96861,1,5,3,6,5,5,2,4,76.74598,80.33416,90.66102,9
33793,108.35979,45.232642,148.01789,3,7,2,5,5,5,3,4,71.57771,88.84872,78.30921,26
33794,108.41519,45.289977,148.02193,2,5,4,3,6,5,3,7,78.55804,121.8259,106.76591,36
33795,108.35637,45.11596,147.97704,2,5,5,4,5,3,2,5,92.650665,113.72422,90.009476,7
33796,108.31517,45.108496,147.96986,4,4,3,6,3,6,2,4,92.62463,125.632935,117.50372,25
33797,108.25216,45.287332,148.11349,5,5,3,6,4,5,2,5,71.69186,73.09262,90.03117,9
33798,108.27961,45.286969,148.02829,5,4,2,5,5,5,3,5,91.30295,111.72675,85.76656,49
33799,108.26392,45.28376,147.93028,1,5,2,4,5,7,3,6,59.38887,94.11998,106.911316,17
33800,108.35512,45.27378,148.07829,1,6,4,4,6,6,4,7,107.77795,112.89795,114.23138,25
33801,104.24785,45.22976,148.54241,5,5,3,5,7,4,5,6,78.295425,102.21694,126.93373,21
33802,104.17698,45.268433,148.50014,5,6,4,4,7,4,4,5,104.96762,107.545204,76.77377,41
33803,104.17027,45.152321,148.54718,1,4,5,3,4,6,2,5,79.23905,84.97029,78.519966,26
33804,104.17524,45.288798,148.56819,1,4,3,4,4,4,2,4,98.08044,113.630005,94.27922,7
33805,104.18498,45.135892,148.46717,2,5,3,3,4,5,2,4,96.026825,93.38378,72.17566,41
33806,104.23098,45.232928,148.55911,5,5,4,5,5,4,3,6,82.844124,81.424866,103.6324,9
33807,104.18916,45.132202,148.54583,3,5,3,4,6,5,4,6,73.47205,95.96532,85.877304,22
33808,104.18977,45.299153,148.63278,5,4,4,5,3,8,1,6,72.117325,90.056854,120.52098,21
33809,104.28702,45.178089,148.49733,3,5,3,5,6,6,3,7,86.91074,105.460464,77.95191,22
33810,104.18997,45.266608,148.55073,1,4,5,5,5,5,3,7,79.13283,102.608635,78.9807,22
33811,100.16587,46.252896,149.0815,1,5,3,3,5,6,3,5,80.88661,84.8728,107.75136,9
33812,100.07705,46.179197,149.14662,3,5,4,4,4,4,2,6,83.85357,120.87227,96.800186,36
33813,100.16074,46.27861,148.99007,2,7,6,5,4,5,2,2,98.48134,82.66423,93.88568,3
33814,100.07146,46.225831,149.04915,3,6,3,6,7,5,5,7,85.58893,97.6318,68.0816,35
33815,100.08075,46.240171,149.06367,3,4,3,6,4,3,2,6,69.99856,77.0733,102.41553,18
33816,100.25441,46.221864,149.16622,2,7,4,6,7,2,5,6,68.84208,85.2292,117.1838,4
33817,100.16651,46.208248,149.03588,2,7,6,5,7,6,5,7,68.13325,120.19929,113.11212,5
33818,100.24963,46.241568,149.10652,3,7,2,4,7,5,6,7,89.847855,85.776566,78.83226,26
33819,100.0862,46.174617,149.05183,3,5,5,4,5,8,3,6,76.204445,101.25891,98.656204,20
33820,100.09188,46.183004,149.11112,1,2,4,5,3,3,1,6,78.682556,103.324036,101.63626,20
33821,96.19459,46.29797,148.60514,3,6,3,5,4,6,3,4,73.98751,121.42905,113.39494,39
33822,96.162935,46.360617,148.59213,3,6,4,4,7,5,5,6,88.169464,117.22574,108.692856,36
33823,96.126763,46.39705,148.61906,2,5,5,4,5,6,3,5,53.51539,106.94263,98.15685,17
33824,96.134065,46.228849,148.55498,3,4,4,6,3,4,1,5,89.724464,97.98527,85.96215,22
33825,96.184867,46.224442,148.6589,5,5,4,5,6,4,4,7,89.770966,121.76064,98.0851,36
33826,96.171046,46.377559,148.61482,1,2,4,4,5,4,2,6,93.813934,70.62259,89.0883,15
33827,96.133292,46.277853,148.56105,4,5,4,5,5,5,3,5,82.86584,86.50731,90.54747,9
33828,96.254267,46.258118,148.51895,1,7,4,5,7,5,4,7,106.16292,104.933784,101.72029,56
33829,96.285614,46.377294,148.64313,3,6,5,4,7,6,5,6,85.59274,86.16315,112.24802,8
33830,96.140721,46.235579,148.63137,2,5,3,4,4,6,2,5,71.47168,92.86628,125.393875,21
33831,93.216133,46.331775,148.24787,3,3,3,5,5,6,2,6,92.09776,75.18733,102.3505,3
33832,93.275783,46.329394,148.34676,1,6,5,4,5,5,4,5,95.93273,120.59547,109.50644,7
33833,93.308581,46.397876,148.1742,1,6,4,2,5,7,3,5,77.86503,84.3647,90.1223,9
33834,93.160899,46.377166,148.27337,1,4,5,2,4,3,2,5,88.432884,120.218956,85.708755,10
33835,93.232059,46.386983,148.32231,2,5,3,3,5,4,2,6,58.68204,97.031715,88.733185,27
33836,93.240149,46.3427,148.27373,3,4,6,4,4,4,2,5,79.437035,85.88216,109.85099,9
33837,93.19354,46.38088,148.19509,4,6,5,6,4,6,2,3,91.80765,93.7274,94.58681,56
33838,93.255206,46.38048,148.20862,4,5,4,4,4,6,3,5,85.22623,81.39777,87.16793,26
33839,93.290213,46.318398,148.29176,2,6,2,6,7,5,5,7,67.0677,96.530045,84.081436,27
33840,93.200556,46.247405,148.29556,4,7,5,6,6,4,4,5,86.40327,90.46515,81.128456,22
33841,89.125545,46.35521,148.76413,2,6,4,5,6,4,3,6,84.60651,89.08172,97.90677,9
33842,89.03034,46.422013,148.7573,3,6,6,5,6,7,4,5,87.90337,108.98132,72.670906,22
33843,89.131754,46.297203,148.79989,5,5,2,5,7,6,4,6,111.2874,120.968796,107.55762,33
33844,89.194535,46.41944,148.68405,2,6,3,4,7,6,4,6,110.81573,108.23306,79.80597,12
33845,89.118886,46.436674,148.66466,4,4,4,4,6,5,3,7,85.26867,87.251236,118.34702,8
33846,89.082268,46.274955,148.80659,4,7,6,5,7,8,5,7,98.00113,108.84419,90.027725,56
33847,89.08719,46.331937,148.73211,3,6,3,5,6,5,3,6,95.381584,95.278786,119.78912,2
33848,89.189786,46.390478,148.86043,2,4,5,4,5,6,3,4,105.66654,85.7137,97.612045,3
33849,89.083356,46.399412,148.80013,3,7,6,4,6,6,5,6,58.541756,110.78045,99.20525,19
33850,89.085901,46.351493,148.85351,4,3,3,6,4,5,2,5,84.72027,73.83388,104.38244,9
33851,85.154269,46.400283,148.28777,2,3,3,4,3,6,1,4,98.20911,102.39223,82.55111,41
33852,85.149353,46.412531,148.31796,1,7,5,2,5,4,3,6,96.049614,103.76125,114.51657,2
33853,85.076932,46.447062,148.33586,3,5,3,4,6,5,4,7,59.061295,95.62011,104.88468,17
33854,85.141441,46.455407,148.30399,1,5,3,3,6,6,4,7,98.66699,96.4859,95.876144,56
33855,85.232319,46.303144,148.20652,4,5,4,4,4,5,2,5,76.163704,112.85481,82.448364,10
33856,85.205634,46.495489,148.26369,1,4,4,3,6,7,3,7,106.88545,95.04693,113.03364,2
33857,85.243085,46.434411,148.38548,2,4,3,5,4,4,2,4,69.836395,93.312904,111.74544,28
33858,85.192031,46.433581,148.30342,3,5,4,4,4,5,2,5,60.772377,101.10116,76.44078,27
33859,85.241316,46.444867,148.35413,3,4,4,5,4,4,2,3,61.375153,101.47712,110.22188,28
33860,85.096178,46.494722,148.35715,1,4,3,3,6,4,3,7,92.55792,113.334114,106.05633,7
33861,82.175812,46.434088,147.9305,2,5,8,4,5,4,3,5,55.613018,106.977356,104.64305,17
33862,82.260693,46.342349,148.0228,4,2,6,4,4,5,1,7,82.71599,99.77298,119.989235,21
33863,82.270233,46.498451,147.96811,3,6,4,4,6,5,4,6,61.69922,106.512764,109.20513,17
33864,82.194952,46.531835,147.91785,1,3,4,5,4,3,2,7,112.15909,92.736374,108.00004,37
33865,82.239891,46.353034,147.938,1,4,4,3,6,5,3,8,93.12809,96.99324,92.366455,56
33866,82.192694,46.336082,148.02825,5,7,4,5,8,7,6,6,101.92071,113.93817,95.89478,7
33867,82.271624,46.377089,147.83087,5,5,4,4,5,4,3,5,85.49739,97.62564,84.45522,22
33868,82.120494,46.44206,147.95191,2,2,5,4,4,4,1,5,89.001396,111.10417,90.90039,36
33869,82.21164,46.353341,147.98497,5,4,4,5,5,5,2,7,85.13481,99.7485,127.35795,21
33870,82.115989,46.507503,147.89481,3,8,6,7,7,6,5,6,87.5858,75.486595,102.492714,9
33871,78.204536,46.479162,147.45414,2,5,4,4,5,5,3,6,58.769146,116.92256,95.81813,19
33872,78.212766,46.401068,147.39073,1,6,2,4,7,4,4,5,85.288475,82.01366,100.38188,9
33873,78.118809,46.578301,147.50324,4,3,3,5,5,5,2,7,70.32492,88.06094,103.92766,9
33874,78.20887,46.393046,147.36287,4,5,4,4,5,5,3,6,75.98287,128.42139,101.17767,36
33875,78.217641,46.553496,147.35783,5,4,4,6,5,5,3,5,90.00607,115.625084,101.68893,7
33876,78.212961,46.548394,147.50252,1,4,7,4,6,5,3,7,85.35075,120.14019,100.88603,36
33877,78.153922,46.524122,147.50776,5,5,5,5,6,5,3,7,102.22514,91.817024,95.79802,56
33878,78.107271,46.548822,147.45985,4,5,4,4,7,6,4,7,86.77771,96.21675,92.18866,20
33879,78.198308,46.407278,147.50631,1,3,3,5,4,4,2,4,73.07323,84.51053,106.16657,9
33880,78.258388,46.505438,147.42752,5,5,2,5,5,5,3,6,73.93372,114.33364,111.24359,39
33881,74.23326,46.524236,146.97778,2,4,7,4,5,6,2,6,82.57216,98.400154,71.999435,22
33882,74.172376,46.618536,146.88041,3,6,5,4,5,6,4,5,55.368813,98.77128,92.25349,17
33883,74.284139,46.528399,147.00783,2,5,6,4,7,4,4,7,79.47568,106.325714,80.241486,22
33884,74.22783,46.532647,147.05395,2,6,3,2,7,6,5,7,104.06973,107.36807,115.47204,2
33885,74.288737,46.463381,147.06402,1,5,5,2,5,5,3,6,82.33394,118.45719,93.57709,36
33886,74.312179,46.436518,146.9835,1,5,2,2,5,5,3,6,71.27315,103.82506,79.407036,22
33887,74.21104,46.605193,147.02532,4,4,3,5,7,4,4,9,102.40289,122.82494,104.28842,7
33888,74.332179,46.562829,147.05534,2,5,4,4,6,6,4,5,69.54865,106.05791,91.60903,17
33889,74.289199,46.427967,147.02735,1,6,4,4,5,5,3,7,90.321594,85.517235,103.27321,3
33890,74.188566,46.553283,146.90501,4,2,5,6,5,4,2,6,90.58435,91.06879,115.51167,2
33891,71.254803,46.558041,146.62051,1,4,6,4,4,5,1,5,86.38291,98.71956,71.40291,22
33892,71.261444,46.530044,146.64028,2,6,3,4,6,3,3,5,79.88714,78.296974,114.39555,8
33893,71.307794,46.609699,146.66692,2,5,4,5,7,5,4,8,109.08218,119.179,93.14786,7
33894,71.18599,46.562214,146.61507,5,6,4,5,6,6,4,4,88.61821,93.21207,68.714745,35
33895,71.280991,46.607909,146.58236,4,5,4,4,7,4,6,6,83.15578,126.48129,92.39895,36
33896,71.238764,46.588016,146.6034,1,5,2,3,4,5,2,6,90.17754,126.13516,112.413246,25
33897,71.260466,46.552102,146.60822,1,2,4,4,4,3,2,6,87.25397,123.03883,78.516655,10
33898,71.349327,46.624716,146.7106,3,7,3,4,7,5,5,6,103.64765,102.3775,114.154434,2
33899,71.279263,46.502143,146.61816,5,4,3,5,5,6,2,5,100.84918,80.63716,115.68783,44
33900,71.348489,46.463979,146.52292,2,5,5,5,6,4,4,6,71.41423,109.73512,94.23561,20
33901,67.283527,46.603114,146.14415,1,5,3,3,5,5,3,6,80.20972,114.66251,118.64692,39
33902,67.246705,46.50664,146.19658,1,8,4,4,8,6,6,7,90.388565,105.7717,94.03435,56
33903,67.333355,46.699704,146.07405,1,4,5,3,6,3,3,6,77.88991,115.17959,103.331024,36
33904,67.351583,46.512043,146.20943,1,4,2,4,5,5,3,6,74.27014,128.13841,84.48065,10
33905,67.287156,46.66474,146.1652,1,6,3,4,6,4,4,4,85.03417,80.78579,79.25508,26
33906,67.237272,46.657504,146.11371,3,4,5,4,5,7,3,6,78.47769,84.7137,101.68317,9
33907,67.230894,46.652805,146.20892,3,6,4,4,7,5,4,6,86.7125,100.89436,108.32096,20
33908,67.277005,46.671375,146.16583,1,5,2,5,5,5,3,4,97.615555,93.6199,86.03332,41
33909,67.244147,46.648282,146.24354,1,4,5,3,3,5,1,4,70.0378,111.00623,121.1039,39
33910,67.251878,46.702326,146.07254,5,5,3,5,6,5,3,7,91.46431,111.84201,122.23598,25
33911,63.431563,46.669827,144.67517,2,7,2,5,7,7,6,5,87.59228,98.338104,87.2569,22
33912,63.442873,46.57158,144.69704,1,5,4,3,7,3,5,8,94.9187,98.23556,110.31165,2
33913,63.341079,46.573317,144.75419,4,5,4,4,5,6,3,5,93.71993,123.8898,103.62431,7
33914,63.355306,46.67673,144.65099,2,5,5,4,4,5,3,3,117.97802,99.06684,95.695694,37
33915,63.4204,46.706011,144.5837,1,5,8,5,5,5,3,7,91.99243,123.87267,82.31498,49
33916,63.379835,46.657736,144.74434,3,5,4,3,6,6,4,6,76.78491,105.65674,110.73253,21
33917,63.35406,46.766587,144.70852,1,6,3,3,6,5,4,6,95.6334,87.35161,112.42731,44
33918,63.471059,46.570585,144.61578,1,4,2,4,4,6,2,5,87.26635,105.39379,88.23572,22
33919,63.460376,46.705918,144.58666,5,4,5,4,5,5,2,7,90.1286,118.87378,100.138565,7
33920,63.48081,46.587199,144.67572,1,6,4,3,4,5,3,4,74.518974,129.00842,98.814896,36
33921,60.453106,46.703632,144.3179,2,5,3,5,6,5,4,7,74.15515,125.05822,112.82012,39
33922,60.460251,46.607549,144.25262,1,5,4,5,4,5,2,4,82.426834,99.45848,84.8193,22
33923,60.434286,46.615718,144.34609,4,5,5,5,6,4,4,6,82.79863,79.13179,113.00202,8
33924,60.418425,46.730488,144.30327,2,6,4,5,7,5,5,5,91.04565,73.98874,88.90257,15
33925,60.482659,46.612107,144.31103,3,4,5,4,4,6,2,6,76.492905,120.2517,124.187256,39
33926,60.396481,46.78743,144.33799,1,4,4,4,5,6,2,6,85.08663,82.73728,108.8684,9
33927,60.355929,46.687481,144.3219,1,5,5,3,7,7,4,6,80.66032,106.812126,78.99192,22
33928,60.435475,46.778058,144.40471,2,6,5,4,6,3,4,4,102.21465,124.35805,82.41553,49
33929,60.471323,46.801142,144.41506,1,5,5,3,7,4,4,7,91.0569,117.76123,105.52761,7
33930,60.353702,46.673953,144.28909,3,6,6,3,7,3,5,6,69.843376,94.84125,90.0698,17
33931,56.601142,46.770345,142.84892,1,7,3,4,7,5,5,6,75.36138,125.34163,96.68964,36
33932,56.696555,46.709508,142.94759,1,6,6,4,4,5,2,5,65.579666,87.476425,89.7425,23
33933,56.643487,46.781379,142.82917,3,7,3,5,5,4,3,5,59.882088,103.70654,90.071045,17
33934,56.517524,46.717945,142.87162,2,5,5,5,4,6,2,5,93.42157,78.929535,102.40837,3
33935,56.597709,46.791857,142.91242,5,6,3,5,6,5,4,7,77.85552,97.81221,69.35246,35
33936,56.638838,46.867668,142.94484,3,5,4,4,6,6,5,5,106.14617,94.6479,113.66968,2
33937,56.614953,46.678067,142.81053,1,6,2,4,5,5,3,5,105.24498,125.84946,96.59265,7
33938,56.673279,46.711501,142.80124,1,5,3,4,6,5,4,8,91.731,125.73951,87.94658,49
33939,56.651023,46.716523,142.86299,4,4,6,4,5,5,3,3,70.90639,115.98441,103.07349,36
33940,56.597482,46.718006,142.75864,1,5,4,5,5,5,2,4,108.63392,111.54075,90.574104,7
33941,53.733389,45.826087,141.4762,3,6,6,3,7,5,4,8,100.27355,103.80807,86.460045,41
33942,53.655426,45.897403,141.45427,3,5,4,6,7,4,4,6,102.94763,85.1635,101.95706,3
33943,53.701023,45.797065,141.48635,2,4,5,3,6,5,3,6,95.04877,95.37718,85.68787,41
33944,53.663042,45.728839,141.53822,1,4,2,3,5,6,3,6,81.66049,132.09749,85.96421,16
33945,53.81471,45.916972,141.56324,5,6,2,5,6,7,4,6,111.160965,94.56971,93.52164,37
33946,53.668656,45.802593,141.42958,2,5,2,3,4,5,2,5,84.10579,106.55736,82.85162,22
33947,53.813452,45.887396,141.4228,2,6,4,3,6,7,4,6,74.59199,104.60596,107.25701,20
33948,53.821216,45.754243,141.44379,1,5,4,4,4,5,2,4,85.42939,126.52812,94.5558,36
33949,53.788102,45.909879,141.52843,2,7,5,4,7,4,5,6,89.405014,122.949036,78.56263,10
33950,53.754506,45.879261,141.39932,5,4,3,5,5,2,2,6,61.143486,109.43691,111.693184,28
33951,49.881425,45.8928,140.00722,3,7,4,6,5,6,4,4,101.54639,81.59394,106.47617,3
33952,49.833768,45.850865,140.08292,6,5,2,4,4,6,2,4,67.32865,122.90466,89.244774,6
33953,49.851431,45.95034,139.95462,2,6,3,4,8,4,5,9,94.833176,82.013565,96.975464,3
33954,49.80765,45.829173,140.0739,4,7,7,5,8,6,7,7,84.344894,78.86763,82.459145,26
33955,49.88504,45.811885,139.92095,2,5,6,4,5,7,3,7,64.91397,102.86694,121.09851,28
33956,49.832968,45.813617,140.00768,4,5,2,5,5,7,3,7,92.89142,99.87618,83.4321,41
33957,49.853555,45.84151,140.05819,1,6,3,5,4,5,3,4,88.68593,118.366,95.70726,36
33958,49.878701,45.892053,139.98327,4,7,4,5,6,4,4,5,90.47638,100.76286,94.81614,56
33959,49.957886,45.811685,140.08705,5,7,3,6,8,4,6,7,98.27754,109.78827,92.6569,56
33960,49.910882,45.802565,140.01651,8,5,4,7,6,6,4,6,97.255005,106.5677,106.36971,56
33961,47.141592,45.969883,137.66471,1,5,3,4,3,7,2,4,92.38374,93.495056,93.783005,56
33962,47.180444,45.888704,137.56552,4,3,4,5,4,6,1,4,100.83269,91.63352,93.16337,56
33963,47.070924,46.061096,137.59203,3,7,4,5,8,6,6,8,74.32865,123.68224,102.436554,36
33964,47.197408,45.900217,137.71306,3,4,2,4,6,4,4,7,89.88986,121.54075,85.12802,10
33965,47.097589,46.044084,137.66755,2,7,3,4,8,5,6,7,103.07147,96.94331,87.529205,41
33966,47.137882,45.889015,137.66454,2,5,5,3,5,6,3,6,103.70978,101.424034,101.87921,56
33967,47.064669,45.993441,137.69815,1,4,3,4,4,5,2,4,66.548325,114.1399,102.35812,19
33968,47.140249,45.913184,137.67394,2,7,3,5,6,5,4,7,90.93886,111.89941,97.715416,7
33969,47.056311,45.902886,137.68375,5,7,4,5,6,5,4,4,108.057625,106.82396,98.26483,56
33970,47.220211,46.037232,137.61303,4,6,3,5,7,5,4,7,80.51461,109.43919,72.81865,22
33971,43.289628,46.036596,136.19573,3,4,2,6,5,6,3,5,103.86624,91.75109,83.859634,41
33972,43.250901,45.99906,136.12683,3,6,4,3,6,6,4,6,95.59604,104.93832,121.73092,2
33973,43.321951,45.950979,136.21424,2,4,4,5,4,5,1,7,89.591415,123.87351,93.581245,36
33974,43.296523,46.134916,136.22203,2,5,6,4,6,5,3,6,101.68168,107.74129,89.707634,41
33975,43.360581,45.976629,136.14263,2,6,2,5,6,8,4,6,75.25063,108.842255,92.16298,20
33976,43.320812,46.135723,136.10453,3,6,4,4,4,6,2,4,79.40081,81.36934,106.870605,9
33977,43.389378,45.986235,136.11337,1,4,1,4,4,6,2,4,74.24684,121.550255,100.679054,36
