umap, ,,Cluster_UMAP
16.19939,4.279892,9.766796,105
16.399094,4.3310103,8.970362,63
16.367329,4.7919374,9.375591,123
16.03923,4.519649,9.5656595,112
16.39027,4.5852976,9.231979,123
16.292772,4.4944835,9.596096,105
16.260826,4.4658813,9.610669,105
15.750082,3.8823032,9.256054,63
16.454268,4.2398896,8.810102,63
16.216118,4.2861543,8.868347,63
16.427649,4.530989,9.214446,123
16.41187,4.5499005,9.237433,123
15.564604,4.166728,8.903778,63
16.196346,4.237277,9.58482,105
16.049551,4.1508055,9.522438,105
16.346287,4.350752,9.586721,105
16.212076,4.0981545,9.582058,105
16.274546,4.191703,8.729725,63
16.448376,4.236796,8.974118,63
16.278582,4.374153,9.374631,63
16.200663,4.18106,9.460251,63
16.186064,4.1880574,9.614034,105
16.160435,4.3003306,9.853309,105
16.196423,4.9293213,8.815267,123
15.445771,4.1409087,8.844701,124
16.409504,4.4914184,9.427951,63
16.270288,4.115133,9.422193,63
16.215292,4.3161564,9.632682,105
16.154938,4.3361073,9.305413,63
16.33318,4.7798376,9.503155,112
16.182,4.16531,9.653315,105
16.109634,4.093508,9.629101,105
16.399916,4.318924,9.016064,63
16.122404,4.2957406,9.920389,105
16.43128,4.2261477,9.1268835,63
16.376045,4.3156395,9.373449,63
15.773145,3.9294262,9.9281225,105
15.975403,3.9593782,9.879757,105
16.290852,4.022329,9.22438,63
16.16056,4.503267,9.894938,112
16.317612,4.198812,9.475679,63
16.340708,4.4277864,9.170585,63
16.143244,4.1326637,9.729251,105
16.142466,3.9472,9.425445,63
16.138548,4.0871396,9.769999,105
16.3898,4.4425387,9.59081,105
16.00047,3.6693103,8.857265,63
16.131203,4.132401,9.795583,105
16.19354,4.3396683,9.738698,105
16.195257,3.6908627,8.969414,63
15.481321,4.190192,8.800499,124
16.32167,4.340008,9.423885,63
16.167624,4.145369,9.573691,105
16.32395,4.126948,9.318719,63
16.158743,4.0014606,9.352683,63
16.104858,4.094971,9.757096,105
16.27475,3.9951842,9.281459,63
16.275602,4.1083574,9.632812,105
16.157461,3.9985538,9.609535,105
16.30001,4.3041587,9.637187,105
16.11899,4.182502,9.788536,105
16.24147,4.3749003,9.669887,105
15.435912,4.204197,8.79997,124
16.43025,4.339737,9.179032,63
16.155739,3.8201475,9.266488,63
16.134626,4.004656,9.6468525,105
15.4488,4.1861434,8.838296,124
16.292389,3.8761873,8.910021,63
16.067362,3.802567,9.491746,63
15.898836,3.5047734,9.004627,63
16.337427,4.3087053,9.2790785,63
15.978964,3.6748075,9.288568,63
16.230738,4.1760035,9.524345,105
16.455746,4.3228674,8.935239,63
16.296507,3.9322739,9.074554,63
16.182417,4.06928,9.642066,105
16.320314,4.189203,8.946769,63
15.566824,3.9016187,10.385876,105
15.590975,4.0153794,8.799983,63
15.737956,3.4741366,9.588773,126
15.951493,3.8293076,9.747242,105
15.477193,4.182735,8.792367,124
16.253052,4.1098957,9.33904,63
16.089159,3.8713212,9.355727,63
16.206202,3.88172,8.841314,63
16.0526,3.93428,9.243431,63
16.152348,3.9253924,9.551102,105
16.188549,3.7388163,9.206356,63
15.662707,3.7340956,9.349971,63
15.907636,3.4819827,9.004385,127
16.02887,3.6803732,9.3494835,63
16.311699,4.2915893,9.349442,63
15.478329,4.182243,8.797971,124
15.865747,3.516993,9.46229,63
16.075418,3.8232098,9.478105,63
16.002626,3.7639084,9.516606,105
15.494588,4.0921526,8.996138,124
15.531362,4.198454,8.819708,63
15.950305,3.6480465,9.447483,63
15.766391,3.7256632,9.919413,105
16.277689,4.1276097,9.572362,105
16.194067,3.980007,9.280879,63
15.495348,4.1192265,8.804755,124
16.002317,3.9186487,9.263563,63
15.792576,3.704752,9.905507,105
16.022242,3.6562307,9.387527,63
16.078295,3.7386694,9.36731,63
15.853223,3.8352091,9.966888,105
15.821335,3.5261416,9.387965,63
15.925995,3.7041523,9.528634,105
15.887392,3.4274347,9.038721,127
15.765163,3.4721367,8.642576,127
16.117315,3.987946,9.359982,63
15.621823,3.2623806,9.150391,127
15.603029,3.3360171,8.985387,127
15.720858,3.3908715,8.725482,127
15.974942,3.5735786,8.8863735,63
15.763132,3.5718973,9.60488,105
15.91418,3.6907656,9.513758,105
16.137959,3.6420484,8.816846,63
15.867446,3.6581094,8.907507,63
15.641473,3.3237686,8.8415985,127
16.201836,3.7965786,9.062143,63
16.046429,3.751964,9.262341,63
15.8803835,3.4665625,9.006759,127
15.551045,3.3548539,9.106328,127
15.86701,3.479227,8.608106,127
16.270294,3.7817035,8.831838,63
15.925371,3.325681,9.078802,127
16.031168,3.6975703,9.3362665,63
16.19615,3.7183363,8.638639,63
15.942158,3.6301315,9.332049,63
15.88418,3.6441503,9.521218,105
15.802151,3.549587,9.457767,63
15.916426,3.5758057,9.125398,63
15.45775,4.1234627,8.770486,124
15.548018,3.2234976,9.158651,127
15.599765,3.4038172,9.481047,127
15.902874,3.5519223,8.508058,63
16.22374,3.8390527,8.955173,63
15.878052,3.392713,9.055125,127
15.879911,3.4756129,8.907225,127
15.5542755,3.3094451,9.327757,127
15.854607,3.5289724,8.770718,63
15.998349,3.6082253,9.075756,63
15.698365,3.3964329,9.451622,127
15.679283,3.3560185,9.209474,127
15.776741,3.3730226,8.872243,127
15.741482,3.4366114,9.290685,127
16.075764,3.698605,8.810897,63
15.852167,3.4511878,8.945513,127
15.73666,3.3238752,9.054767,127
15.675881,3.26587,9.145268,127
15.754954,3.4516306,9.24703,127
15.360665,3.408382,8.935966,115
15.666724,3.3259583,8.619608,127
15.454011,4.0297413,8.911994,124
15.423953,3.5204248,9.638577,118
15.747112,3.3895056,8.846434,127
15.563664,3.2385962,8.830358,127
15.530231,3.288453,9.135607,127
15.103432,3.326895,8.157345,119
15.760259,3.6077433,8.844872,63
15.508695,4.1744,8.784143,63
15.411543,3.181123,9.02503,115
15.684469,3.3108792,8.858575,127
15.812537,3.375752,9.065714,127
15.726362,3.4491982,8.901153,127
15.952913,3.8003137,8.123086,128
15.482807,3.9783866,8.736284,124
15.537644,3.4542072,8.73749,127
15.816824,3.2781093,8.897071,127
15.295112,3.2105932,8.255389,119
16.194836,3.8313525,8.495601,128
15.330845,3.2348437,8.555305,115
15.695045,3.4143348,8.603275,127
15.769112,3.3614962,8.980743,127
15.836134,3.527518,8.601128,63
15.48888,3.2646878,8.671006,115
15.678712,3.3607383,8.514302,127
16.020357,3.7431827,8.43115,128
15.355926,3.2433558,8.436196,119
15.687688,3.3809805,8.989885,127
15.292038,3.0889823,8.805272,115
16.196545,3.8469431,8.854608,63
16.06554,3.7315028,8.609636,63
15.653122,3.4348445,8.467604,129
15.993039,3.7140625,8.425388,128
15.535377,3.3032317,8.457631,129
15.637591,3.7107906,8.123373,128
15.634251,3.4028482,8.663898,127
15.430737,3.3364654,8.348246,119
15.428753,3.0414834,8.951278,115
15.687079,3.4446504,8.646092,127
15.542781,3.4081624,8.581267,127
16.080893,3.7392266,8.77393,63
15.905615,3.7846844,8.204499,128
15.73972,3.6588695,8.3542185,128
15.88691,3.5574949,8.482108,128
15.274545,3.2744305,8.402891,119
15.538922,3.6122315,8.074703,128
15.429144,3.4359424,8.213684,119
15.661961,3.3909082,8.614214,127
15.2495775,3.347517,8.143479,119
15.370765,3.2310019,8.663756,115
15.593049,3.5530763,8.35555,128
15.922104,3.8450816,7.953153,128
15.129468,3.4647536,8.101556,119
15.716446,3.6525156,8.0628,128
15.193188,3.276026,8.6392,115
15.397612,3.3825967,8.334363,119
15.453084,4.0938773,8.775554,124
15.643181,3.4461765,8.362225,129
15.577759,3.442975,8.292871,129
15.563611,3.2270238,9.000466,127
15.86268,3.5262718,8.668595,63
15.775899,3.8272424,8.06455,128
15.547049,3.638841,8.030166,128
15.356137,3.3256829,8.286663,119
15.693204,3.4570458,8.496615,129
16.03938,3.9389627,8.101026,128
15.689309,3.6414492,8.147676,128
15.800581,3.6172483,8.405404,128
15.833368,3.615196,8.257531,128
15.726554,3.4631763,8.420378,129
15.139771,3.3275087,8.07458,119
15.891252,3.6223722,8.735372,63
15.407179,3.486165,8.034187,119
15.717851,3.7779148,8.097172,128
15.969625,3.7442636,8.77128,63
15.555139,3.9594805,7.8165264,128
15.7472315,3.4289443,8.30545,129
15.697077,3.8735733,7.938535,128
15.244833,4.23806,7.472425,111
15.565205,3.800527,7.853616,128
15.202353,3.5274074,7.828788,121
15.528499,3.3658907,8.264491,129
15.4132185,3.8337538,7.6916523,121
15.452992,3.8342242,7.73052,121
15.441276,3.4056075,8.2018385,119
15.358063,3.6999712,7.807357,121
16.11514,5.0768647,8.045763,120
15.584818,3.8016434,7.7906265,128
16.202461,4.0741963,8.016176,128
15.489774,3.6445825,7.984228,121
15.729454,3.602011,7.992242,128
15.59562,3.7413163,8.017967,128
15.375341,3.8436105,7.5620217,121
15.472184,4.05554,8.65963,124
15.591389,3.6073534,8.059326,128
15.804943,4.0461855,7.880462,128
15.689695,3.6588042,8.003257,128
15.414118,3.5393393,7.9967494,121
15.760798,3.719606,8.140921,128
15.509589,3.4969833,8.151763,129
15.700879,3.765299,8.00234,128
15.79312,3.9950426,8.046734,128
16.086407,4.1154976,8.028715,128
15.6609745,3.9023933,7.823644,128
15.790515,3.7563493,8.022537,128
15.886067,3.7291663,8.028182,128
15.782469,3.9425106,7.924205,128
15.378241,4.5260754,7.477409,108
15.791793,4.0545816,7.772461,128
15.335951,3.7133563,7.77947,121
15.678313,3.8046827,7.844577,128
15.748594,4.0614204,7.7690034,128
15.61363,3.9589446,7.8337836,128
15.762018,3.6430616,8.012262,128
15.6170435,3.7223463,8.10852,128
15.387935,3.4183397,8.111266,119
15.617288,4.196582,7.708214,128
15.597635,3.9858747,7.7294025,128
15.683942,4.3631363,7.943509,128
15.481412,3.458941,8.079897,119
15.393983,3.799892,7.6889987,121
15.923862,3.703671,8.424594,128
16.088385,4.283968,8.103234,128
15.3498535,4.04916,7.5597744,121
15.500276,3.84002,7.7406173,128
15.556632,4.1150446,8.764239,63
15.861248,3.7768204,8.094535,128
15.552502,4.1801953,7.6452017,128
15.439539,3.7364793,7.854151,121
15.482769,4.3496523,7.463674,111
15.539214,3.7561166,7.7937365,128
15.612028,3.6415694,7.8615413,128
15.869676,3.8419988,7.838674,128
15.721373,4.2988315,7.6848335,128
16.173714,4.055988,8.054957,128
15.408559,4.280472,7.559128,121
15.509732,4.238648,7.576349,128
15.638459,4.211478,7.7127366,128
15.900358,4.0030117,7.904441,128
15.302993,4.0983543,7.5450134,121
15.483523,4.030259,7.6970487,121
15.486262,4.052125,7.5825715,121
15.517713,3.8330982,7.796273,128
15.723485,3.9898057,7.9028172,128
15.593258,3.898846,7.753449,128
15.657663,4.1552896,7.6251564,128
15.627275,3.594156,8.271279,128
15.351952,4.9258385,7.3454127,108
16.358566,4.643184,8.359911,120
15.476951,4.5143666,7.4379735,108
15.764919,4.432177,7.676605,128
15.498105,4.138677,8.785546,124
15.805237,4.1709614,7.7889657,128
15.3608265,4.9673643,7.58211,116
15.363611,4.5676804,7.480453,108
15.425367,4.1436167,7.7286215,121
15.666589,4.1429844,7.5689225,128
15.848601,4.271428,7.731864,128
15.832937,4.051549,7.8328257,128
15.744349,4.4776635,7.709667,128
15.930314,4.111702,7.9792213,128
15.480133,4.3144064,7.625793,121
15.540361,4.09221,8.622732,63
15.970215,4.2779007,7.9161096,128
15.658881,4.002064,7.783444,128
15.356836,4.725812,7.407631,108
16.102526,4.382401,7.9138036,128
16.037338,4.4877687,7.883287,128
15.938933,4.129554,7.939114,128
16.079756,4.4653497,7.9407434,128
15.936648,4.5238295,7.822413,120
16.014025,4.440977,7.867953,128
15.811915,4.25518,7.7568483,128
16.03831,4.4662266,7.888236,128
15.646621,4.365626,7.639434,128
15.502798,4.1278605,8.766297,63
16.09565,4.361863,8.087334,128
15.888142,4.678734,7.701552,120
15.498675,4.122291,8.769783,124
15.698858,4.9510975,7.544077,120
16.075102,4.387671,8.011169,128
15.974134,4.5530877,7.778157,120
15.7557535,4.693833,7.699495,120
16.042341,4.5644584,7.8382454,120
16.283619,4.8022475,8.124231,120
15.913126,4.5567765,7.7700043,120
15.87934,4.3095317,7.746278,128
16.284481,4.459992,8.313996,128
15.989029,4.9951124,7.914496,120
15.934647,4.361912,7.8705373,128
15.804945,4.5229044,7.785476,120
15.673622,4.88273,7.5405717,120
16.402552,4.6539836,8.28522,120
16.183397,4.731384,7.9997635,120
16.190777,4.453084,8.110056,128
16.319178,4.487531,8.226049,128
16.263563,4.330454,8.132228,128
16.142076,4.1788073,8.187384,128
15.949126,5.259188,7.9819603,120
16.03253,4.7013993,7.9842253,120
16.115429,4.7930937,7.9731317,120
15.572489,4.9401507,7.658923,120
15.886742,4.821423,8.325517,120
15.5635805,4.331432,7.6798835,128
15.917953,4.53971,7.8190694,120
16.192575,4.6689734,8.0375805,120
16.217438,4.405234,8.040864,128
16.014866,4.0513196,8.098352,128
16.00045,5.1045527,7.904582,120
15.749041,4.810468,7.690951,120
15.74725,4.352353,8.241772,128
16.049501,4.5441127,7.8605022,120
15.996071,4.652833,7.8127317,120
16.026522,4.460268,7.8991613,128
15.940629,4.80088,7.9959016,120
15.673853,4.498925,7.5902147,128
15.714108,5.3195915,7.750606,120
16.145987,4.811151,8.004052,120
16.318121,4.850925,8.085192,120
16.054644,4.7025137,8.04065,120
15.859211,4.890499,7.642037,120
16.007692,4.7414193,7.884529,120
16.354368,4.727811,8.288457,120
16.02749,4.5252867,7.842279,120
16.121933,4.8969965,8.079676,120
16.253336,5.0692596,8.336565,120
16.319105,4.7478833,8.125929,120
16.12771,4.7665277,8.343924,120
16.28187,4.7327,8.148422,120
16.007248,4.7260547,7.764016,120
15.894374,5.20386,7.7867303,120
15.886433,5.016561,7.9028916,120
16.13228,4.8071632,8.132229,120
15.653297,5.221136,7.6401258,120
15.493429,4.1203094,8.749855,124
15.983502,5.202748,7.9330115,120
16.175385,4.747109,8.090948,120
16.333944,4.9395766,8.674031,123
16.140339,4.765361,8.113895,120
16.197346,5.0272794,8.141776,120
16.199192,4.912099,8.085284,120
16.297075,4.765161,8.191443,120
16.011211,4.6106625,7.873191,120
15.786159,4.41365,8.415295,128
16.242386,5.074608,7.9680905,120
16.557589,4.580464,8.288295,133
16.428633,4.923476,8.887439,123
16.256308,4.932319,8.297111,120
16.279324,4.584586,8.230086,120
16.082458,4.3784666,8.838329,63
16.261915,4.87323,8.247541,120
16.305935,4.9446416,8.293802,120
16.389149,4.937516,8.101126,120
16.360172,4.731762,8.268301,120
16.214287,5.0035825,8.358791,120
16.235846,5.4835596,8.203308,120
16.353813,4.895923,8.591638,123
16.195154,4.8339653,8.038083,120
16.24879,5.360745,8.449776,120
16.4462,4.743112,8.326673,120
16.102234,5.410824,8.223675,120
15.7504425,4.1742597,8.561667,63
16.308884,5.2333775,8.464878,120
16.496668,4.4924555,8.486132,128
16.26902,4.549375,8.177263,120
16.402777,4.7421527,8.205678,120
15.565783,4.156479,8.719816,63
16.087427,5.261964,8.192666,120
16.335567,4.36882,8.275829,128
16.277826,5.477561,8.667888,123
16.214626,5.0134287,8.913082,123
16.315405,5.050088,8.473622,120
16.422386,4.6234584,8.6406765,123
16.236868,4.9736576,8.241273,120
16.223318,5.269462,8.39122,120
15.999071,4.513385,8.290319,120
16.326986,4.704075,8.248931,120
16.25028,4.796355,9.080412,123
16.412271,4.866178,8.451481,120
16.183651,5.564031,8.616797,101
16.221014,4.4468064,8.777143,63
16.293928,5.162435,8.892677,123
16.371458,4.910809,8.474584,120
16.132082,5.5679374,8.60546,101
15.942389,5.919206,8.591404,101
16.39575,4.883455,8.908026,123
16.24514,5.363628,8.637398,123
16.300089,5.187467,8.691948,123
16.322605,4.990791,8.371374,120
16.38049,4.837154,8.322665,120
15.936987,4.603646,7.7822084,120
16.457851,4.388949,8.538096,63
16.294706,5.3243666,8.756791,123
16.2753,4.7698565,8.2103,120
16.401962,4.4627433,8.481589,128
16.409544,4.95008,8.808987,123
16.3915,4.985048,8.60591,123
16.3517,5.218117,9.137886,123
16.158285,4.9196563,8.105031,120
16.338257,4.98197,8.74819,123
16.387972,4.6651807,8.468333,120
16.206497,5.038323,8.1289625,120
16.372196,4.8667684,8.708453,123
16.144823,5.30247,9.700285,112
16.426123,4.9330273,8.86789,123
16.447996,4.7161174,8.72287,123
16.273056,4.893111,8.274801,120
16.3197,5.1423388,8.65114,123
16.244976,5.19348,8.647291,123
15.953809,4.5740433,7.8109026,120
16.354885,4.9218736,8.669218,123
16.06027,5.9141665,8.664461,101
16.435966,4.8274636,8.938109,123
16.23477,5.409177,8.514447,123
16.189503,5.2673473,8.887353,123
16.394804,4.544622,9.323577,123
16.327124,5.009384,8.429699,120
16.437119,4.8642855,8.575898,123
15.938123,5.648218,9.556593,104
16.442312,4.621481,8.79945,123
16.257332,4.607949,9.107063,123
16.391766,4.7564917,8.890672,123
15.536393,4.189243,8.764387,63
15.874496,4.8144665,8.787714,123
16.430315,4.5885534,9.099056,123
16.247309,5.0096188,8.502249,123
16.516275,4.6861157,8.56523,130
16.256893,5.4868655,9.334579,123
16.41447,4.6834693,8.858593,123
16.506748,4.709065,8.56706,130
16.353294,5.0655055,8.935875,123
16.35523,4.920812,8.864304,123
16.248835,4.1881447,9.44058,63
16.349827,4.9791536,8.94637,123
16.327997,4.050904,8.374378,128
16.437786,4.5285378,9.360994,123
16.330524,4.7117567,9.24903,123
16.289082,4.393688,9.496201,63
16.413713,4.9904294,9.231865,123
16.398386,4.4239025,9.1849165,63
16.422352,4.659032,8.739675,123
16.41206,4.935766,9.008755,123
16.472782,4.733271,9.176901,123
16.441414,4.4453506,8.878595,63
16.595293,4.2664633,9.014465,132
16.46317,4.3923388,9.138458,63
16.352303,4.5375032,8.3070755,120
16.399548,4.7254324,9.264665,123
16.43662,4.5062847,8.659907,123
16.43975,4.495544,9.018342,63
16.070684,4.3650603,8.828764,63
16.360188,4.7739344,8.919988,123
16.29564,4.492104,9.066056,63
16.37281,4.671538,9.295495,123
16.386898,4.6682963,9.3708725,123
15.581273,4.1166844,8.755682,63
15.751851,5.3049426,10.258965,112
16.423256,4.70804,9.108758,123
16.422361,4.907804,9.213176,123
16.256205,4.680468,9.015363,123
16.401234,5.049619,8.963355,123
15.494852,4.191163,8.789536,124
16.4243,4.8624825,9.013329,123
16.278166,4.17713,8.863931,63
16.42253,4.5745597,9.299122,123
16.218206,4.311128,9.559658,105
16.397253,4.74199,9.226423,123
16.339392,4.0683026,9.423795,63
16.343143,4.6095266,9.457689,123
16.248772,4.3648396,9.616661,105
16.344975,4.5254307,8.982675,123
16.452787,4.717683,8.72997,123
16.195974,4.54006,9.625954,112
16.378317,4.4063373,9.178125,63
16.457647,4.837818,9.00249,123
16.112078,4.837209,9.30593,123
16.453096,4.4943595,9.183503,63
16.413244,4.2787404,9.12881,63
15.621946,4.1098967,8.680911,63
15.657922,4.267449,8.747153,63
15.5768175,4.38287,8.85285,63
16.30473,4.3804855,9.638353,105
16.391966,4.4075527,9.423073,63
16.394041,4.5155926,9.326247,123
16.197607,4.068377,9.435939,63
16.216246,4.2765527,9.175251,63
16.324295,4.126583,9.410624,63
16.190512,4.4787517,9.315933,63
16.13942,4.5021553,9.922233,112
16.479805,4.287113,9.294968,63
16.341589,4.302096,9.379424,63
16.335869,4.267727,9.26771,63
16.415655,4.4399176,9.2820015,63
16.321712,4.31332,9.305708,63
16.484364,4.6380024,9.001735,123
16.1522,3.8492556,9.161782,63
16.154078,4.2865458,9.761576,105
15.632043,4.346233,8.762499,63
15.93827,3.9695835,8.706574,63
15.469919,4.3679905,8.717448,124
16.299349,4.574522,9.548057,112
16.301283,4.0832233,9.106031,63
16.394163,4.4024205,9.264141,63
16.357183,4.6993475,9.123703,123
16.36785,4.2871156,9.135046,63
16.30586,4.0198116,9.153423,63
16.370155,4.206443,9.446551,63
16.210606,4.3573294,9.616242,105
16.271286,4.517103,9.749162,112
16.144026,4.042404,9.487101,63
16.305386,4.1360583,9.43171,63
16.380188,4.2738633,9.276939,63
15.984519,4.25576,9.867328,105
16.10451,4.1478734,9.799449,105
16.275835,4.44191,9.27605,63
16.207748,4.0111747,9.386232,63
16.188656,4.226517,9.700713,105
16.149925,3.7708519,9.080854,63
16.060413,4.0361295,9.824602,105
16.151821,4.013166,9.532202,105
16.110722,4.182075,9.807034,105
16.032545,3.9591515,9.6918,105
16.439121,4.387151,9.32208,63
16.223612,4.456284,9.542701,105
16.176443,4.4192677,9.715372,105
16.085482,3.831008,9.552402,105
16.401093,4.339259,9.198553,63
16.258408,4.1832995,9.400376,63
16.068243,3.7062116,9.286463,63
16.320875,4.2037554,9.374992,63
16.381582,4.8616333,8.206565,120
16.25641,4.174739,9.464316,63
15.725666,3.6690466,9.8712225,105
16.22595,4.295001,8.959292,63
16.145252,3.9743147,9.30658,63
16.190197,3.8565958,9.421985,63
16.11836,3.9456286,9.3455,63
16.312023,4.0495124,9.231752,63
16.26259,3.922898,9.2826,63
16.07484,3.911084,9.684874,105
16.290873,4.0513835,9.234096,63
16.18536,4.1206427,9.665541,105
15.887945,3.5964432,9.545384,105
16.257656,4.084614,9.390713,63
16.234709,3.8758883,9.17356,63
16.202658,3.9785392,9.387026,63
16.282518,4.234314,9.412048,63
16.186678,3.763413,9.168333,63
15.938609,3.5744011,9.326716,63
16.166111,3.927898,9.414515,63
16.243765,4.1804833,9.227394,63
16.35791,3.9588842,8.832368,63
16.354397,4.349258,9.176031,63
16.292328,4.1728787,9.315178,63
16.19705,4.363599,9.679858,105
16.10194,3.9479737,9.582123,105
16.101736,3.6760833,9.120509,63
16.125256,3.7070622,8.892541,63
16.16358,3.9815228,9.483707,63
15.880348,3.525647,9.312203,63
16.092525,3.8376465,9.507669,105
15.597173,4.1475973,8.721077,63
16.087248,3.6734817,9.036195,63
15.913173,3.5063503,9.071032,63
15.673445,3.529662,9.697879,105
16.269896,4.079349,9.483142,63
16.09824,3.8479922,9.517247,105
15.805541,3.593686,9.6976185,105
16.155619,3.8719585,8.8964615,63
16.093327,3.8283613,9.201714,63
15.967481,3.92123,9.929129,105
16.353855,3.8888652,9.00006,63
15.676905,3.3803618,9.065809,127
15.5844555,4.163099,8.749807,63
16.068459,4.227161,8.960864,63
15.342734,3.3509378,9.591109,99
15.951271,3.6291065,9.210257,63
16.127474,3.9366698,9.461101,63
15.618061,3.9516551,8.536497,63
15.942033,3.619306,9.048748,63
15.641756,4.157629,8.760639,63
16.053352,4.198394,9.526381,105
16.038948,3.6684756,9.344276,63
16.204367,3.9006019,9.214629,63
16.177303,3.9790418,9.256556,63
16.218527,3.907409,9.05219,63
15.990972,3.5560694,8.936156,63
16.211414,3.876372,9.016876,63
16.127743,3.6871793,9.1227255,63
16.292454,4.007608,9.277721,63
16.191479,3.907481,8.954817,63
15.744873,3.598114,9.68515,105
15.766975,3.366609,9.185234,127
15.962832,3.5625305,8.895038,63
16.14684,3.9687896,9.330604,63
15.755973,3.4673805,8.912068,127
15.851572,4.0595913,8.725597,63
15.761893,3.4094489,9.158032,127
15.6678705,3.3761785,9.094887,127
15.863356,3.4388137,8.938503,127
15.649639,3.3475208,9.077112,127
16.074453,3.6751084,9.035703,63
16.114813,3.732252,9.023972,63
15.67138,3.6771054,9.183576,63
15.336077,3.313522,9.247455,115
16.437588,4.108867,8.514834,63
16.113651,3.783525,9.205295,63
15.957291,3.5776458,9.04893,63
16.100533,3.7572436,9.374306,63
16.116663,4.0496473,8.326178,128
15.793272,3.4075296,8.921001,127
15.582064,4.1402297,8.752834,63
16.178982,3.7995315,8.640677,63
15.808949,3.347504,9.033027,127
16.033926,3.6122599,8.978812,63
15.532263,3.315584,9.415704,127
16.12317,3.6576507,8.641258,63
16.199957,3.854095,8.96069,63
16.089624,3.735412,9.238754,63
15.810746,3.418035,8.895596,127
16.155582,3.8576348,8.874744,63
15.795375,3.5152402,8.823718,63
15.768089,3.4065485,9.168468,127
15.489584,3.1595256,9.064009,115
15.502059,3.2428472,9.039,127
15.456459,3.2024117,9.0023985,115
15.646405,3.4886687,8.548309,127
16.255962,3.7460184,8.8734455,63
16.170063,3.852538,8.681725,63
15.923042,3.5669832,8.9775915,63
15.67474,3.3743067,8.846715,127
15.849713,3.4975739,8.766942,127
15.770571,3.6046875,8.300858,128
15.42379,3.4528549,9.303135,115
15.58647,3.5543752,8.576795,63
15.594729,3.349805,9.086573,127
15.813101,3.4942524,8.429514,129
15.862577,3.547366,8.701066,63
15.665466,3.428061,8.425303,129
15.513711,3.37088,8.496165,129
15.464157,3.2982962,8.932371,115
15.84769,3.5265343,8.729225,63
15.51709,3.270382,8.700839,127
15.825802,3.4299486,8.617119,127
16.078997,3.7105715,8.688238,63
15.800637,3.8235626,8.62136,63
16.076283,3.7104495,8.36305,128
15.808734,3.4636652,8.854846,127
15.354654,3.1449087,8.661308,115
16.085672,3.8348675,8.64886,63
15.944643,3.5336998,8.64238,63
15.952001,3.6147294,8.533915,63
15.900514,3.8335953,8.765249,63
15.907741,3.6176105,8.470519,128
15.126592,3.0091982,8.761933,115
15.95591,3.6015103,8.678884,63
15.719094,3.4041295,8.637533,127
15.979128,3.7070827,8.798826,63
15.688826,3.4335933,8.596319,127
15.823897,3.4129236,8.848701,127
15.614022,3.4948194,8.269537,129
15.824999,3.4286635,9.020355,127
16.133892,3.8847282,8.458447,128
15.732683,4.193435,7.9524612,128
15.7295885,3.6118765,8.203463,128
16.06126,3.6981134,8.57361,63
16.147224,3.6968176,8.283488,128
15.453543,3.3269308,8.337861,119
16.263971,4.006431,8.709343,63
15.343962,3.4152484,8.169147,119
15.454449,3.276622,8.774185,115
15.86468,3.940583,8.0473585,128
15.483314,3.8097024,7.83697,121
15.90103,4.166669,8.429342,128
15.965109,3.711913,8.338777,128
16.098385,3.9936004,8.616156,63
15.841008,3.4772549,8.307219,129
16.022863,4.0590677,8.054501,128
16.041155,4.038993,8.246725,128
15.369686,3.2171087,8.536612,115
15.624773,3.4698112,8.173714,129
15.824172,3.9786568,7.8491807,128
15.567609,4.0487437,8.804754,63
15.792077,3.9804325,8.278056,128
15.746095,3.5653994,8.52614,63
15.537536,4.128792,8.774524,63
15.938691,3.7738326,7.9816136,128
15.709763,3.7824502,8.042982,128
15.648503,3.5807176,7.94861,128
15.42897,3.7627738,7.8703346,121
15.189233,3.2537055,8.017564,119
16.09797,3.7415879,8.476304,128
15.930345,3.7418592,8.21417,128
15.705075,3.869501,7.765423,128
15.639453,3.5523503,8.33541,128
15.596449,3.9066288,7.7835474,128
15.532815,3.6595857,8.076976,128
15.723166,3.7892206,8.038261,128
15.457547,3.596096,7.933834,121
15.648809,3.5548353,8.174567,128
15.587827,3.473375,8.19306,129
15.602427,3.502779,8.176703,128
15.289513,3.614274,7.9619823,121
15.641678,3.9090223,7.8025217,128
16.056267,3.7605376,8.342512,128
15.872912,3.7794125,8.16377,128
16.228167,4.198227,8.166246,128
15.618146,3.8249233,7.737238,128
15.885103,3.8706017,8.291453,128
15.742577,3.973032,7.766998,128
16.006336,4.079869,7.914048,128
15.702978,4.073055,7.6843123,128
15.724983,3.7980442,7.917228,128
15.740369,3.6472025,8.308673,128
15.917619,3.7146282,7.9333487,128
15.494654,4.440962,7.5121117,121
16.076006,4.1315255,7.9340067,128
15.963435,3.7582147,8.153816,128
15.819843,3.9552872,7.879113,128
15.512769,3.6314456,7.816909,128
15.592221,3.5369697,8.357942,128
15.670178,3.936247,7.8461227,128
15.731992,3.8888361,7.9390936,128
15.491932,3.547145,7.863988,121
15.862089,3.9535213,8.0485935,128
15.711319,3.6094925,8.181217,128
15.603693,4.1261544,8.761687,63
15.983246,3.9230568,8.042898,128
15.831809,3.9955392,8.145509,128
15.554892,3.8455822,7.89224,128
15.572878,3.879149,7.97915,128
