umap, ,,UMAPClustering
-3.2047462,-50.233913,129.27725,110
-4.771766,-45.061356,130.60489,79
-6.9881053,-44.090725,135.43405,79
-1.2503387,-40.40676,129.94449,95
-3.1941767,-41.728863,132.04962,79
-5.3263083,-41.37655,131.66333,79
11.692965,-44.19281,119.96338,66
-5.275335,-43.576397,134.4699,79
-2.387632,-35.434883,135.00809,79
-7.766324,-39.101597,136.22806,79
3.499739,-45.80393,126.268845,95
-6.088986,-46.59344,133.34822,79
-0.7328545,-23.525513,137.23463,63
9.930108,-32.025475,131.28883,79
43.575268,-32.515625,167.62384,36
-0.7321406,-40.493046,129.97754,95
-7.1403227,-51.099205,132.3575,91
-4.0148716,-37.06875,135.11899,79
-0.6296707,-44.651295,130.41182,79
-0.86597574,-46.973114,127.032585,95
0.47935426,-26.856518,148.53284,63
0.31938958,-38.521606,128.51958,95
1.8825881,-48.632084,125.32047,95
-4.33229,-41.539574,133.21536,79
2.9935658,-45.360203,125.25656,95
1.2792301,-43.887665,127.398796,95
-2.967657,-49.868122,131.54866,79
0.33024582,-49.2688,132.65894,79
-2.5280309,-50.455013,130.4204,91
-1.8297452,-55.43388,127.971436,110
-3.2815976,-45.15296,129.3546,95
2.3643568,-42.710083,128.28595,95
-2.9161153,-46.37968,130.87012,79
1.9441218,-43.5815,125.92062,95
7.8520374,-39.335323,129.72734,95
4.5440207,-43.806183,124.642784,95
-2.4065542,-50.604424,132.80652,91
-4.605733,-41.932316,132.30359,79
1.3184481,-46.742992,126.921646,95
3.2358046,-48.858715,124.31807,95
16.431086,-37.848194,118.77504,66
7.148829,-41.551704,125.112564,95
-2.4253633,-50.37242,127.58676,110
-1.3232685,-52.078552,143.89923,91
0.8968818,-51.103737,125.13717,110
10.212585,-41.688316,121.68549,66
-8.210455,-48.407806,136.70737,79
-6.5573845,-29.88963,143.70308,63
4.377124,-38.96962,126.61076,95
-2.9658184,-48.190582,128.54712,95
5.5155635,-45.318794,123.42062,95
3.5549643,-49.11647,123.993385,95
3.2343519,-51.8695,125.10616,110
6.8758054,-49.426846,121.682465,95
3.408927,-49.617104,125.23297,95
10.933565,-44.226677,123.569,66
7.92873,-47.97976,121.353226,95
-0.6762422,-47.39559,129.79272,95
3.0269532,-53.235504,123.64689,110
-1.4235395,-39.03264,137.59207,79
7.379105,-47.95661,124.14378,95
3.307819,-58.174038,122.24544,110
5.563958,-51.683197,122.87598,110
11.820133,-41.205124,120.64156,66
7.418721,-44.203293,122.553474,95
6.948094,-52.705574,121.688034,110
6.087026,-55.064766,121.202255,110
10.293237,-43.603176,123.2999,66
8.693631,-48.756264,120.370415,95
-0.5731281,-58.320602,127.970764,110
16.945377,-49.464073,116.39029,66
10.325157,-46.052963,120.263054,66
7.8504925,-54.67396,119.80445,110
16.61361,-52.09474,116.38568,109
10.260302,-44.28448,120.31163,66
7.9560776,-51.461914,121.89209,110
14.709852,-50.96882,118.652,109
6.3977776,-48.016415,123.94263,95
11.487874,-40.239834,120.331436,66
9.64177,-49.66098,119.98268,95
35.336956,-14.619389,152.97867,10
19.329008,-38.22165,117.8584,66
7.1791115,-59.57626,122.35507,110
15.828305,-46.919983,118.61542,66
7.634413,-48.40679,121.38228,95
14.388952,-48.863922,118.86224,66
13.48452,-48.883087,118.90561,66
13.624241,-47.513603,118.660385,66
20.282705,-49.14936,115.03055,66
13.516459,-55.055157,118.52023,109
6.714888,-53.197456,122.55932,110
13.966413,-44.607513,118.740524,66
17.3793,-49.765114,116.917076,66
18.107601,-52.58706,118.73466,109
15.956641,-53.232506,117.31849,109
7.897527,-51.649254,120.60693,110
16.501583,-53.201748,117.428505,109
6.5882816,-53.305645,121.69951,110
20.704582,-50.007477,114.89287,109
14.924629,-51.789074,117.94978,109
17.186052,-51.894108,117.187256,109
24.226345,-53.93753,114.802795,109
20.147085,-55.149086,115.30984,109
67.359985,-30.957376,169.85507,14
16.682854,-48.712715,117.13747,66
6.029706,-59.42369,122.38064,110
27.69953,-42.288597,115.52127,66
13.572154,-56.5739,117.49628,109
9.794205,-49.520233,120.54259,95
20.4059,-55.464836,117.60121,109
13.235006,-58.22576,118.63904,109
14.6776285,-68.12326,122.87892,109
19.420982,-55.24112,117.14934,109
20.294136,-61.37724,117.37126,109
14.519032,-54.29521,118.05971,109
20.319744,-52.624664,115.719376,109
15.29615,-56.275105,117.669754,109
12.915428,-49.4234,118.031876,66
20.69978,-54.687492,115.80713,109
25.324003,-30.04983,131.68318,35
16.135944,-51.81175,117.1969,109
18.93894,-52.460117,117.209885,109
14.55982,-52.048702,118.021484,109
21.597853,-54.973484,116.36768,109
19.049528,-52.04906,116.73054,109
12.291947,-55.66992,119.62945,109
10.09839,-57.442154,119.77195,109
12.528143,-53.92205,120.42943,109
21.271683,-61.257626,117.667244,109
18.157938,-52.76631,116.589745,109
24.0419,-50.589333,114.57829,109
20.00296,-60.602997,117.46211,109
15.765373,-60.362198,118.20855,109
18.070776,-52.567497,117.94926,109
20.93668,-53.871456,118.325455,109
20.008966,-61.74494,117.85701,109
26.170277,-61.277813,118.013374,109
16.033955,-50.99789,116.99126,109
27.692396,-56.08168,115.01156,109
23.534698,-52.809578,114.60491,109
23.766577,-54.91072,114.16492,109
20.826,-65.94815,118.320114,109
29.59525,-67.73126,118.340294,109
24.04112,-54.327778,114.81848,109
21.36239,-45.78755,115.97169,66
18.452375,-55.699688,116.59822,109
22.084837,-53.705368,115.032166,109
41.141888,-41.892662,176.37665,30
25.184687,-56.390923,115.340355,109
16.682274,-68.59727,122.00057,109
26.179522,-66.96587,117.72586,109
29.974346,-52.938885,114.37476,109
26.32212,-58.46371,114.87931,109
22.900036,-47.27781,113.72217,66
21.800642,-63.776108,117.689674,109
23.651432,-60.133858,116.9582,109
28.260036,-59.66232,115.99704,109
21.576254,-60.78347,116.53346,109
24.604286,-67.68419,117.74049,109
28.399458,-61.558037,116.30266,109
18.569057,-65.26833,118.35843,109
24.047466,-60.536255,116.70121,109
34.326675,-62.361454,115.98811,84
23.887066,-54.080063,116.15112,109
28.14121,-64.87062,117.574326,109
21.49761,-58.17381,117.27947,109
24.353476,-68.135635,119.14885,109
40.68046,-56.269817,115.68002,84
27.533733,-62.71185,116.85547,109
31.52391,-55.873466,114.8221,84
25.59262,-61.441887,117.25152,109
23.666517,-70.92803,120.50366,114
28.116661,-59.196518,115.856064,109
38.671673,-57.76655,115.30347,84
25.264761,-65.7771,117.43884,109
29.420383,-65.045235,117.10517,109
30.61565,-60.402313,118.943634,84
24.172855,-70.0168,120.04666,114
20.613516,-65.24216,117.595634,109
29.132235,-70.13908,119.71709,114
25.79376,-67.40785,118.44708,109
29.16388,-63.312317,117.59388,109
27.964497,-68.279465,118.99876,109
29.67386,-68.052124,118.44948,109
29.872551,-58.9952,116.0352,109
31.39687,-69.55947,120.45403,84
33.7538,-53.867474,164.34116,31
28.283777,-51.632133,112.57623,109
37.756714,-64.5424,117.36363,84
32.80648,-67.58712,118.144394,84
23.113611,-72.36146,121.85879,114
38.23643,-68.02273,118.67615,84
31.515343,-65.22131,118.05669,84
40.42594,-64.09684,117.48619,84
30.015726,-65.20748,117.41826,84
34.10774,-65.368675,118.52757,84
32.254684,-56.84889,115.73966,84
29.644318,-71.54483,119.531624,114
33.14496,-65.8566,117.363495,84
40.099243,-64.167336,116.50139,84
36.41945,-68.942375,119.20704,84
38.769573,-63.033375,116.61571,84
34.984272,-72.46837,120.4477,99
25.088959,-70.89253,119.05685,114
40.613342,-57.77317,115.97676,84
29.317522,-73.203445,119.82586,114
32.48544,-66.648926,117.842445,84
38.18015,-62.52134,115.78918,84
34.50782,-73.11845,121.55638,99
38.820908,-72.376945,122.0404,99
26.78923,-81.59438,127.452866,114
39.30866,-68.87903,119.48381,84
30.067823,-61.945633,116.14426,84
31.56215,-64.61978,117.53127,84
37.522236,-62.811398,116.87707,84
29.203909,-69.64169,119.141754,109
26.76088,-69.42919,120.12852,109
36.277363,-63.13768,116.43613,84
30.942902,-73.595665,121.51471,99
36.1106,-72.161476,123.597565,99
33.50845,-75.19899,123.90914,99
39.406902,-67.49633,118.854225,84
34.031586,-72.8289,121.08003,99
31.24671,-77.16891,125.27788,99
34.09977,-75.99614,124.82828,99
37.6752,-70.84018,120.4649,99
39.960476,-65.96333,118.973434,84
35.706127,-72.46309,121.22591,99
40.362587,-61.05507,115.983246,84
41.11817,-74.816444,124.22145,99
31.281462,-76.85579,123.686356,99
37.68428,-71.43127,120.556625,99
32.132572,-72.03015,120.43252,99
41.768013,-75.70555,124.02383,99
35.821648,-71.90199,121.7901,99
36.076187,-74.284546,121.11455,99
40.6072,-72.9325,123.76018,99
40.403652,-69.32445,121.08227,84
36.517292,-76.74002,126.420135,99
26.252928,-69.28061,118.6967,109
34.410366,-76.67695,122.97408,99
52.35183,-73.748184,147.56616,86
35.902016,-75.51053,123.855484,99
39.196068,-75.21904,121.8949,99
41.345085,-77.46208,126.188385,99
44.045395,-78.810684,127.10575,99
31.32348,-86.94293,130.91037,62
48.555984,-70.116684,123.798,99
31.686174,-77.60106,123.80969,99
41.676804,-74.27526,124.91649,99
47.52369,-74.25174,126.93473,99
50.858135,-71.79346,126.27476,101
34.429203,-74.582054,119.65523,99
48.889004,-65.11666,120.50575,84
41.72435,-73.18969,124.343216,99
32.586304,-73.42874,120.03125,99
33.197384,-80.25527,125.40153,99
38.74102,-75.68063,122.55977,99
40.496174,-72.86185,123.28811,99
47.241726,-69.9578,122.49894,84
38.05372,-72.204056,121.124275,99
36.6191,-74.37717,121.8528,99
43.22132,-77.46336,127.457825,99
39.047455,-76.217354,126.30719,99
38.451073,-78.797066,126.999954,99
45.986526,-73.19444,125.92502,99
34.180428,-75.065475,122.764175,99
42.663807,-74.19902,124.33631,99
37.777004,-84.550385,128.99487,99
44.644234,-78.99213,129.60327,99
42.811043,-78.68681,129.24593,99
50.67572,-72.58569,127.56489,101
40.94356,-77.995514,126.65201,99
40.37877,-73.06359,122.295494,99
35.260433,-84.17164,128.52107,99
40.438705,-79.22463,126.232086,99
39.855732,-70.31209,121.636475,99
50.355434,-72.45205,125.22632,101
44.946056,-83.14824,131.96283,62
51.406384,-70.883286,135.8247,86
34.89099,-76.07676,123.87878,99
43.860596,-77.98006,129.18439,99
48.518253,-67.13992,123.90473,84
40.416298,-76.7064,122.94728,99
42.95237,-81.93505,131.26494,62
46.78044,-75.72927,127.53116,99
41.02807,-84.405334,132.30386,62
31.50238,-85.84159,131.15279,62
48.794018,-73.904236,126.708374,99
43.869904,-75.03159,126.24803,99
50.688038,-59.639587,124.07286,80
43.217224,-78.67562,130.50525,62
39.535095,-80.755005,127.099335,99
42.292004,-80.16101,129.03778,99
49.20065,-84.19766,135.10603,62
50.10766,-76.27709,131.75508,86
52.261738,-75.0925,129.71042,101
39.616886,-74.62282,125.694016,99
13.844705,-39.48543,155.72443,18
50.220215,-80.6393,133.92343,86
41.88793,-79.253204,127.11902,99
46.35408,-80.49455,130.87527,62
47.41669,-81.84548,132.31421,62
38.094307,-80.422066,126.95531,99
47.71625,-82.37755,134.20067,62
46.074528,-84.2691,136.99423,62
41.082874,-75.0378,126.62059,99
46.955276,-65.48099,147.04868,49
55.81167,-72.3723,130.50812,86
42.21449,-82.97931,132.48169,62
39.072166,-83.444374,127.86877,99
50.37088,-78.79208,136.97552,86
49.116272,-86.32194,133.4975,62
51.857246,-75.90053,130.60751,86
46.997314,-84.508354,139.41212,62
37.131744,-86.604034,136.50314,62
49.21946,-76.458824,131.21858,62
53.189087,-77.673965,131.3508,86
43.030876,-86.421326,135.75822,62
49.373783,-76.429886,129.32379,99
50.125736,-83.61975,139.1681,86
49.825546,-76.19582,131.0322,62
47.148624,-82.13708,133.5237,62
53.109917,-77.4241,133.33948,86
40.841766,-81.51322,127.53501,99
58.851704,-67.52145,132.0291,42
37.73503,-79.071884,138.74591,62
40.303196,-88.63228,142.41586,62
64.035805,-66.94258,133.55222,42
48.65665,-80.74527,133.0884,62
40.80528,-83.38879,130.9418,62
39.775124,-84.42982,135.18808,62
45.24425,-83.23991,132.20541,62
47.99397,-79.986046,131.93153,62
41.502556,-90.862854,144.32204,105
56.211796,-71.56409,134.89291,86
42.380295,-85.63472,133.9938,62
42.399315,-87.934814,138.62001,62
42.706642,-89.34432,144.35861,62
41.25473,-89.83517,140.64174,62
45.8182,-79.57429,129.99648,99
58.116295,-79.66589,143.31744,86
41.744534,-80.165565,130.2693,62
39.585556,-84.85001,132.78166,62
42.523785,-85.28152,138.03984,62
33.93891,-82.63902,140.04187,62
32.156803,-80.37087,136.30652,62
41.696846,-87.900085,137.2031,62
41.09181,-87.810715,140.44138,62
52.093826,-77.82163,131.69559,86
45.27536,-81.5392,133.68945,62
56.849205,-82.03677,146.86987,86
39.402077,-89.23102,140.60701,62
50.69351,-84.09331,142.25201,86
54.33592,-84.817085,144.81612,86
55.841614,-82.69437,138.84586,86
57.450485,-79.63836,143.00584,86
49.62394,-79.35339,133.57674,62
35.285915,-90.517586,142.19626,105
55.543335,-82.83069,143.91493,86
53.597294,-82.275604,141.11716,86
41.625374,-85.68314,136.74112,62
48.933872,-84.943344,141.01566,62
52.988083,-83.77328,142.55316,86
47.581753,-86.92319,140.51065,62
45.48291,-79.74753,130.4288,62
44.797928,-85.63534,140.79767,62
59.27048,-79.63908,148.98958,86
50.997616,-86.319725,139.71185,86
52.227062,-82.99782,141.17989,86
53.00117,-84.184685,143.63547,86
49.26472,-82.89952,141.86893,62
49.573063,-83.968895,142.479,62
52.723713,-81.81289,141.58806,86
20.395384,-45.46606,172.94257,53
52.12136,-85.034164,143.45149,86
50.73408,-83.953026,141.74252,86
38.95693,-92.77541,143.30705,105
53.47676,-83.255424,142.55795,86
53.507492,-85.25928,145.19873,86
47.5262,-71.87747,127.6581,99
52.614788,-85.93396,149.07759,86
50.12209,-87.44487,150.85634,73
54.550385,-85.510254,144.45723,86
50.319366,-84.22817,145.85065,86
47.851658,-83.5905,136.42998,62
52.166527,-78.88496,146.87463,86
48.59172,-86.81538,146.86278,62
54.107445,-84.882286,149.17363,86
49.38304,-84.2906,139.6454,62
47.971058,-88.14648,151.44502,20
50.562073,-86.19401,145.13147,86
49.6298,-84.7725,151.08186,20
50.9084,-86.661766,147.28427,86
44.04666,-73.84536,159.72818,20
46.997032,-87.00963,144.49812,62
45.71305,-87.98133,147.04016,62
60.54326,-83.59959,150.19691,73
55.036007,-83.24132,150.60426,73
54.514355,-85.15692,150.65198,73
48.161507,-89.197655,150.91916,20
63.198692,-75.797,154.4438,73
53.700897,-85.033714,150.60545,73
51.916866,-86.279,150.99506,73
52.577244,-85.87922,149.32668,86
62.10267,-79.83771,146.11723,86
71.78519,-52.951813,139.75697,65
50.304817,-82.15483,135.40538,86
57.969368,-80.91576,153.6347,73
55.602413,-84.549774,155.90234,73
43.774513,-87.74346,141.5036,62
49.25346,-88.026726,147.91315,62
43.521423,-88.79585,141.68509,62
49.86255,-59.576565,157.10143,31
51.638245,-90.51513,151.49649,111
59.01949,-83.16764,151.07472,73
52.128395,-86.92582,151.84592,73
58.38615,-81.83684,146.37976,86
45.580063,-89.440094,149.68404,62
57.7688,-84.02236,155.07016,73
58.55904,-83.40123,153.19089,73
54.14493,-85.25749,153.70421,73
51.017155,-85.924835,148.01837,86
48.10038,-86.692535,147.65692,62
46.85967,-89.81773,147.19527,62
51.95017,-85.70265,144.59451,86
52.637596,-85.95002,148.3031,86
62.54168,-81.72388,152.47821,73
55.04751,-82.262054,142.2157,86
55.759502,-84.91785,152.74997,73
40.233612,-93.817276,150.17473,106
56.020386,-81.903915,146.79134,86
52.791084,-86.3065,150.93785,73
49.487576,-88.35437,155.5576,20
53.0272,-84.92319,153.57942,73
52.440144,-84.10774,147.40903,86
58.848938,-79.054535,157.14139,73
52.376343,-87.430176,154.56705,73
40.481583,-92.723434,161.73676,106
52.450264,-85.33183,150.74295,73
52.696346,-85.939095,156.3155,73
45.656937,-86.19106,157.37419,20
3.1473994,-40.413406,157.05649,50
52.15345,-87.49017,154.16574,73
45.622562,-90.29845,158.12865,106
50.646362,-86.94711,156.30434,73
51.451797,-88.043686,151.25186,73
53.260975,-87.17633,158.40544,73
53.823685,-85.96668,163.53418,73
46.721806,-91.33673,155.8382,106
57.898872,-83.24289,157.36493,73
56.085697,-83.65904,158.759,73
47.465775,-89.46916,150.65321,20
49.072975,-90.93973,154.23608,106
49.102882,-89.45352,154.18799,20
52.463127,-86.189255,157.56711,73
54.211052,-84.01056,161.8129,73
40.973698,-91.675026,159.24634,106
52.725273,-86.36796,163.6228,73
62.64007,-80.46535,156.63828,73
50.2368,-89.79419,162.62259,73
55.559723,-83.92726,157.4235,73
51.54532,-86.62963,156.67001,73
65.7856,-65.37588,169.68933,21
51.287098,-86.73317,152.1044,73
53.701828,-85.971664,166.48886,73
48.222813,-90.57556,158.99162,106
44.335876,-89.47232,149.86005,62
53.397213,-86.18531,161.27084,73
50.685192,-88.00541,161.3653,73
57.01904,-84.748344,153.0063,73
53.35505,-86.23276,163.81697,73
48.68822,-88.20731,164.73976,20
54.678196,-29.599934,171.03174,19
56.7528,-83.004906,165.56154,73
53.799038,-85.92941,159.90395,73
52.624214,-86.05943,153.4416,73
51.120453,-87.309074,152.95712,73
55.2842,-83.31331,163.23378,73
39.09325,-62.24198,175.53758,13
48.774487,-88.53992,164.38763,20
20.42306,-85.84535,171.68018,82
54.40311,-82.65311,162.68011,73
52.88607,-85.220764,165.29523,73
58.008934,-78.91913,168.23952,73
56.527878,-84.10549,157.3845,73
48.917526,-88.35132,152.37012,20
33.064354,-84.82245,160.69247,20
47.71913,-85.069695,165.6433,20
33.373062,-63.11904,167.45354,31
49.312668,-85.38499,165.24034,20
48.9917,-84.542496,165.46648,20
49.59783,-83.116844,171.95825,88
51.300827,-86.65279,164.70145,73
54.95605,-85.59041,164.04565,73
55.338135,-86.15527,160.47134,73
49.9456,-86.956665,162.54007,20
36.750065,-84.27715,176.02313,88
56.378487,-81.80297,163.1731,73
24.352844,-36.765923,174.8685,53
54.766113,-82.292496,168.02274,73
54.2482,-84.76614,162.79669,73
42.98931,-90.015144,163.97131,106
39.957275,-91.69075,163.19609,106
34.74034,-88.76071,168.65485,20
52.419514,-87.701935,164.84529,73
47.26479,-85.45045,166.03004,20
51.206978,-86.09187,166.22888,73
48.966873,-86.23447,169.13866,20
47.651543,-86.42828,167.48859,20
52.162453,-84.85101,167.27264,73
35.32894,-91.14971,169.11743,106
53.152023,-85.502884,165.71638,73
49.78154,-81.013626,165.50874,20
40.572212,-91.289665,164.97827,106
45.92134,-89.09555,161.39388,20
53.759117,-70.27086,170.4323,90
37.96331,-90.11357,165.6411,106
49.985916,-85.03255,167.61198,20
55.3717,-84.04179,158.02873,73
47.054443,-89.90815,157.85524,20
50.07821,-86.73622,156.66125,73
44.552376,-87.46048,169.57506,20
50.202324,-80.82519,170.91101,90
48.457733,-83.79227,171.74237,88
54.7501,-83.05329,165.5465,73
46.31379,-88.91675,163.67722,20
57.26471,-81.09642,164.45605,73
46.5411,-77.93677,180.77267,88
52.61888,-83.56696,169.51653,73
37.796104,-90.68451,167.67374,106
54.29989,-83.74557,162.91306,73
47.89278,-83.25654,173.26248,88
46.66208,-84.3643,171.53961,88
49.193913,-80.66323,177.62169,88
49.43071,-80.7753,175.92429,88
52.370827,-84.511765,166.25761,73
55.94402,-81.44927,166.79955,73
46.078056,-86.47319,172.90503,88
42.59535,-82.127914,176.6938,88
48.558483,-83.3206,174.94255,88
39.566963,-80.40662,174.85344,88
32.24939,-88.99201,156.24174,20
48.295654,-87.55986,164.35402,20
60.723236,-80.56449,155.10046,73
29.669899,-92.00348,167.30786,115
52.51259,-29.536892,132.99084,23
46.572437,-85.21511,169.13567,20
47.083622,-81.180984,176.16016,88
9.898244,-60.12993,171.97488,44
45.44456,-85.7241,169.17249,20
50.681664,-76.6997,176.90503,90
36.751747,-87.52467,172.01105,88
50.251846,-88.151634,164.45184,73
50.72705,-78.379684,177.6901,90
47.861782,-84.9706,171.42078,88
41.72322,-82.22873,178.16345,88
41.424843,-87.811356,170.67914,88
44.17578,-78.733376,181.68039,88
40.870552,-81.9136,177.11073,88
39.873947,-85.82074,175.77661,88
45.225517,-75.008026,184.27762,88
38.886,-90.232864,169.0564,106
41.376568,-82.897964,178.3826,88
43.751446,-82.661804,174.92697,88
32.46869,-88.82175,173.22842,88
53.07491,-80.12219,167.00586,73
47.076206,-84.10419,172.95422,88
40.77023,-78.46322,180.11401,88
41.795593,-86.16875,174.96582,88
44.684,-82.98392,177.50732,88
50.15272,-79.56674,176.35,90
31.348703,-87.68294,174.42593,88
38.100883,-87.66794,176.0978,88
9.318739,-63.334843,179.28955,44
54.088406,-40.84259,169.0613,14
55.540154,-72.11892,179.21658,90
40.017624,-88.130066,173.60532,88
44.642757,-84.15668,174.81169,88
45.655983,-87.08733,171.49347,88
46.890427,-83.859566,173.03648,88
37.549244,-89.39465,172.8261,88
43.566757,-80.39157,179.90022,88
44.106678,-48.868073,177.43008,30
43.949703,-78.92999,181.07465,88
52.196926,-80.80347,171.836,90
44.538223,-73.95902,181.81729,88
46.141235,-83.451996,176.04022,88
39.83941,-84.03772,177.70816,88
49.324707,-79.0181,178.89368,88
46.86848,-77.29909,181.98927,88
47.94374,-78.64226,180.61932,88
53.253143,-40.477966,170.21416,22
39.80554,-79.4539,183.43916,88
37.688698,-79.666176,182.41443,88
45.165398,-78.9365,179.82535,88
39.225277,-80.81689,172.72768,88
43.249,-81.25663,178.91136,88
44.76236,-37.12619,156.78206,36
45.245888,-74.379005,182.93307,88
37.06371,-78.27053,184.15651,88
51.929764,-72.22249,183.81691,90
33.614098,-86.35289,176.76947,88
42.652275,-77.87746,181.27182,88
42.928562,-48.686676,164.25562,36
35.16167,-78.75845,183.03271,88
38.04705,-86.22857,177.41888,88
45.089474,-81.75765,179.02048,88
41.852337,-77.25266,183.47404,88
42.596863,-79.3575,181.01913,88
40.170647,-81.410484,179.4408,88
44.773605,-82.136986,177.51428,88
36.781372,-84.12887,179.4564,88
41.502056,-76.66522,184.35294,88
40.300137,-85.07855,177.46596,88
42.582355,-68.151695,175.4668,13
47.811913,-80.735435,178.38214,88
36.40907,-88.85765,176.3115,88
38.551994,-73.86892,186.76697,88
29.551727,-83.77124,180.39255,82
36.422417,-78.44283,182.36887,88
33.44589,-79.01461,184.54889,88
21.98385,-84.537994,178.89465,82
40.21856,-74.627945,186.39464,88
32.179028,-51.268864,190.83112,81
34.182785,-77.55345,185.46753,88
53.112366,-63.951385,181.29524,48
39.42538,-72.37069,183.23877,88
38.23339,-74.72602,187.38786,88
43.74028,-79.447296,182.93489,88
40.65521,-76.49009,185.09668,88
31.270977,-75.904564,185.70996,88
34.13401,-76.327576,186.3274,88
39.17807,-74.62027,187.33522,88
41.62362,-72.04779,188.55078,88
37.949345,-73.04474,187.79752,88
42.510983,-76.02696,183.8308,88
22.573929,-50.130543,168.86014,15
38.934357,-76.70079,185.00531,88
33.7705,-73.36646,188.75137,88
40.86885,-76.202934,186.31631,88
42.891193,-82.50591,179.67207,88
44.385757,-72.472,186.78694,88
43.836067,-75.14493,185.42078,88
34.969273,-82.066795,182.54178,88
37.92521,-74.40273,186.82336,88
41.13645,-74.96009,185.90863,88
45.997242,-69.1662,188.3719,13
30.250483,-72.806946,189.92957,88
36.005646,-77.94033,184.7238,88
38.00217,-73.12829,188.12039,88
28.263693,-80.24588,184.66568,82
34.427105,-74.96616,188.90845,88
41.275734,-72.63849,186.70114,88
33.963566,-72.91633,188.09554,88
34.80634,-77.18938,186.36177,88
37.26847,-81.09574,182.21332,88
29.309904,-75.770775,185.33934,82
20.413868,-73.36472,189.10507,82
29.933971,-73.71552,188.62851,82
31.260246,-74.93447,186.79816,88
28.468592,-75.06362,184.45345,82
22.318768,-70.85009,188.19952,82
22.862457,-78.72575,183.46252,82
36.458645,-71.234924,187.82227,88
27.097752,-81.22705,183.59024,82
39.924458,-73.05639,187.87169,88
35.308605,-72.76286,187.44353,88
21.253128,-76.14592,184.65889,82
43.294037,-76.72413,185.67996,88
25.912727,-70.10846,189.32352,82
22.307735,-83.820915,180.21442,82
30.9651,-73.038345,188.54494,88
33.84346,-80.66939,182.85635,88
40.146847,-75.908325,185.45398,88
32.52562,-73.81051,188.69864,88
34.636497,-64.109406,186.48383,13
40.880222,-74.60974,185.06273,88
27.841902,-72.54884,188.1998,82
24.587582,-77.72768,186.84645,82
34.58497,-69.761055,189.13078,13
44.647865,-68.01295,188.08641,13
41.509552,-72.51065,187.06235,88
18.882626,-67.414566,189.03705,39
31.26771,-70.36155,189.81421,88
31.171186,-72.85792,187.09746,88
32.927708,-61.678795,192.90875,81
21.082245,-71.07242,187.87299,82
23.03466,-69.31055,189.93814,39
30.70649,-77.010544,186.18378,88
31.761038,-64.98371,187.9324,13
33.98438,-67.4043,190.61047,81
25.936237,-73.20271,189.23358,82
23.288391,-75.07314,185.07768,82
29.617691,-70.90756,189.69377,82
23.68846,-69.31235,188.79376,39
23.57185,-69.896866,188.70912,39
36.12411,-59.752583,158.38766,31
29.542295,-75.43146,187.31299,82
16.05351,-70.84132,185.72778,82
17.018429,-62.866898,190.3164,96
25.3554,-71.24867,189.04694,82
37.7065,-60.073837,191.94385,81
19.187906,-68.6783,189.86578,39
22.131622,-75.288826,186.00624,82
13.762228,-62.31075,187.92294,39
20.639023,-64.09928,190.0256,96
16.10274,-66.8654,188.50644,39
22.832134,-71.67802,188.03976,82
31.042255,-69.378746,190.38486,81
18.806463,-75.3729,185.40016,82
55.069656,-52.725586,187.70227,48
26.689213,-71.10345,189.68198,82
14.285183,-64.28056,189.15002,39
34.245266,-67.27662,190.65804,81
24.923264,-63.227707,192.26897,96
19.559345,-73.86852,186.91736,82
20.203053,-70.11828,187.22404,82
1.1398559,-62.995575,180.36238,44
15.1870365,-69.393295,187.17441,39
24.284105,-67.72687,190.13824,96
15.036093,-69.973434,186.83517,39
20.704742,-67.8951,189.13765,39
21.829672,-64.22278,190.18683,96
21.259903,-62.012936,192.79239,96
21.210926,-62.206734,192.58272,96
35.95119,-78.278275,152.48145,20
28.935734,-64.42879,192.0971,96
25.006355,-66.46121,190.35507,96
16.71089,-68.80433,187.06078,39
3.1869369,-73.7721,178.43234,94
11.364306,-62.10911,186.64499,39
21.378918,-67.17128,190.34662,96
13.58446,-63.660225,189.33653,39
31.281145,-64.44937,190.9773,81
23.181202,-69.14299,189.19446,39
20.588726,-64.15885,191.523,96
13.958005,-66.78558,189.28932,39
2.6975582,-73.684,162.30057,97
16.439804,-71.60096,185.74435,82
14.7897835,-65.91666,188.09497,39
17.693512,-64.27343,188.817,39
35.59215,-56.51902,177.499,13
15.594479,-67.18065,189.00923,39
18.348206,-67.51026,189.64624,39
15.733395,-61.512238,189.2456,39
12.389122,-64.82315,187.9371,39
18.94786,-67.807785,189.34372,39
15.212092,-66.57544,188.07512,39
11.429664,-64.14354,186.57617,39
11.06324,-65.291,186.99898,39
17.185505,-69.176506,188.6383,39
17.771719,-66.97576,189.24213,39
20.067413,-62.855717,191.17616,96
16.076069,-57.28431,190.70938,96
23.699999,-62.317436,189.98749,39
12.756328,-60.339054,188.55743,39
21.779013,-68.338356,190.30531,96
15.690285,-55.72856,190.08539,96
13.775644,-68.20074,186.78322,39
13.243591,-60.20774,189.23112,39
3.8676314,-64.14047,182.46712,44
11.396954,-60.955147,189.20847,39
13.705698,-59.288834,189.26843,39
13.453523,-63.01763,171.2976,39
13.0788145,-65.852776,187.37541,39
8.704707,-55.283257,184.25372,44
9.763814,-64.588486,185.2482,44
28.652256,-75.8694,186.86383,82
19.167286,-54.40786,167.03119,15
14.106152,-53.320374,177.3654,39
17.858877,-61.803013,190.70589,96
7.2501154,-58.87538,187.28918,44
