umap, ,,UMAPClustering
62.90257,-33.340687,70.413315,71
63.187813,-33.988968,70.54208,71
64.06294,-31.99047,69.20595,71
63.98392,-34.430244,66.89867,71
56.574783,-36.974384,70.23938,112
63.316254,-33.18073,69.97429,71
59.948746,-32.363365,73.088234,71
69.20898,-35.360313,60.03582,113
61.17544,-32.37407,71.77057,71
56.700974,-34.52304,73.7918,71
59.527153,-38.185875,68.91991,112
60.876877,-32.553566,71.7132,71
59.888466,-31.279306,72.18442,71
58.956562,-33.99308,71.40761,71
63.260864,-32.175262,70.78294,71
57.959373,-34.218174,72.49168,71
61.94822,-33.5516,68.59298,71
63.570312,-36.94654,66.86247,112
60.145603,-34.63955,70.733154,71
37.66765,-13.141478,49.811535,26
55.545082,-37.27453,70.54678,112
59.57962,-32.170097,72.19428,71
63.15654,-37.351902,66.34719,112
60.1399,-34.6128,70.41731,71
56.793705,-34.814354,72.272865,71
57.05155,-40.1403,69.08485,112
55.296776,-33.010277,72.81959,71
61.52096,-34.08624,68.74335,71
59.32239,-34.84668,71.36567,71
58.611942,-35.817314,70.17364,112
57.8463,-33.956757,72.94723,71
54.189342,-38.66754,70.18462,94
58.761154,-37.113575,68.74665,112
56.893196,-38.681293,70.03324,112
57.1314,-31.312487,72.60901,71
61.899727,-35.06811,68.7144,112
56.343575,-36.393158,71.520065,112
60.582382,-32.710915,70.59175,71
59.547966,-33.912777,70.62765,71
58.082687,-34.593216,72.35236,71
56.7733,-36.839024,70.64765,112
57.833763,-34.078583,72.63486,71
56.743183,-39.27947,69.42012,112
57.26108,-36.605457,71.331924,112
54.387955,-36.464733,73.024185,94
53.550674,-26.691675,69.069435,48
56.8037,-31.994522,73.65289,71
57.401577,-35.32203,71.70448,112
55.699684,-34.007217,72.05502,71
57.35876,-38.87275,68.33371,112
58.43285,-37.20925,69.67425,112
54.532715,-34.184128,72.95894,48
59.846836,-32.132145,72.73569,71
57.802505,-35.136024,72.63166,112
56.92492,-34.841133,71.69808,71
56.18309,-34.080563,73.020256,71
55.962635,-37.47211,70.035355,112
57.348553,-38.072037,70.03172,112
58.826508,-33.01494,64.81351,46
53.799213,-35.560757,72.77282,94
51.116386,-35.424713,73.03764,94
51.84996,-37.037994,71.11789,94
55.190372,-34.451794,72.88408,71
52.64542,-33.720966,74.34121,48
51.789474,-37.863586,71.28842,94
55.901665,-36.98879,70.0192,112
54.1624,-32.092613,74.94582,48
54.59191,-34.632572,72.02527,48
53.39991,-37.52755,72.56135,94
50.64587,-36.055397,72.77568,94
51.47492,-37.050835,71.308846,94
51.462093,-37.410988,71.7345,94
53.453327,-39.247833,69.943115,94
51.259468,-35.256313,73.49277,94
47.593124,-37.72423,70.33962,94
55.829998,-37.46728,70.97408,112
54.17179,-36.304775,72.056076,94
53.53445,-37.480103,70.93236,94
50.077293,-41.017708,68.989685,94
53.799088,-33.1616,73.24805,48
53.948895,-37.041267,72.11362,94
51.775978,-36.704166,72.201706,94
50.907387,-35.182335,72.3598,94
49.8772,-36.163982,73.36411,94
53.624786,-36.71313,72.777115,94
55.636486,-36.14553,72.21059,112
52.22206,-36.652866,72.39888,94
53.759506,-33.81355,74.123024,48
54.3881,-35.724907,72.6773,94
46.47808,-39.14695,68.42248,94
49.037773,-39.031315,71.637085,94
53.268288,-31.440063,74.21324,48
52.715206,-38.822647,71.30692,94
52.635464,-39.809757,70.92898,94
51.700092,-36.136406,72.270035,94
48.0829,-36.459232,71.41872,94
48.723145,-34.378765,73.19464,48
54.347492,-38.57576,69.75237,94
50.85262,-36.823105,73.33086,94
48.01899,-37.452778,71.11842,94
49.01422,-40.262012,68.88541,94
51.948353,-39.419086,70.904724,94
49.131485,-38.299973,72.69388,94
47.299088,-41.52102,67.47117,94
47.609055,-34.161774,72.806465,48
52.351246,-36.447067,71.95953,94
50.98316,-38.44474,68.19812,94
51.402306,-34.375294,73.43135,48
47.735878,-39.638233,69.217896,94
47.968193,-35.757545,71.580055,94
51.267197,-36.500404,71.36379,94
51.05725,-36.478924,71.85792,94
49.597836,-36.610733,72.98602,94
48.4067,-37.52542,71.885345,94
53.280598,-37.040104,70.42747,94
50.92177,-35.104618,73.14607,94
49.521812,-36.04016,73.61899,94
47.816025,-40.359516,69.83699,94
51.47917,-41.172947,70.90194,94
50.60189,-41.540813,68.38121,94
47.13674,-36.758015,70.90365,94
52.275955,-39.29266,69.44701,94
47.91376,-38.694157,70.30343,94
51.315342,-39.06481,69.89617,94
36.52448,-14.446583,52.76204,26
45.240025,-37.726566,69.08999,94
49.24082,-37.92943,71.0875,94
50.57881,-39.22505,70.93314,94
46.956642,-38.650135,71.10622,94
48.144867,-36.85947,70.28203,94
50.45085,-41.669575,67.20742,94
47.89366,-37.416744,72.79753,94
47.146667,-36.955944,71.26609,94
52.196236,-37.954754,71.781265,94
49.541084,-39.67407,69.448044,94
46.92905,-41.09373,68.45344,94
46.59431,-36.73503,71.68356,94
51.907875,-41.943596,68.62143,94
45.48042,-36.728207,70.872375,94
48.108315,-41.64109,69.14741,94
46.421646,-37.868202,69.07163,94
47.8159,-39.769707,69.507454,94
48.002457,-40.007843,69.37314,94
46.699326,-37.987694,69.48805,94
46.889053,-40.224556,68.06378,94
48.659355,-40.073433,69.04482,94
50.14093,-38.331852,70.65255,94
47.001377,-38.27842,68.72304,94
46.042686,-38.31589,69.78875,94
46.89358,-37.505116,71.845314,94
45.726704,-39.429443,69.53549,94
46.020092,-37.136997,70.15371,94
44.34006,-37.52112,68.208916,101
47.519375,-35.484573,71.494446,94
47.042496,-40.39139,66.39363,94
44.202274,-35.306293,71.1251,101
44.227505,-36.883728,70.88318,101
45.27787,-37.159187,69.86945,94
47.39197,-37.019535,71.845276,94
45.986614,-38.93182,69.407555,94
44.183327,-35.591015,70.47111,101
49.248066,-42.187675,66.6004,94
44.18685,-35.78562,69.804794,101
45.950985,-39.93211,68.067505,94
47.625923,-37.887596,71.17895,94
45.775383,-38.18432,70.61861,94
48.181515,-41.15394,69.67032,94
43.62773,-35.62283,69.41127,101
44.07108,-37.605736,69.413086,101
47.65081,-39.248604,70.147385,94
45.83377,-37.42908,71.39888,94
45.95564,-37.699917,69.07362,94
45.55046,-37.356407,69.59969,94
45.76119,-39.63024,67.88718,94
46.82049,-41.001884,67.52615,94
45.564507,-37.53276,71.765045,94
44.205593,-37.95596,68.51791,101
45.114307,-37.75405,68.492226,94
42.923615,-38.504723,68.61558,101
41.16562,-36.30036,70.0373,101
41.58298,-37.402702,68.97357,101
44.783333,-39.59622,66.61063,101
43.56396,-39.633442,66.61523,101
41.055885,-37.515274,65.94407,101
41.813755,-35.824818,69.31727,101
44.011223,-38.510944,66.81784,101
41.73998,-38.13435,67.97735,101
42.008022,-35.791214,70.552864,101
41.38362,-36.032795,67.03693,101
49.158634,-40.28473,68.32007,94
43.662407,-37.877827,68.28566,101
40.977825,-39.009987,63.630222,100
43.96975,-40.900475,66.209785,101
45.817417,-41.04518,67.01674,94
43.87841,-39.507195,66.88135,101
44.749638,-35.81922,70.801865,101
48.12265,-42.891907,67.44693,94
44.241825,-40.142666,67.93707,101
42.36391,-40.385193,65.76329,101
38.85195,-35.998238,65.47565,101
44.10028,-40.771427,66.259,101
42.78255,-38.81582,67.39317,101
44.33117,-41.206314,67.446175,101
44.133186,-44.164616,65.985756,101
48.26157,-40.66837,67.21332,94
42.703815,-38.94172,66.789444,101
44.337673,-40.576073,66.48808,101
39.51944,-38.418217,64.58922,100
45.88613,-42.280994,67.29801,94
43.54874,-41.11332,65.26664,101
41.795315,-40.56768,63.560863,100
41.611332,-40.74848,65.581024,101
40.26182,-40.42404,63.431587,100
41.880295,-40.323204,65.330536,101
43.503754,-37.77826,68.67883,101
43.59283,-41.88152,65.61369,101
40.268246,-38.488094,64.37248,100
61.19782,-21.121792,53.842693,23
44.340828,-40.076527,66.02724,101
38.57721,-38.231716,65.94987,101
40.77784,-39.31083,65.19288,101
38.45246,-38.647583,64.70687,100
41.631756,-40.61344,63.108173,100
44.57159,-39.66583,67.41526,101
42.453922,-40.483974,64.42753,100
39.142075,-40.444687,61.968132,100
42.534786,-39.713497,65.59982,101
42.480858,-41.668427,64.02008,100
43.983376,-40.282383,66.36075,101
43.848377,-42.36817,63.154663,100
40.647102,-39.014,64.42123,100
43.427353,-42.376244,62.43836,100
40.53515,-38.675076,66.59493,101
41.035774,-39.970406,61.190132,100
43.33613,-41.567135,62.84121,100
38.36941,-35.34735,66.48474,101
46.564175,-41.782463,64.32233,55
41.8984,-38.972134,64.98241,100
45.53139,-43.41476,60.2649,55
45.66811,-40.362175,66.67064,94
41.171417,-39.925278,63.441505,100
39.39512,-39.178413,61.367912,100
40.540623,-39.792812,63.57933,100
40.352192,-40.41295,60.8057,100
37.25531,-36.944252,63.423275,100
39.896095,-41.566895,58.02708,100
47.802917,-44.509445,62.183334,55
40.06683,-41.737526,62.215065,100
41.630875,-40.84906,62.25879,100
40.518948,-40.021072,63.092823,100
43.26613,-42.921143,64.19545,100
46.59722,-45.06115,60.20081,117
41.11456,-37.919594,66.331696,101
39.96141,-40.037186,62.912727,100
43.72262,-41.692543,62.537403,100
39.83248,-41.360973,61.04221,100
43.10263,-40.671547,63.799267,100
44.913017,-41.936474,64.22859,100
41.054348,-41.061348,61.613716,100
44.04142,-43.215214,62.03419,100
40.298447,-40.097065,60.5186,100
39.136295,-41.562008,58.815865,100
37.61915,-37.230022,63.329224,100
45.409794,-42.770866,62.418552,55
39.580074,-39.21395,63.269165,100
39.877182,-39.615425,61.50775,100
36.571213,-35.046856,64.29515,100
40.90074,-40.895542,56.03054,100
37.178722,-35.853935,63.42427,100
42.637173,-41.598648,61.267056,100
39.53919,-39.578434,62.063675,100
39.527355,-41.18839,57.9719,100
36.176792,-37.303604,58.31138,100
39.325634,-38.835217,65.609116,101
37.306114,-34.476334,66.47819,81
40.54724,-39.66959,64.24087,100
43.11084,-40.702168,60.267868,100
43.497147,-40.575924,65.48087,101
41.622715,-41.009804,63.589645,100
38.942047,-39.1695,59.457268,100
42.86872,-41.936844,61.47229,100
36.131683,-38.81088,59.39459,100
36.840446,-38.157825,62.116905,100
40.72473,-40.198357,61.63144,100
37.210392,-38.512543,60.644188,100
43.401855,-40.92352,62.763077,100
38.41607,-40.581173,58.72455,100
37.555267,-37.278656,61.319233,100
38.006474,-39.27097,56.30265,100
44.075783,-42.31582,63.327766,100
40.650085,-39.60966,59.743347,100
42.278664,-41.63918,57.50775,100
37.04427,-39.315815,59.39003,100
33.4082,-32.07766,56.5727,83
39.090164,-37.54239,62.568035,100
38.61517,-39.510754,58.31878,100
40.096817,-38.714737,64.81667,100
39.201466,-41.17703,59.602512,100
41.298103,-41.079556,57.79165,100
39.606873,-40.22399,59.5159,100
39.30098,-39.73782,58.753258,100
40.87014,-40.10958,57.445534,100
39.885376,-39.532833,59.239944,100
40.06311,-39.931965,58.136562,100
38.820614,-39.058228,60.354576,100
38.986847,-36.04441,62.962875,100
42.57103,-45.412807,54.72934,118
37.74705,-37.504547,58.48408,100
40.592606,-41.60388,58.848167,100
38.609608,-39.346363,58.285313,100
53.92891,-25.026325,52.014576,38
41.986755,-42.487152,58.21777,100
39.17748,-40.080112,59.43242,100
39.359776,-38.677845,62.09027,100
37.386757,-37.87471,56.92241,100
39.20759,-39.935818,58.54206,100
40.187397,-40.712517,56.02462,100
37.92208,-39.50453,55.99688,100
42.07712,-41.70113,58.54058,100
35.96404,-37.29325,55.679695,100
42.23042,-41.892464,60.319115,100
38.86173,-39.630577,59.30599,100
38.55068,-39.00287,57.539215,100
39.56638,-40.20838,58.359493,100
39.01903,-40.347996,57.253757,100
41.27967,-40.744766,56.933685,100
35.225864,-34.434822,57.45427,27
43.450512,-44.037262,55.244312,100
38.39995,-39.338406,57.724403,100
38.256115,-40.02396,57.922955,100
42.35416,-44.571884,55.856403,100
38.603516,-39.961098,50.220688,106
39.36698,-39.197777,56.13846,100
37.65095,-39.57438,54.803127,106
39.19794,-39.307568,54.671917,106
38.23399,-38.863617,58.936653,100
38.908104,-38.118156,58.56264,100
37.408745,-39.56649,60.16531,100
36.619926,-37.57936,58.34982,100
40.77,-40.851738,56.168518,100
38.59017,-39.66483,56.16826,100
39.43425,-41.12178,54.301495,106
41.397293,-40.099773,53.923065,106
38.893887,-40.00225,56.34787,100
37.444366,-37.48181,57.57076,100
38.003136,-40.362755,51.691032,106
38.614426,-40.27272,54.58408,106
41.757133,-42.40267,53.22281,106
36.033215,-36.56261,58.859573,100
44.45225,-43.065216,58.125957,100
38.027435,-37.886414,53.178932,106
40.123005,-39.307274,51.893974,106
39.76397,-38.711674,51.349022,106
37.15487,-38.743538,54.7079,106
38.459843,-39.20042,53.91423,106
39.861553,-39.531586,55.94193,100
39.37648,-39.26613,51.5318,106
40.231747,-40.60904,54.51498,106
38.074375,-38.141335,58.476654,100
38.64709,-41.0021,54.717716,106
37.002018,-38.744576,53.59863,106
38.191357,-38.976017,51.77687,106
39.06925,-38.8915,51.0944,106
40.774136,-40.276146,54.022217,106
42.74908,-41.04832,50.890293,106
36.06134,-36.588585,54.993454,106
39.989895,-40.030193,53.85721,106
42.494846,-42.78448,55.11015,100
45.99663,-43.576565,57.15426,55
39.96616,-41.253204,57.428497,100
40.086197,-39.684273,51.152954,106
37.553795,-40.018974,54.820786,106
41.286217,-40.91191,54.000275,106
41.049316,-40.068302,51.063763,106
39.138687,-39.599136,55.92445,100
38.66285,-40.383614,55.90963,100
41.353073,-40.03521,51.6956,106
41.026768,-37.634743,49.440403,106
36.120056,-37.26376,55.9515,100
36.91165,-36.632896,52.13436,106
40.532223,-39.949917,50.532196,106
42.148647,-42.98084,56.11992,100
37.520264,-38.613487,53.736443,106
39.71707,-39.040916,51.045715,106
40.30262,-40.107883,51.26024,106
40.044525,-38.81324,51.62602,106
40.6506,-40.54982,49.564785,106
40.538437,-39.869667,51.080032,106
39.439835,-38.987663,53.424866,106
44.616734,-41.58615,49.376965,106
39.47962,-38.488873,49.463024,106
37.41428,-37.782097,53.633797,106
41.696564,-39.756786,50.16252,106
42.14268,-36.831264,45.647697,106
39.47226,-41.035862,52.101532,106
37.775375,-35.18863,49.458946,106
40.1195,-40.65441,54.21475,106
36.488586,-37.606815,51.711006,106
41.65808,-39.022705,48.146587,106
42.600784,-40.04621,48.466484,106
38.39074,-41.25908,51.101284,106
38.85837,-37.6975,50.590652,106
38.888832,-31.598495,44.54636,86
37.733162,-37.71273,49.75804,106
38.353344,-37.21193,50.665783,106
34.910744,-34.61701,50.50992,64
40.210068,-41.15828,53.814644,106
42.69669,-39.885746,49.543034,106
38.821224,-37.704727,51.81934,106
39.187153,-38.7868,51.11168,106
42.167274,-39.629463,48.448837,106
42.244904,-40.840538,49.811813,106
40.478127,-39.178486,50.846138,106
35.972794,-34.934204,47.875595,33
38.68681,-39.196747,49.39612,106
43.7912,-41.660175,49.62094,106
43.951054,-42.404827,48.3782,106
41.794277,-37.797813,46.89249,106
41.090984,-40.23446,52.9315,106
40.601307,-40.153423,51.27603,106
39.791576,-38.223392,46.20544,106
39.263115,-38.176098,48.738667,106
41.474335,-41.105404,50.952145,106
46.2952,-41.193966,46.80183,17
40.262142,-40.856365,49.6037,106
41.79153,-39.332897,49.464565,106
43.57365,-39.597393,48.348022,106
37.432076,-35.89219,49.204697,106
39.68778,-37.575596,48.92327,106
42.12551,-38.456055,47.191868,106
44.711002,-41.451942,46.71966,106
44.295166,-38.74465,46.720192,106
42.094925,-40.319733,47.839527,106
43.523323,-41.332764,47.592773,106
42.62425,-38.375534,48.47055,106
44.496605,-41.139328,49.03738,106
46.544136,-39.5948,44.728607,109
42.729897,-41.274414,52.13097,106
40.033855,-39.521095,50.01263,106
39.21724,-37.89717,47.94372,106
38.259422,-37.60103,49.89529,106
40.796043,-39.405296,47.773556,106
42.202602,-40.169407,48.52972,106
43.052353,-34.948555,41.80687,86
46.044586,-39.347862,45.804047,17
47.011826,-40.826805,48.19037,17
40.270443,-35.986282,46.854256,106
38.44414,-37.213688,50.12167,106
42.804573,-40.48062,47.855606,106
44.38968,-38.088993,45.718822,106
42.99855,-37.414948,46.329197,106
44.58981,-36.836,43.566395,108
45.96603,-41.201954,47.71357,17
45.122505,-6.689298,46.45587,54
43.55059,-37.930435,46.456852,106
41.695847,-36.37306,45.527058,106
47.447414,-38.875244,44.18978,109
42.860493,-37.504677,45.429466,106
38.780342,-38.294243,50.700478,106
42.83621,-38.25345,46.50521,106
46.162525,-39.889835,45.698963,17
43.201576,-37.618412,46.6732,106
41.17239,-40.539856,50.694622,106
42.719475,-40.6831,45.87632,106
44.878685,-40.181053,46.719784,106
45.84356,-38.388237,44.955368,109
45.303932,-42.343006,50.07419,17
40.195755,-36.054398,47.460075,106
42.953354,-38.97037,47.737164,106
41.574257,-38.34293,48.346626,106
46.878246,-39.64091,45.22277,17
42.790115,-38.36273,45.94782,106
43.547234,-38.989418,47.194664,106
41.43123,-37.07886,45.421005,106
44.818275,-37.591003,44.828873,108
43.935627,-35.013386,44.25293,108
42.5483,-35.438496,43.901882,108
47.91504,-38.94008,43.040527,109
42.15921,-36.903248,46.665108,106
39.429527,-35.163788,46.522427,106
41.283344,-36.97517,45.12671,106
49.08204,-35.48967,41.246704,109
50.00816,-36.140266,42.267776,109
47.697212,-36.829662,43.084797,109
47.557888,-38.54236,43.371925,109
42.301296,-37.042797,45.301544,106
46.29965,-38.69551,45.18547,17
49.67827,-37.745712,43.913418,109
45.38462,-35.411156,43.02236,109
45.742462,-40.462856,47.32673,17
46.005096,-37.548805,44.5546,109
48.88085,-35.753685,42.575226,109
45.181126,-34.3134,39.46358,88
41.18185,-37.31784,47.611427,106
45.489334,-36.202328,43.38862,109
47.291763,-38.29245,44.33091,109
45.85503,-41.3427,45.903168,17
45.65612,-34.118122,41.77021,88
47.891876,-36.635963,43.58367,109
45.84919,-33.802,41.79328,88
48.917446,-36.57341,42.635048,109
47.64512,-39.658302,45.587242,17
47.129177,-37.577328,44.113155,109
47.097553,-33.996933,41.502705,88
46.671783,-34.428726,41.808563,88
46.201385,-38.968815,45.349865,17
45.213295,-35.471134,43.47059,109
45.279083,-33.019928,41.120865,88
49.615597,-35.578114,42.28791,109
48.03579,-39.042114,44.49852,109
50.474205,-38.584694,44.16574,109
46.99587,-39.254917,45.555603,17
50.730396,-38.036583,42.24849,109
41.472565,-36.75527,46.070038,106
45.280457,-34.470173,42.501415,88
46.68102,-37.87448,43.309326,109
45.16549,-21.70552,58.227646,15
45.222717,-34.223606,41.69205,88
40.81968,-33.894268,45.759575,33
47.31352,-39.034943,43.199306,109
42.571068,-37.485497,45.981125,106
47.78068,-35.60048,43.02672,109
46.537224,-35.91098,41.591965,109
51.057426,-38.124763,44.53642,109
46.325523,-40.03674,43.992195,109
45.179993,-33.495777,42.774536,88
54.64749,-38.271507,44.21486,109
51.83766,-35.985554,41.914974,109
52.071068,-35.855835,42.254253,109
46.99144,-38.882977,42.605366,109
55.985764,-31.658327,40.17296,99
52.173885,-35.871887,42.85108,109
50.159843,-32.217224,39.410324,88
48.35339,-34.487022,41.069393,88
53.449127,-40.106636,43.19943,109
51.156734,-37.380676,42.494583,109
50.786785,-38.03241,44.42211,109
50.546715,-36.304344,42.05385,109
50.83023,-36.815163,42.99111,109
49.93803,-38.27384,43.709206,109
46.010166,-35.927483,43.472504,109
52.254597,-38.718525,43.675938,109
51.70044,-36.76007,42.53702,109
52.97001,-32.89223,39.428154,88
48.567436,-34.836582,41.223175,88
51.661026,-34.778885,41.251617,88
53.770386,-34.549175,41.371193,88
54.282143,-36.308712,42.57633,109
51.47522,-6.601052,59.846893,30
49.55181,-36.338028,42.357143,109
52.6926,-36.205173,42.767822,109
53.483295,-34.792343,42.027725,88
55.12417,-36.815285,43.206726,110
50.899776,-36.37914,42.652374,109
52.77305,-35.040157,41.684742,109
52.626846,-38.37023,43.687496,109
51.644203,-37.625965,42.3972,109
45.152355,-21.854399,58.16893,15
51.902634,-40.906178,45.6496,17
48.746265,-35.931473,43.333687,109
53.398376,-37.476276,43.08912,109
57.45277,-39.53894,44.30595,110
52.531883,-34.559147,39.919514,88
52.313545,-34.755653,41.220837,88
53.20721,-36.68664,41.414177,109
49.829563,-37.044407,43.345047,109
53.143887,-32.871246,40.268993,88
59.22859,-36.20584,44.031876,110
56.555046,-34.13054,41.176468,99
55.138763,-36.265068,42.832813,110
55.6252,-36.906143,42.78149,110
53.623775,-30.588146,39.48341,88
53.68535,-32.67502,40.29222,88
48.48816,-37.571594,43.1036,109
54.582146,-38.55447,43.653316,109
56.1202,-35.77811,42.14645,110
56.648746,-35.295536,42.826214,110
57.035107,-34.774868,40.99791,99
55.7082,-33.505825,41.958023,99
53.880936,-30.112137,38.94253,88
54.99843,-36.056976,42.10196,109
55.35116,-32.546814,39.434284,99
55.590225,-31.562746,39.371964,99
51.576,-29.026909,38.85293,88
55.088326,-37.18363,44.054283,110
56.38507,-39.0603,45.061146,61
60.701183,-36.321835,45.175114,61
55.425713,-36.53942,42.400127,110
57.84208,-32.980923,43.39233,99
56.78848,-33.684673,41.14901,99
58.781754,-33.626305,42.219624,99
54.036884,-32.06034,40.244274,88
55.822197,-34.382168,39.85248,99
50.99579,-34.912537,40.649017,88
57.769363,-35.547813,41.725044,110
58.817326,-35.878433,44.271973,110
56.023132,-30.372469,39.87838,99
56.381016,-31.598839,40.355244,99
56.593395,-34.206467,41.143394,99
55.47279,-37.00387,43.345673,110
55.891262,-36.45865,42.70082,110
58.074383,-33.091423,40.767105,99
59.77378,-35.005466,41.678497,110
58.75326,-36.685795,43.518684,110
57.019585,-35.52775,43.926357,110
61.61856,-30.74914,42.635002,99
54.782658,-34.04344,41.92678,88
58.621693,-31.974447,40.114174,99
59.457138,-34.193542,41.516838,99
59.704056,-30.864872,41.278954,99
58.647263,-33.09787,41.991405,99
62.272415,-35.210632,44.822544,110
55.71234,-33.58553,41.42176,99
58.568954,-35.464455,42.847343,110
61.79514,-32.205772,43.28106,99
60.224533,-31.592104,41.78944,99
61.015705,-30.887182,42.019707,99
59.662384,-32.250465,42.07454,99
56.13462,-33.521362,41.324497,99
57.164577,-34.362606,40.58981,99
61.47515,-28.562542,41.291954,99
58.652195,-34.298847,41.393642,99
62.653522,-27.2425,41.47502,99
58.959824,-33.240097,42.540764,99
58.853855,-30.539833,40.485382,99
58.243427,-34.07279,43.243214,99
60.12259,-33.514725,41.179367,99
59.798706,-29.339584,40.14199,99
57.554813,-34.09651,40.439316,99
56.636147,-32.738995,41.05134,99
63.99677,-35.226368,45.74255,61
61.039047,-37.077633,44.208073,110
51.263195,-22.718273,60.490665,15
60.593113,-32.125877,43.068787,99
63.17758,-33.347496,44.90707,99
61.547577,-33.33614,41.85092,99
60.329975,-35.494263,43.841103,110
57.575806,-32.65403,40.150703,99
61.3686,-34.15817,41.734844,99
64.65614,-32.41906,42.864094,99
63.43964,-33.88927,44.951054,99
61.572838,-29.761036,42.53897,99
59.189358,-35.8761,42.05165,110
62.308395,-33.578556,43.11659,99
66.78702,-34.918373,47.41188,84
61.066704,-31.015003,42.049362,99
59.375576,-28.625395,39.686375,99
60.80988,-36.08707,44.092045,110
64.89261,-30.873741,45.04203,74
56.3461,-33.875793,41.72153,99
65.0104,-35.12423,46.571312,114
61.084854,-28.572628,40.882057,99
65.35917,-31.11583,44.243732,102
64.95686,-29.572565,43.98384,99
62.61725,-28.588184,43.378372,99
63.28414,-30.790022,42.901787,99
62.829975,-30.852983,42.67347,99
63.55866,-31.971916,43.70573,99
62.535133,-35.956387,44.538593,110
62.34935,-30.823307,43.624817,99
62.315086,-35.176662,43.64026,110
61.590607,-31.56663,42.175102,99
63.831085,-28.88462,43.581013,99
65.13867,-30.431356,45.312317,84
63.51253,-29.804077,43.301815,99
66.984314,-31.752604,47.45633,84
60.12333,-35.197628,41.98855,110
63.182076,-35.08718,45.255753,61
60.881954,-32.162735,42.393223,99
64.83828,-33.809067,45.887115,74
63.17705,-31.404102,44.049477,99
64.88624,-29.611368,44.502716,99
60.851456,-31.167492,42.187393,99
66.18559,-33.159832,48.26643,84
63.34946,-29.950634,42.496284,99
63.86167,-30.854948,44.94203,99
64.82263,-29.334696,43.44902,99
62.79666,-34.29687,43.21154,99
66.40099,-33.21978,47.337627,84
64.172195,-33.351246,45.39382,74
65.63135,-35.023186,48.248528,114
66.107315,-30.454304,45.123478,84
64.92653,-29.809484,44.19464,99
59.318504,-32.062138,43.931107,99
67.46485,-34.649567,50.14702,84
65.42022,-34.468388,46.374775,84
67.649925,-33.942432,49.72668,84
64.64175,-35.142883,47.240177,61
66.99821,-30.737835,47.90289,84
65.52266,-33.2309,47.63984,84
68.843315,-27.778408,47.06438,84
66.76457,-25.147905,46.908207,84
70.03991,-32.384636,48.662277,84
66.479645,-33.270847,47.53731,84
66.05223,-32.7302,45.43291,84
64.489174,-35.57505,47.272434,61
67.848976,-33.108883,46.930202,84
68.45022,-32.459076,52.24247,84
67.90196,-34.124165,50.577454,84
67.16674,-41.581856,51.51419,114
68.956375,-30.160645,50.40611,84
67.73749,-29.592937,47.770046,84
69.32053,-35.52562,49.72898,114
69.28142,-30.697,50.968254,84
70.47027,-30.650375,50.5407,84
67.903145,-33.11035,47.800133,84
69.28456,-36.74091,48.74749,114
68.04879,-31.337595,48.780327,84
61.8226,-20.658295,50.28248,23
67.518364,-26.89706,47.31562,84
67.62755,-32.66733,49.124275,84
68.67574,-22.337223,46.936096,77
68.491295,-32.3769,48.361515,84
68.30518,-29.034,49.586136,84
69.43236,-32.471493,52.07523,84
68.454575,-34.548252,52.34987,84
67.28051,-32.011074,53.654472,84
67.088234,-35.20989,50.551037,114
70.78792,-30.42456,50.302944,84
68.59808,-33.92594,49.750103,84
71.33708,-29.112112,50.961334,84
69.12143,-32.697124,50.559525,84
60.314583,-40.258385,51.38713,61
66.54511,-33.29586,48.291237,84
68.43322,-35.892147,49.261353,114
63.78881,-31.67181,44.941483,99
67.44822,-33.209587,47.551315,84
66.435265,-34.95948,48.65158,84
67.743614,-29.992115,48.694195,84
69.12772,-32.018677,50.762592,84
68.63313,-32.99972,50.27659,84
69.53363,-33.47652,49.053505,84
68.66878,-32.774235,49.228153,84
69.32402,-32.93409,51.65703,84
67.670525,-32.57319,48.62341,84
69.12851,-31.035294,51.24708,84
65.41234,-23.725393,44.6562,95
69.5552,-31.100159,51.07973,84
68.452446,-33.30055,51.394615,84
69.664024,-29.844883,50.27216,84
71.059746,-24.491165,52.33773,77
69.38214,-28.555258,50.160103,84
67.42146,-31.564034,50.22947,84
71.04993,-27.563704,54.23839,84
69.29107,-28.419807,53.992065,84
69.50646,-31.080887,50.283607,84
68.33749,-34.044044,50.93396,84
65.609985,-39.598488,57.856956,113
68.73302,-33.402443,53.1808,84
68.27661,-31.96287,49.99506,84
69.46165,-34.52556,48.896164,84
68.97077,-32.49539,51.83954,84
70.69793,-26.741581,50.812637,84
69.70538,-26.231926,50.119217,84
69.958405,-30.084972,50.283276,84
69.39,-34.12519,50.69393,84
70.042404,-31.982445,52.804535,84
68.39179,-31.765175,49.867878,84
70.088905,-31.147032,52.304768,84
70.413734,-31.032616,53.463882,84
69.02476,-32.513557,54.13286,84
70.15242,-30.106752,52.029976,84
69.01929,-33.347424,50.47051,84
67.4977,-34.263214,51.86441,84
70.97785,-27.33557,56.96375,90
70.78984,-27.108131,51.512066,84
68.05211,-33.057446,49.783104,84
68.84627,-33.134304,51.092754,84
68.759995,-30.04627,51.464787,84
69.96506,-29.350117,50.829258,84
69.21709,-33.74971,53.40249,84
71.01446,-27.935375,50.384003,84
68.28694,-24.497663,56.660286,53
68.2789,-25.773712,62.46361,90
65.22821,-30.943531,54.227863,84
67.28993,-33.693558,48.105587,84
72.43638,-29.655764,51.76174,84
