label,anatomy,,,FiredHeatmap,FiredFractionHeatmap,ElectricActivityHeatmap,InhibitionHeatmap,CalciumHeatmap,BackgroundActivityHeatmap,GrownAxonsHeatmap,GrownDendritesHeatmap,umap,,,UMAPClustering
48160,110.67157,6.1029892,66.776859,2,4,3,6,4,6,5,6,98.66504,67.11958,52.117477,65
48161,111.1049,6.9304272,70.959285,4,8,3,4,7,5,5,5,100.43908,69.12309,54.583263,65
48162,111.03669,6.843957,71.001507,3,5,2,5,5,5,4,4,93.56204,73.047554,56.35125,33
48163,111.18947,6.959728,70.869355,4,5,5,4,5,6,5,6,85.42154,75.212585,44.127144,6
48164,111.03636,6.8902691,70.884364,5,5,6,6,5,7,5,5,96.88912,64.91437,54.754807,65
48165,111.05833,6.898068,70.96782,2,5,5,3,5,4,4,5,105.42218,60.6932,53.489098,65
48166,111.19642,6.9091291,71.057117,5,7,4,5,7,5,6,4,98.97627,68.81272,54.965904,65
48167,111.12198,6.9137178,71.034291,2,6,4,4,6,6,6,6,101.4552,60.353283,51.151985,65
48168,111.01689,6.9015323,70.902621,3,7,2,6,7,6,6,4,95.3589,66.50089,43.365,18
48169,111.12454,6.8560035,71.052972,3,4,5,6,3,6,4,6,101.491585,61.2952,56.10197,65
48170,111.03354,6.9730803,70.862602,1,4,4,4,4,5,5,6,105.00301,60.07921,50.87435,65
48171,111.74839,7.8539435,74.079067,3,5,2,4,4,5,4,6,95.98384,69.31182,54.57853,65
48172,111.80826,7.8210773,74.138602,3,5,4,4,4,4,4,2,93.04591,71.01213,46.264336,4
48173,111.65778,7.8375759,74.080144,1,4,4,3,4,6,4,5,95.53005,69.09428,44.281174,18
48174,111.76245,7.7720095,74.112613,2,7,3,4,8,5,8,4,101.738594,65.37911,52.289318,65
48175,111.74868,7.881933,74.078547,3,6,4,4,4,3,4,3,91.24071,70.28649,50.47935,33
48176,111.80232,7.7774565,74.015375,1,6,4,4,6,2,6,6,99.2696,64.339386,50.93953,65
48177,111.82324,7.9495916,74.019353,1,6,2,5,6,6,5,4,94.07568,69.21778,53.48101,65
48178,111.79437,7.7709697,74.077387,4,4,4,4,6,5,6,4,85.90257,72.755974,52.836727,54
48179,111.74687,7.7639265,73.997404,3,6,4,5,7,6,6,5,97.34961,66.228546,52.794567,65
48180,111.71849,7.9128894,74.010548,1,6,5,4,5,6,4,4,107.2437,60.932755,56.92089,65
48181,112.26396,7.7561187,78.168641,2,5,5,3,4,7,4,6,91.45601,68.431335,45.263058,18
48182,112.24885,7.7367508,78.119707,1,6,4,5,3,5,3,6,99.10402,67.37897,55.519413,65
48183,112.20155,7.6648279,78.070535,1,5,4,5,4,5,3,4,95.622894,69.763916,52.687424,65
48184,112.33189,7.7435207,78.147623,1,4,4,2,5,5,5,6,99.954346,61.774803,51.511246,65
48185,112.20269,7.6826995,78.201118,2,6,3,5,5,4,4,6,94.02428,70.12308,48.904144,4
48186,112.25252,7.839116,78.231299,1,7,3,6,8,5,7,4,93.498795,64.77291,49.55936,18
48187,112.35911,7.8127283,78.086168,1,5,4,4,3,6,3,7,103.73597,59.770813,55.058563,65
48188,112.34777,7.8157874,78.196967,1,6,4,4,4,5,4,5,96.84306,72.31596,44.74398,4
48189,112.25785,7.7170737,78.180691,4,6,4,5,6,6,5,5,96.80009,68.63946,48.078686,18
48190,112.30845,7.6721528,78.110014,5,6,5,6,6,5,6,5,98.782776,66.92807,53.66999,65
48191,112.89885,7.679933,81.265594,2,3,4,3,5,6,6,6,100.867836,55.775127,55.61716,65
48192,112.89076,7.6122018,81.186599,3,3,3,2,4,4,5,5,96.289635,71.5417,53.348442,33
48193,112.95097,7.7741684,81.348205,1,5,4,2,4,6,4,5,103.21625,60.600838,54.745804,65
48194,112.90024,7.7388234,81.234665,2,6,5,5,6,5,5,6,102.3566,56.406776,69.665306,65
48195,112.94002,7.5946023,81.196733,2,5,3,4,6,6,6,6,105.66525,71.70755,51.561718,33
48196,112.89808,7.6166101,81.242584,1,6,5,4,7,6,6,4,93.10884,69.083244,43.94538,18
48197,112.83406,7.7138143,81.275649,2,4,4,5,3,5,4,6,93.82904,61.453815,49.575752,18
48198,112.84928,7.6135639,81.255905,4,4,3,5,4,5,5,5,101.55864,67.22493,57.012695,65
48199,112.97049,7.6944628,81.266546,1,4,4,3,6,5,7,6,98.87432,68.029816,53.7837,65
48200,112.85414,7.6775384,81.198657,3,5,4,5,6,4,6,3,98.40535,69.5024,49.4925,18
48201,112.4216,7.5933766,85.236078,5,5,3,8,4,3,4,6,96.33523,67.8465,46.840435,18
48202,112.35604,7.5573335,85.193828,3,7,3,6,7,5,6,4,103.366356,69.30535,50.05533,65
48203,112.36613,7.6281607,85.320529,2,6,4,4,4,5,4,4,100.59238,70.103096,51.72908,33
48204,112.45997,7.5324643,85.257901,2,6,4,4,6,7,6,5,99.763535,67.2769,54.96487,65
48205,112.40598,7.616375,85.227969,2,6,4,6,6,6,6,4,100.27633,63.53851,52.604774,65
48206,112.46218,7.5860761,85.297402,4,4,3,5,3,3,3,7,99.67568,71.5737,52.026123,33
48207,112.46274,7.6399789,85.194556,7,6,5,6,5,5,6,5,107.08805,59.080986,56.186646,65
48208,112.37341,7.6117755,85.234705,2,7,4,5,7,6,6,4,102.99992,69.543724,54.79817,65
48209,112.44398,7.6510885,85.17931,2,5,6,5,5,7,5,5,95.88185,71.42516,51.52198,33
48210,112.36275,7.5103923,85.219828,3,7,6,4,7,7,7,4,92.57843,69.6427,44.29834,18
48211,111.07084,7.5397277,88.094851,1,3,5,3,3,4,4,7,98.6203,65.70931,50.581646,65
48212,111.10785,7.5116643,88.177197,2,5,4,4,4,3,4,4,91.47652,73.352005,46.95293,4
48213,111.14407,7.5265885,88.116247,3,6,4,3,6,6,6,4,102.438995,64.586784,48.713436,18
48214,111.10314,7.4875631,88.165966,2,5,2,4,6,5,7,6,105.30444,64.79386,53.764645,65
48215,111.1683,7.5631608,88.116748,3,7,2,5,5,5,4,4,100.43802,64.528854,50.541252,65
48216,111.05054,7.5486418,88.170135,4,6,3,6,5,4,5,4,104.517136,61.48343,60.37218,65
48217,111.04017,7.4485986,88.011345,2,7,4,5,7,5,6,5,94.54184,72.15668,46.357952,4
48218,110.99926,7.4561402,88.038661,3,4,4,5,5,6,4,4,95.15436,71.68406,49.64353,4
48219,111.06021,7.5968107,87.997252,2,2,3,6,3,7,4,7,95.458786,65.666885,54.49008,65
48220,111.14836,7.6201254,88.010535,1,6,3,4,4,6,4,6,93.91254,68.77338,49.332848,18
48221,109.60078,7.4644397,91.946245,2,8,4,4,7,3,6,5,93.690254,69.37684,46.062645,18
48222,109.63898,7.5190041,91.84847,5,7,3,5,5,6,5,5,87.09395,73.223595,47.480118,6
48223,109.58809,7.3821314,92.007061,2,1,4,4,2,5,3,7,97.2052,61.92885,46.318073,18
48224,109.50431,7.5353097,91.88044,1,5,3,2,5,4,6,6,96.53737,73.30683,42.458817,4
48225,109.56011,7.5533913,91.895246,3,5,4,7,4,5,6,6,93.4736,64.109276,48.283844,18
48226,109.53007,7.52119,92.015905,4,5,3,6,5,4,5,6,93.8598,64.61452,55.894703,65
48227,109.50726,7.4324852,91.876687,1,5,5,5,5,5,5,8,96.37793,76.328735,47.794205,4
48228,109.5147,7.5303059,91.981678,5,5,2,5,5,5,5,6,98.09183,70.45445,49.97629,4
48229,109.65637,7.476647,91.957126,3,5,4,5,5,4,5,6,88.22145,72.7494,52.670513,54
48230,109.58798,7.5085991,91.883527,1,5,4,4,6,7,6,7,99.15596,65.059654,51.59548,65
48231,108.25002,7.4107908,94.805018,5,5,3,4,4,4,4,7,101.44316,64.92715,48.476677,18
48232,108.29925,7.4849079,94.790076,4,6,3,5,6,6,5,5,101.82213,63.251717,46.086674,18
48233,108.26814,7.3157429,94.774058,3,3,3,4,3,4,4,6,95.62544,65.419174,48.889812,18
48234,108.27695,7.3578542,94.748325,2,5,5,4,4,4,3,6,100.2909,63.67758,54.03634,65
48235,108.20301,7.4719425,94.752944,2,5,4,5,4,6,4,6,92.053925,68.2672,47.941544,18
48236,108.16423,7.417023,94.880756,5,7,3,5,7,3,6,2,92.97972,66.766464,45.09331,18
48237,108.29472,7.4229493,94.884536,2,5,7,5,5,6,4,4,96.58387,62.227394,48.250267,18
48238,108.19977,7.4206994,94.750338,5,5,3,7,5,5,5,5,99.10365,69.38785,47.82011,18
48239,108.1545,7.3431308,94.841274,2,7,3,5,6,5,6,5,92.12302,60.70601,47.19915,18
48240,108.17899,7.4398862,94.862115,1,6,5,3,5,6,4,6,96.06639,66.58631,53.679672,65
48241,105.90645,7.3684103,97.544701,4,4,2,6,4,5,4,3,97.90478,73.5253,51.9667,33
48242,105.83159,7.3103566,97.531755,2,4,3,5,6,6,5,3,93.862854,66.57419,47.96212,18
48243,105.88549,7.2742886,97.482306,2,6,4,4,7,7,7,4,94.71379,69.97674,45.077225,18
48244,105.85237,7.3683927,97.597392,2,5,5,4,5,4,5,6,94.59071,71.84103,45.35999,4
48245,105.83189,7.4319549,97.552907,1,5,4,4,5,3,6,6,105.31704,59.477364,56.833405,65
48246,105.93451,7.3266764,97.642736,1,6,4,5,7,4,6,3,100.02263,61.301773,48.61082,18
48247,105.91142,7.3855189,97.450539,3,6,3,5,5,6,5,5,100.64502,67.57935,48.46199,18
48248,105.86902,7.4147615,97.555023,3,5,3,5,5,6,4,5,97.69664,68.33263,46.205276,18
48249,105.90276,7.3698531,97.631435,4,5,6,5,4,5,5,6,100.03844,62.796776,52.23147,65
48250,105.80714,7.301121,97.484393,2,4,2,6,5,5,6,5,104.98643,61.472923,53.801178,65
48251,103.56287,7.3260298,100.28438,1,6,5,7,5,4,4,6,107.30231,67.83314,57.349857,65
48252,103.50587,7.2684522,100.29405,4,6,5,4,6,7,6,5,102.946335,69.91512,56.55939,65
48253,103.48011,7.2970419,100.29936,2,4,4,4,4,5,5,6,101.75127,67.23311,50.263718,65
48254,103.52066,7.3811599,100.37325,3,8,3,5,6,5,6,6,102.48757,61.887283,53.737778,65
48255,103.53701,7.3283279,100.31914,2,4,3,4,3,6,3,5,90.26077,77.05408,49.546413,4
48256,103.50137,7.3515092,100.20935,4,4,4,5,5,6,5,5,99.87114,66.734856,58.152184,65
48257,103.50596,7.2404089,100.36753,1,7,3,4,7,5,5,4,96.23099,67.850296,48.08045,18
48258,103.55755,7.3065601,100.35361,4,6,4,4,4,4,4,4,102.062294,65.16989,55.682465,65
48259,103.47089,7.2933449,100.33793,4,5,3,4,7,3,8,7,94.30889,68.39568,53.145134,65
48260,103.62741,7.245824,100.3029,4,3,5,6,3,5,4,5,99.00455,62.733192,51.637074,65
48261,100.34579,7.3165568,101.91236,2,6,4,5,6,5,6,5,93.12123,61.236156,50.67692,65
48262,100.39773,7.3105869,101.89273,2,5,2,5,4,4,4,3,104.43661,59.962467,53.38039,65
48263,100.32567,7.2384656,101.84143,5,4,3,5,4,5,5,5,106.95982,70.82005,54.488976,33
48264,100.41557,7.3152675,101.90544,4,6,3,6,5,5,4,5,97.121445,61.908783,58.093132,65
48265,100.38142,7.2645975,101.95167,2,5,4,8,5,5,6,7,93.890236,71.24052,47.522095,4
48266,100.29217,7.2928521,101.86668,3,7,4,4,6,5,5,6,90.52994,67.12564,49.072376,18
48267,100.35285,7.4158591,101.98228,1,7,4,4,7,6,7,4,102.027275,56.811756,56.5947,65
48268,100.33591,7.412627,101.8183,3,6,3,4,5,6,5,5,104.68311,58.90515,76.24338,53
48269,100.38543,7.2681135,101.94244,4,4,4,4,7,6,7,5,98.89731,73.709526,46.81614,4
48270,100.26345,7.2393967,101.88685,3,3,5,5,5,5,6,5,103.81221,62.418427,54.755898,65
48271,97.128711,7.3070838,103.54033,1,6,4,4,5,5,5,5,92.026535,65.19538,49.8126,18
48272,97.111592,7.2965133,103.55659,2,4,3,3,6,6,7,5,91.80777,70.42672,55.864265,33
48273,97.046911,7.3449269,103.47305,4,3,2,5,2,6,3,6,104.43936,66.93499,55.340637,65
48274,97.033885,7.3837841,103.51719,1,7,5,4,5,4,4,6,93.69546,73.30209,51.652756,33
48275,97.225517,7.2817089,103.52059,2,6,5,3,5,6,5,5,106.93919,67.68624,57.195915,65
48276,97.147778,7.3330065,103.5771,3,5,3,5,7,6,6,5,103.556206,65.026726,54.941525,65
48277,97.178691,7.3160377,103.44821,4,5,3,4,6,8,6,7,103.01651,61.918682,48.674103,18
48278,97.067357,7.2443403,103.49722,4,5,4,4,4,7,3,6,96.606606,72.578995,45.153152,4
48279,97.123629,7.375984,103.55668,4,5,2,5,5,5,6,6,96.3456,67.16411,53.745327,65
48280,97.051667,7.247511,103.50916,4,7,3,6,6,5,5,6,95.439186,64.23183,50.06435,65
48281,93.91163,7.2976108,105.1683,1,5,5,4,6,4,6,7,98.549805,63.95567,49.612194,18
48282,93.917267,7.3783244,105.18779,4,6,5,5,5,6,6,7,104.82466,61.101032,58.569695,65
48283,93.95755,7.3218437,105.23417,1,4,3,5,3,5,4,5,93.392624,70.37987,44.715073,4
48284,93.819679,7.3321722,105.1069,1,7,3,4,6,6,5,6,92.21366,72.46106,50.996056,33
48285,93.843257,7.229419,105.11995,3,4,3,4,4,3,4,6,103.76697,64.12351,56.755146,65
48286,93.983413,7.2793134,105.25951,5,4,3,5,5,4,5,6,100.00657,59.87238,47.197235,18
48287,93.833376,7.3087574,105.1604,4,6,2,6,4,4,5,3,100.73195,64.71655,52.890667,65
48288,93.872445,7.2159911,105.24591,2,5,5,4,4,5,4,6,97.45902,62.01115,56.955166,65
48289,93.818438,7.3660801,105.21667,2,7,2,5,6,6,6,8,98.13667,66.285286,48.854317,18
48290,94.007911,7.2647453,105.11979,1,4,3,6,4,5,5,5,106.14308,59.667946,58.212753,65
48291,89.821042,7.3210453,105.68456,1,5,4,4,6,5,5,6,102.64957,67.45924,56.33866,65
48292,89.795323,7.3236709,105.70394,4,6,6,5,6,6,6,6,98.23616,71.2674,52.418503,33
48293,89.887053,7.2442481,105.71688,5,6,4,7,5,6,5,4,97.48885,69.05671,45.85312,18
48294,89.837502,7.2568349,105.61977,1,4,5,3,4,7,4,5,99.426186,69.115166,48.828766,18
48295,89.795671,7.2646747,105.75425,4,5,2,7,5,4,5,6,102.69061,60.15612,54.595753,65
48296,89.748691,7.2715674,105.68734,1,3,4,5,4,3,5,4,99.14791,62.25621,51.852135,65
48297,89.877394,7.2811798,105.70666,4,5,4,7,5,6,5,5,102.19438,64.43217,54.590244,65
48298,89.850889,7.2521302,105.60478,4,5,5,5,4,6,4,6,99.34594,60.979485,44.460663,18
48299,89.847518,7.2910774,105.60505,1,5,4,3,4,5,3,4,105.39227,59.759907,59.23702,65
48300,89.839695,7.3118161,105.72856,2,5,4,4,4,5,4,5,97.064514,75.519066,45.195374,4
48301,86.723273,7.3332114,106.31991,3,5,4,5,5,6,6,8,98.78407,61.8362,51.415565,65
48302,86.665929,7.2487612,106.36095,5,7,3,5,5,5,5,5,98.15461,66.424286,52.095676,65
48303,86.801205,7.3863389,106.24381,4,6,4,6,4,5,4,5,100.99102,61.980343,52.436996,65
48304,86.628989,7.414627,106.272,2,6,3,5,4,4,4,8,91.51448,71.347595,42.69027,4
48305,86.804541,7.3929266,106.32481,2,5,3,4,4,5,5,5,106.60336,63.46604,60.424923,65
48306,86.770371,7.3193562,106.32159,3,6,4,5,7,6,8,4,99.053635,65.61408,53.688206,65
48307,86.774217,7.3236947,106.27766,1,5,6,3,4,8,4,5,95.86133,73.31105,48.01718,4
48308,86.77895,7.2734188,106.39514,4,6,4,6,6,6,6,7,103.888695,61.866707,55.79084,65
48309,86.710802,7.4152851,106.29559,2,5,3,4,5,5,4,4,97.74466,69.43511,45.064545,18
48310,86.762666,7.3228176,106.26987,2,6,4,4,5,5,5,7,94.20495,64.81831,49.40856,18
48311,82.751997,7.378285,105.84355,5,4,3,4,5,4,5,5,93.76873,76.0724,47.032173,4
48312,82.715466,7.3537287,105.79405,4,5,3,6,4,6,3,6,99.762054,68.72705,44.75119,18
48313,82.67201,7.3074726,105.77506,2,7,6,5,6,5,6,6,101.11423,63.197903,55.473206,65
48314,82.698808,7.325736,105.91087,1,5,3,3,5,6,6,5,97.33193,65.21802,56.5633,65
48315,82.721732,7.3974632,105.81862,6,6,4,6,5,6,5,7,91.99547,73.40554,44.813934,4
48316,82.822419,7.4766104,105.77113,4,6,4,7,5,3,4,8,98.234375,62.380577,50.986282,65
48317,82.689499,7.4003196,105.77004,1,7,3,4,7,6,6,7,99.36539,64.18931,58.684357,65
48318,82.686818,7.4340602,105.82651,4,6,5,4,7,5,6,3,92.31399,67.568016,48.174355,18
48319,82.743788,7.35025,105.83059,1,5,2,4,6,5,6,5,92.035286,75.99658,47.054276,4
48320,82.791187,7.3773453,105.77607,2,6,4,3,5,5,5,8,101.111,62.111435,56.676212,65
48321,79.764932,6.4123882,105.46345,1,6,3,3,5,5,5,6,102.67337,63.90809,57.82943,65
48322,79.684407,6.5042153,105.38895,1,5,3,4,6,4,6,5,92.85361,70.94848,48.04094,4
48323,79.673496,6.4689662,105.47244,5,6,2,5,5,5,4,4,102.29928,64.431274,49.3613,18
48324,79.834094,6.336102,105.37513,1,6,5,3,4,5,4,7,96.20865,62.986412,46.17888,18
48325,79.847472,6.4496979,105.48928,4,6,4,5,6,5,7,6,98.01185,67.71298,53.11519,65
48326,79.799995,6.4981359,105.39756,5,7,3,6,4,5,4,6,102.31044,62.949127,50.19135,65
48327,79.691152,6.3899965,105.46371,5,5,3,6,5,4,6,5,99.63673,63.31028,48.19835,18
48328,79.670521,6.3173286,105.48023,2,6,2,4,5,6,5,5,97.1851,65.35837,45.92806,18
48329,79.681434,6.3533626,105.49659,1,7,5,3,7,4,6,6,98.734085,69.74503,53.747597,65
48330,79.743818,6.4729472,105.40321,2,4,5,3,3,4,3,6,97.79599,64.387535,50.688892,65
48331,75.904359,5.4793989,103.97164,5,6,2,5,4,5,3,5,106.42028,71.017654,53.492477,33
48332,75.827378,5.4799926,103.98334,3,4,3,4,5,2,5,5,101.78735,67.89086,59.130928,65
48333,75.91142,5.5388446,103.8768,4,3,7,3,2,5,3,6,90.35979,73.653435,43.796864,4
48334,75.994831,5.5409394,104.02337,5,6,4,7,5,5,5,5,99.903366,67.772095,50.50726,65
48335,75.820276,5.4783967,103.97136,2,6,4,4,6,7,7,4,94.30489,66.22497,55.312958,65
48336,75.907363,5.4673855,104.04848,3,5,3,4,4,4,3,4,99.46046,67.18179,50.861088,65
48337,75.804813,5.4366911,103.97773,1,5,2,6,4,5,4,8,91.183174,71.10654,54.015163,33
48338,75.860444,5.5151814,103.91785,3,8,4,4,6,7,5,5,93.32825,72.32401,47.60195,4
48339,75.890326,5.5139167,104.03725,4,4,2,6,4,7,5,7,93.08435,68.11344,48.07762,18
48340,75.856712,5.4487134,103.99598,1,5,3,3,6,5,6,4,90.82907,67.21293,50.720184,65
48341,73.045214,5.5348432,102.62175,1,5,5,4,4,6,5,6,93.1938,71.197495,51.017197,33
48342,73.027182,5.5455281,102.67244,5,5,5,6,6,5,5,6,95.40987,67.683784,44.016552,18
48343,73.141409,5.4675262,102.56587,3,5,4,5,5,5,6,5,106.62488,63.307415,61.10037,65
48344,73.020808,5.4529971,102.56255,3,5,3,3,4,6,4,7,93.07942,71.81821,47.184444,4
48345,72.994862,5.5353767,102.58318,2,4,3,5,5,4,6,6,100.36865,60.883083,48.802258,18
48346,73.054099,5.5902598,102.60563,5,3,2,5,4,5,6,6,99.57388,63.886665,53.156113,65
48347,72.964588,5.4794758,102.59221,2,6,5,4,8,5,8,5,101.56074,67.1453,54.961147,65
48348,73.09057,5.5285885,102.66674,1,3,4,3,4,5,5,7,92.422516,70.543045,51.216667,33
48349,73.118167,5.5530555,102.53025,3,6,5,4,4,5,3,4,92.74102,71.772545,46.25142,4
48350,73.094306,5.5837693,102.5428,1,5,3,4,7,6,9,5,102.57582,64.95114,50.30787,65
48351,69.312562,5.623195,100.16015,2,6,4,5,5,6,5,4,93.7725,73.86647,51.86448,33
48352,69.405347,5.5722015,100.09934,2,7,3,5,6,4,5,6,101.7083,67.7647,54.644432,65
48353,69.328886,5.5812586,100.23369,1,5,3,3,4,4,4,8,105.73704,65.21941,51.431484,65
48354,69.295041,5.6720565,100.10444,1,7,4,6,6,7,5,5,104.31717,59.847317,51.608322,65
48355,69.298125,5.6348679,100.08928,1,5,6,4,3,4,3,6,93.285736,69.73357,49.896187,18
48356,69.363316,5.5367175,100.13005,3,6,3,5,7,6,7,6,98.35255,67.6003,48.320084,18
48357,69.349508,5.7042756,100.18612,3,7,6,5,5,5,4,5,93.32471,70.63274,52.056087,33
48358,69.254611,5.6739393,100.22839,2,5,4,4,5,5,6,5,103.53975,63.59642,47.77801,18
48359,69.316538,5.539262,100.11517,5,4,5,7,3,2,4,7,100.15323,72.28795,50.028313,33
48360,69.386088,5.5802239,100.06648,2,5,3,3,5,6,5,5,105.69604,60.404545,52.632248,65
48361,66.564121,4.7005764,97.794811,3,6,3,3,5,6,5,6,104.49574,70.31438,57.773495,33
48362,66.593734,4.7154832,97.752574,1,6,2,5,5,6,6,7,100.395065,67.97067,45.500114,18
48363,66.567553,4.6223986,97.763874,5,3,3,5,5,4,6,6,102.277824,59.65251,54.261074,65
48364,66.46762,4.6040912,97.842083,4,5,5,6,2,5,2,6,99.38016,74.464355,47.933846,4
48365,66.534007,4.6185858,97.846445,2,6,4,5,4,4,4,5,99.25164,63.593742,55.86205,65
48366,66.557087,4.7957372,97.883634,1,6,4,5,6,6,6,5,98.423416,70.58097,52.781326,33
48367,66.564991,4.7916574,97.767314,3,2,4,4,3,5,3,6,100.84485,73.3851,50.40204,33
48368,66.536305,4.7861048,97.835444,1,5,6,4,6,7,6,5,101.3078,64.21016,53.24213,65
48369,66.507871,4.7110303,97.798243,4,6,5,4,6,6,5,6,104.278824,61.1899,59.662266,65
48370,66.520391,4.6358966,97.719992,3,6,5,4,5,3,4,6,97.437485,65.78852,55.366516,65
48371,64.936419,4.7880305,94.578768,5,7,3,7,6,6,5,6,104.92317,58.875458,50.545498,65
48372,64.954115,4.7723735,94.564947,1,6,5,5,5,5,5,6,97.75257,70.88988,54.53224,33
48373,64.914812,4.6987565,94.672718,1,6,3,3,6,5,7,7,96.48449,67.54356,56.0131,65
48374,65.023494,4.8453649,94.64729,3,5,4,4,4,7,4,6,91.58331,71.78254,46.46429,4
48375,65.029569,4.692691,94.585484,4,5,4,4,5,7,5,6,98.29392,70.84335,52.52449,33
48376,65.007744,4.7195255,94.558264,1,6,5,3,5,7,6,8,97.68202,64.90978,52.905537,65
48377,65.025116,4.8444165,94.545207,2,5,3,4,5,5,5,6,96.65719,73.753654,51.25505,33
48378,65.012398,4.7391215,94.618,4,6,2,7,6,5,5,6,104.504585,63.410164,57.008812,65
48379,64.865765,4.7094853,94.610126,3,7,4,5,6,6,6,5,105.18459,62.251278,57.387306,65
48380,64.84467,4.8030271,94.652141,1,4,3,4,3,4,3,7,102.070175,61.453304,49.283165,18
48381,63.308717,4.8754846,91.362725,1,6,4,3,5,3,5,5,92.19388,69.94864,46.23163,18
48382,63.283483,4.8637801,91.326631,5,6,4,6,6,4,6,6,97.35872,65.61677,44.414467,18
48383,63.215513,4.8552594,91.354445,1,5,4,4,4,5,4,8,101.5159,68.790115,49.06952,18
48384,63.308778,4.9102342,91.417513,5,5,5,7,5,5,5,4,95.355606,67.9003,54.165085,65
48385,63.319948,4.7805303,91.279642,4,5,2,6,4,6,3,5,100.2396,64.309814,52.08896,65
48386,63.355095,4.9294218,91.343495,3,6,5,4,6,7,5,2,97.573204,63.5493,64.62364,65
48387,63.294847,4.7957821,91.419155,3,5,3,4,5,6,5,6,93.89007,71.38965,48.898167,4
48388,63.378138,4.8367183,91.309738,2,3,2,3,4,7,4,6,103.265945,59.02582,55.436317,65
48389,63.335458,4.9707565,91.267985,1,5,5,3,6,6,6,5,95.09985,71.11993,43.1315,4
48390,63.362583,4.8678916,91.397736,4,4,4,5,3,5,3,7,95.73165,69.77272,49.89766,18
48391,61.672407,3.9632367,88.123854,4,7,2,6,6,5,5,8,89.99893,72.03905,43.315918,6
48392,61.76718,4.0211128,88.203012,5,5,4,6,5,4,4,6,94.25645,71.72818,49.74881,4
48393,61.763606,4.0471364,88.190633,3,5,4,7,6,6,6,5,96.73457,65.90062,57.19902,65
48394,61.573501,3.9067462,88.108434,1,5,3,4,4,6,5,6,100.60812,71.14087,51.304897,33
48395,61.642643,4.0580083,88.116788,1,6,4,3,6,5,5,6,92.01992,70.54275,45.986397,4
48396,61.693633,3.9910924,88.165062,1,5,2,5,4,5,4,7,95.359665,67.05223,44.72268,18
48397,61.610012,4.0354473,88.151189,5,4,4,6,5,5,6,4,100.31411,61.906044,49.094563,18
48398,61.648078,4.0068765,88.0543,1,6,3,3,7,5,6,5,100.23078,61.750927,49.016537,18
48399,61.58763,3.950401,88.041013,5,5,4,6,3,5,2,4,92.40937,70.506165,46.8878,4
48400,61.624063,4.0358942,88.155097,1,4,5,4,5,5,6,6,106.368164,64.50997,55.199642,65
48401,60.164017,4.0723299,83.91519,1,6,4,3,3,5,3,6,97.24071,73.990585,55.0234,33
48402,60.223726,4.1632742,83.988112,3,6,1,5,4,3,4,5,101.96216,63.852654,58.597946,65
48403,60.257401,4.1406777,83.896037,2,6,5,4,5,4,4,7,97.450645,67.8054,42.473305,18
48404,60.07933,3.9953793,84.01489,4,6,5,6,5,6,5,8,95.519485,70.37741,43.833828,4
48405,60.112184,4.02256,83.903921,4,6,4,5,6,6,5,5,91.69041,73.07952,48.088295,4
48406,60.067814,4.131623,83.835197,1,4,5,2,5,4,5,3,101.83371,63.491043,52.82147,65
48407,60.237081,4.0600446,83.963961,1,6,5,4,6,5,5,5,93.69284,69.9352,47.285416,18
48408,60.097066,4.0262113,83.836737,4,6,4,6,6,6,6,7,95.8464,69.785324,47.80539,18
48409,60.13247,4.0208943,83.950513,2,7,4,4,5,5,5,6,103.20992,60.712112,54.32212,65
48410,60.181868,4.1402818,83.925524,1,3,3,4,4,6,5,6,97.725105,62.443848,55.105965,65
48411,59.520525,3.1488136,80.795409,1,6,4,3,6,5,6,4,97.66695,63.65835,54.02044,65
48412,59.57159,3.0613324,80.824493,3,5,3,4,4,6,3,6,101.308556,66.45424,52.128433,65
48413,59.53698,3.0574493,80.760352,4,4,4,7,4,5,4,4,94.40939,68.78892,42.990105,18
48414,59.450677,3.184382,80.858059,3,5,5,3,5,4,6,5,100.078316,69.301056,53.524498,65
48415,59.468335,3.1601873,80.857045,3,4,4,3,4,6,4,7,95.98047,62.143257,48.67718,18
48416,59.423906,3.0547629,80.706726,4,3,4,5,3,2,4,7,95.86447,72.50232,48.507706,4
48417,59.617991,3.162762,80.744757,3,6,4,4,8,5,8,4,99.3927,67.719315,53.275238,65
48418,59.493598,3.0986626,80.771503,4,7,3,5,7,5,6,5,103.04741,61.388783,50.29847,65
48419,59.481534,3.1995094,80.781104,1,6,5,4,5,5,4,4,94.777534,68.68913,52.556973,65
48420,59.497334,3.129556,80.84835,2,8,5,4,6,4,5,5,97.47658,67.512955,49.435036,18
48421,59.997773,3.23537,76.824925,2,7,3,4,7,6,5,4,105.70915,55.144024,57.422543,65
48422,60.066354,3.2972872,76.752126,2,6,5,3,5,5,5,6,94.68914,62.321976,50.09719,65
48423,59.904299,3.1848244,76.824356,2,5,2,5,5,7,5,5,95.09996,71.92384,48.474617,4
48424,59.902972,3.276392,76.810629,1,5,2,4,3,6,3,4,104.11055,62.667088,56.137127,65
48425,59.980835,3.2474107,76.84377,3,6,5,6,5,6,4,7,89.8432,75.82639,47.075012,6
48426,59.990547,3.3272474,76.785558,1,3,3,4,2,6,2,5,104.90874,65.99015,49.63223,18
